age,workclass,education,marital_status,relationship,occupation,race,gender,capital_gain,capital_loss,hours_per_week,income
48,Private,Some-college,Married,Other-relative,Blue-Collar,Asian-Pac-Islander,Male,0,0,40,1
33,Private,Bachelors,Single,Not-in-family,Professional,White,Male,0,0,40,0
24,Private,HS-grad,Single,Unmarried,White-Collar,White,Male,0,0,40,0
29,Private,HS-grad,Single,Unmarried,Sales,Black,Female,0,1138,40,0
23,Private,Some-college,Single,Own-child,Blue-Collar,White,Male,0,0,40,0
39,Private,Bachelors,Divorced,Not-in-family,Sales,White,Male,0,0,60,0
29,Government,Assoc,Married,Husband,Service,White,Male,0,0,42,1
40,Private,Some-college,Divorced,Not-in-family,Blue-Collar,Black,Female,0,0,40,0
42,Private,Bachelors,Married,Husband,Sales,Black,Male,0,0,40,1
75,Other/Unknown,Bachelors,Widowed,Not-in-family,Other/Unknown,White,Female,25124,0,16,1
34,Government,Some-college,Single,Not-in-family,White-Collar,White,Male,0,0,40,0
52,Private,HS-grad,Married,Other-relative,White-Collar,White,Female,0,0,40,0
18,Other/Unknown,School,Single,Own-child,Other/Unknown,White,Male,0,0,35,0
30,Private,Some-college,Single,Other-relative,White-Collar,White,Female,0,0,40,0
23,Private,Some-college,Single,Own-child,Blue-Collar,White,Male,0,0,20,0
43,Private,HS-grad,Divorced,Own-child,Service,Asian-Pac-Islander,Female,0,0,40,0
21,Private,HS-grad,Divorced,Unmarried,Sales,White,Female,0,0,48,0
34,Private,HS-grad,Divorced,Unmarried,Service,Black,Female,0,0,30,0
38,Private,Masters,Married,Husband,White-Collar,Black,Male,0,0,40,0
38,Private,Bachelors,Married,Husband,White-Collar,White,Male,0,0,50,0
62,Private,Bachelors,Married,Husband,Service,White,Male,0,0,38,0
51,Private,HS-grad,Married,Husband,White-Collar,White,Male,0,0,40,0
28,Other/Unknown,Some-college,Single,Own-child,Other/Unknown,Asian-Pac-Islander,Male,0,0,40,0
72,Other/Unknown,HS-grad,Married,Husband,Service,White,Male,0,0,55,0
22,Other/Unknown,Some-college,Single,Own-child,Other/Unknown,White,Male,0,0,36,0
29,Private,HS-grad,Married,Wife,Sales,White,Female,0,0,40,1
57,Government,HS-grad,Married,Husband,Blue-Collar,White,Male,99999,0,40,1
54,Private,HS-grad,Married,Wife,Service,Black,Female,0,0,40,0
31,Self-Employed,Bachelors,Single,Not-in-family,Sales,Black,Male,0,0,40,1
36,Private,Some-college,Married,Husband,Sales,White,Male,0,0,45,0
31,Private,Assoc,Married,Husband,Blue-Collar,White,Male,0,0,45,0
55,Private,School,Widowed,Unmarried,Service,White,Female,0,0,30,0
50,Private,HS-grad,Married,Husband,Service,White,Male,0,0,40,1
52,Private,HS-grad,Married,Husband,Blue-Collar,White,Male,0,0,32,0
46,Private,Prof-school,Married,Husband,Professional,White,Male,99999,0,50,1
29,Private,Bachelors,Single,Not-in-family,Professional,White,Male,0,0,40,0
29,Private,HS-grad,Married,Husband,Blue-Collar,Amer-Indian-Eskimo,Male,0,0,40,0
17,Private,School,Single,Own-child,Service,Black,Male,0,0,20,0
61,Private,Assoc,Married,Husband,Service,White,Male,0,0,40,1
27,Private,HS-grad,Single,Other-relative,Service,Black,Female,0,0,30,0
41,Self-Employed,HS-grad,Married,Husband,Blue-Collar,White,Male,0,0,32,0
56,Private,HS-grad,Married,Husband,Blue-Collar,White,Male,0,0,44,1
34,Private,Masters,Divorced,Unmarried,Professional,White,Female,0,0,40,0
26,Private,HS-grad,Single,Other-relative,Service,Black,Male,0,0,40,0
41,Self-Employed,Some-college,Married,Husband,Sales,White,Male,0,0,60,1
23,Private,Bachelors,Single,Not-in-family,Blue-Collar,Amer-Indian-Eskimo,Male,0,0,40,0
41,Private,HS-grad,Separated,Not-in-family,Blue-Collar,White,Male,0,0,40,0
60,Self-Employed,HS-grad,Married,Husband,Blue-Collar,White,Male,0,0,42,1
27,Private,Some-college,Single,Own-child,White-Collar,Black,Female,0,0,40,0
59,Private,HS-grad,Married,Husband,Blue-Collar,White,Male,0,0,50,0
18,Private,HS-grad,Single,Own-child,White-Collar,White,Male,0,0,35,0
48,Private,Masters,Married,Husband,Professional,White,Male,0,0,40,1
39,Self-Employed,HS-grad,Married,Husband,Blue-Collar,White,Male,0,0,45,1
60,Government,Some-college,Married,Husband,White-Collar,White,Male,7298,0,40,1
65,Private,School,Married,Husband,Service,Asian-Pac-Islander,Male,0,0,40,0
38,Private,Some-college,Divorced,Unmarried,Blue-Collar,White,Male,0,0,40,0
49,Private,HS-grad,Married,Husband,Blue-Collar,White,Male,0,0,52,1
63,Private,Masters,Married,Husband,Service,White,Male,5013,0,40,0
47,Private,HS-grad,Widowed,Not-in-family,White-Collar,White,Female,0,2444,50,1
28,Private,Some-college,Single,Own-child,Blue-Collar,Amer-Indian-Eskimo,Male,0,0,40,0
46,Self-Employed,Bachelors,Married,Husband,Blue-Collar,White,Male,0,0,40,0
32,Private,Bachelors,Married,Husband,Service,White,Male,15024,0,40,1
42,Private,HS-grad,Married,Husband,Blue-Collar,White,Male,0,1740,43,0
49,Self-Employed,School,Married,Husband,White-Collar,White,Male,0,0,65,0
48,Private,HS-grad,Married,Husband,Blue-Collar,White,Male,0,0,43,0
33,Private,HS-grad,Married,Husband,Sales,White,Male,0,1977,45,1
17,Private,School,Single,Own-child,Service,White,Female,0,0,20,0
65,Other/Unknown,HS-grad,Married,Husband,Other/Unknown,White,Male,0,0,45,0
25,Other/Unknown,Bachelors,Single,Not-in-family,Other/Unknown,Asian-Pac-Islander,Male,0,0,28,0
56,Private,School,Married,Husband,Blue-Collar,Black,Male,0,0,40,0
22,Other/Unknown,Some-college,Single,Own-child,Other/Unknown,White,Male,0,0,40,0
39,Private,Bachelors,Married,Wife,White-Collar,White,Female,0,0,28,0
23,Private,Bachelors,Single,Not-in-family,Professional,White,Male,0,0,40,0
24,Private,HS-grad,Single,Not-in-family,White-Collar,White,Male,0,0,40,0
57,Government,School,Divorced,Unmarried,White-Collar,White,Female,0,0,40,0
55,Private,School,Married,Husband,White-Collar,White,Male,0,0,75,0
44,Self-Employed,Doctorate,Married,Husband,Professional,White,Male,0,0,60,0
48,Private,Bachelors,Married,Husband,White-Collar,White,Male,0,1977,70,1
54,Self-Employed,School,Married,Husband,Blue-Collar,White,Male,0,0,50,0
55,Other/Unknown,School,Married,Husband,Other/Unknown,White,Male,2105,0,40,0
48,Private,HS-grad,Divorced,Unmarried,Sales,White,Female,0,0,30,0
19,Private,HS-grad,Single,Own-child,Service,White,Female,0,0,20,0
24,Private,Bachelors,Single,Own-child,White-Collar,White,Male,0,0,40,0
42,Private,Assoc,Married,Husband,White-Collar,White,Male,7688,0,42,1
45,Private,Some-college,Married,Husband,White-Collar,White,Male,7298,0,40,1
42,Private,Bachelors,Married,Husband,Blue-Collar,White,Male,0,0,40,0
17,Other/Unknown,School,Single,Own-child,Other/Unknown,White,Male,0,0,5,0
43,Private,Some-college,Married,Husband,White-Collar,Black,Male,0,0,40,1
44,Private,HS-grad,Married,Husband,Blue-Collar,Black,Male,0,0,40,0
26,Private,HS-grad,Married,Husband,Blue-Collar,White,Male,0,0,50,1
51,Private,School,Divorced,Own-child,Blue-Collar,White,Male,0,0,40,0
23,Private,HS-grad,Single,Own-child,Blue-Collar,White,Male,0,0,40,0
49,Private,Bachelors,Married,Husband,Blue-Collar,White,Male,0,0,40,1
59,Government,Some-college,Married,Husband,Blue-Collar,White,Male,0,0,40,0
58,Self-Employed,Some-college,Divorced,Not-in-family,Sales,White,Female,0,0,40,0
49,Government,Bachelors,Married,Wife,Professional,Black,Female,7688,0,35,1
41,Private,HS-grad,Married,Husband,Sales,White,Male,0,1848,45,1
63,Private,HS-grad,Widowed,Unmarried,Service,White,Female,0,0,24,0
33,Private,HS-grad,Married,Husband,Blue-Collar,White,Male,0,0,40,0
33,Private,Assoc,Married,Not-in-family,Blue-Collar,White,Male,0,0,20,0
72,Private,HS-grad,Married,Wife,Sales,White,Female,0,0,17,0
22,Private,Assoc,Single,Not-in-family,White-Collar,White,Female,0,0,15,0
31,Private,HS-grad,Married,Husband,Blue-Collar,White,Male,0,0,40,0
31,Private,Assoc,Divorced,Not-in-family,Blue-Collar,White,Male,0,0,50,1
45,Private,Some-college,Married,Husband,Blue-Collar,White,Male,7298,0,50,1
58,Private,HS-grad,Divorced,Unmarried,Service,White,Female,0,0,25,0
40,Private,Prof-school,Married,Husband,White-Collar,White,Male,0,0,50,1
29,Government,Bachelors,Married,Husband,Professional,White,Male,0,0,40,0
18,Private,School,Single,Own-child,Blue-Collar,White,Female,0,0,12,0
37,Private,Bachelors,Divorced,Not-in-family,Blue-Collar,White,Male,0,1980,40,0
27,Self-Employed,Masters,Single,Not-in-family,Professional,White,Male,0,0,40,1
29,Private,HS-grad,Married,Not-in-family,Blue-Collar,White,Female,0,0,38,0
41,Government,Masters,Married,Husband,Professional,White,Male,0,0,50,0
24,Other/Unknown,Bachelors,Single,Not-in-family,Other/Unknown,White,Female,0,0,40,0
32,Private,Some-college,Married,Own-child,White-Collar,White,Female,2597,0,40,0
21,Private,Some-college,Single,Own-child,Service,White,Male,0,0,35,0
23,Private,HS-grad,Single,Unmarried,White-Collar,White,Female,0,0,40,0
42,Other/Unknown,Bachelors,Divorced,Not-in-family,Other/Unknown,White,Female,0,0,12,0
40,Private,HS-grad,Married,Husband,Sales,White,Male,0,0,60,1
73,Private,HS-grad,Married,Husband,Service,White,Male,0,0,30,0
17,Other/Unknown,School,Single,Own-child,Other/Unknown,Black,Male,0,0,40,0
20,Private,Some-college,Single,Own-child,Service,White,Female,0,0,20,0
45,Private,Some-college,Married,Husband,Blue-Collar,White,Male,0,0,40,0
25,Private,Some-college,Married,Own-child,White-Collar,Black,Female,0,0,20,0
41,Government,Some-college,Married,Husband,White-Collar,White,Male,0,0,40,0
42,Private,Masters,Married,Husband,Professional,White,Male,4386,0,40,1
53,Private,Assoc,Divorced,Not-in-family,Blue-Collar,White,Male,0,0,40,1
31,Private,Bachelors,Divorced,Not-in-family,White-Collar,White,Female,0,0,50,1
37,Private,Bachelors,Married,Wife,Professional,White,Female,0,0,16,1
63,Private,HS-grad,Single,Not-in-family,White-Collar,White,Male,0,0,40,0
51,Private,HS-grad,Married,Husband,Sales,White,Male,0,2002,45,0
39,Self-Employed,HS-grad,Married,Husband,Blue-Collar,White,Male,0,0,50,0
29,Private,HS-grad,Divorced,Own-child,Blue-Collar,White,Male,0,0,50,0
43,Private,Some-college,Married,Husband,Sales,White,Male,0,0,38,1
51,Private,School,Widowed,Not-in-family,Blue-Collar,White,Male,0,0,40,0
41,Government,Prof-school,Widowed,Not-in-family,Professional,Other,Female,0,0,52,1
35,Private,Bachelors,Married,Husband,Sales,White,Male,0,0,50,0
29,Private,HS-grad,Married,Husband,Blue-Collar,White,Male,0,0,40,0
45,Private,Bachelors,Married,Husband,Sales,White,Male,0,2002,55,0
21,Private,HS-grad,Single,Own-child,Service,White,Female,0,0,19,0
41,Private,School,Married,Husband,Blue-Collar,White,Male,0,1485,50,1
52,Private,Bachelors,Married,Husband,Professional,White,Male,0,0,50,1
37,Private,Bachelors,Married,Husband,Professional,White,Male,0,0,40,1
42,Private,Some-college,Divorced,Unmarried,White-Collar,White,Female,0,0,12,0
46,Private,Assoc,Single,Not-in-family,Blue-Collar,Black,Female,0,0,50,0
46,Government,Assoc,Divorced,Not-in-family,White-Collar,White,Female,0,0,36,0
31,Private,HS-grad,Separated,Not-in-family,Service,White,Female,0,0,40,0
65,Private,HS-grad,Married,Husband,White-Collar,White,Male,0,0,40,1
31,Private,Assoc,Single,Other-relative,Professional,Asian-Pac-Islander,Female,0,0,40,0
31,Private,HS-grad,Married,Husband,Blue-Collar,White,Male,0,0,40,0
40,Private,Some-college,Single,Unmarried,Blue-Collar,White,Male,0,0,38,0
37,Government,Some-college,Married,Husband,White-Collar,White,Male,0,0,40,0
34,Private,HS-grad,Single,Own-child,White-Collar,White,Male,0,0,40,0
32,Private,HS-grad,Married,Husband,Service,White,Male,0,0,40,0
19,Government,School,Single,Other-relative,Blue-Collar,White,Male,0,0,35,0
31,Private,Bachelors,Single,Not-in-family,White-Collar,Black,Female,0,0,40,0
29,Government,HS-grad,Married,Husband,Service,White,Male,0,0,40,1
25,Private,School,Separated,Not-in-family,Blue-Collar,Black,Male,0,0,35,0
66,Self-Employed,Bachelors,Married,Husband,White-Collar,White,Male,10605,0,40,1
35,Private,HS-grad,Separated,Unmarried,White-Collar,White,Female,0,0,40,0
27,Private,School,Single,Not-in-family,Service,White,Male,0,0,60,0
42,Government,Some-college,Divorced,Not-in-family,Service,White,Female,3325,0,40,0
31,Private,HS-grad,Single,Own-child,White-Collar,Black,Male,0,0,40,0
45,Private,Bachelors,Married,Husband,Service,White,Male,0,0,50,1
45,Private,School,Divorced,Not-in-family,Blue-Collar,White,Male,0,0,40,0
65,Private,Bachelors,Married,Husband,Blue-Collar,White,Male,0,0,40,1
54,Private,HS-grad,Married,Husband,Blue-Collar,White,Male,0,0,35,0
26,Private,Bachelors,Single,Other-relative,Service,White,Male,0,0,45,0
59,Government,Masters,Separated,Own-child,Professional,Black,Female,0,0,35,0
55,Private,HS-grad,Married,Husband,Blue-Collar,White,Male,15024,0,35,1
61,Self-Employed,HS-grad,Married,Husband,Blue-Collar,White,Male,0,0,52,1
23,Private,Some-college,Single,Own-child,Sales,Black,Female,0,0,14,0
25,Private,HS-grad,Divorced,Own-child,Blue-Collar,White,Female,0,0,40,0
52,Government,HS-grad,Married,Husband,Blue-Collar,White,Male,0,0,40,1
68,Private,Some-college,Married,Husband,White-Collar,White,Male,0,1844,10,0
28,Government,Some-college,Married,Husband,Service,White,Male,0,0,40,1
40,Private,HS-grad,Married,Husband,White-Collar,White,Male,0,1485,40,1
23,Private,Bachelors,Single,Not-in-family,Service,White,Male,0,0,40,0
45,Self-Employed,Assoc,Married,Husband,Blue-Collar,White,Male,0,0,60,0
41,Private,Bachelors,Married,Husband,Professional,White,Male,0,0,55,1
44,Government,Assoc,Divorced,Own-child,Service,White,Female,0,0,40,0
72,Private,School,Widowed,Not-in-family,White-Collar,White,Female,0,0,20,0
33,Government,HS-grad,Divorced,Not-in-family,Blue-Collar,White,Female,0,0,35,0
31,Private,School,Married,Husband,Blue-Collar,White,Male,0,0,40,0
26,Private,Assoc,Divorced,Unmarried,Professional,White,Female,0,0,36,0
32,Private,HS-grad,Married,Husband,Blue-Collar,White,Male,0,0,40,0
76,Other/Unknown,Bachelors,Married,Husband,Other/Unknown,White,Male,0,0,10,0
41,Private,HS-grad,Single,Not-in-family,White-Collar,White,Female,0,0,40,0
53,Private,Masters,Married,Wife,White-Collar,White,Female,0,0,50,1
30,Government,HS-grad,Married,Husband,Service,Black,Male,0,0,40,0
26,Private,Bachelors,Single,Not-in-family,Sales,White,Male,0,0,40,0
54,Private,Masters,Married,Husband,White-Collar,White,Male,0,0,52,1
57,Self-Employed,Bachelors,Divorced,Not-in-family,Sales,White,Male,0,0,60,1
26,Private,HS-grad,Single,Unmarried,White-Collar,Black,Female,0,0,40,0
34,Private,Bachelors,Married,Not-in-family,Blue-Collar,Asian-Pac-Islander,Male,0,2339,40,0
61,Private,HS-grad,Widowed,Not-in-family,Sales,White,Male,0,0,50,0
30,Government,Assoc,Single,Not-in-family,Professional,White,Female,0,0,40,0
18,Private,School,Single,Own-child,Sales,White,Male,0,0,20,0
23,Government,Bachelors,Married,Husband,Service,White,Male,0,0,38,0
64,Government,Assoc,Separated,Not-in-family,Professional,White,Female,0,0,40,1
62,Private,School,Married,Husband,Blue-Collar,White,Male,0,0,40,0
48,Private,Masters,Married,Husband,Professional,White,Male,0,1902,40,1
63,Government,Some-college,Divorced,Unmarried,White-Collar,White,Female,0,0,40,0
34,Private,Some-college,Single,Not-in-family,Blue-Collar,White,Male,0,0,40,0
31,Private,Some-college,Single,Not-in-family,White-Collar,Black,Female,0,0,40,0
52,Private,HS-grad,Married,Husband,Blue-Collar,White,Male,0,0,40,0
35,Self-Employed,Some-college,Single,Own-child,White-Collar,White,Male,0,0,45,1
21,Other/Unknown,Some-college,Single,Unmarried,Other/Unknown,Other,Female,0,0,40,0
30,Government,Bachelors,Single,Not-in-family,Professional,Black,Male,14084,0,45,1
48,Private,HS-grad,Single,Not-in-family,Service,Black,Male,0,0,52,0
55,Private,HS-grad,Separated,Not-in-family,Sales,White,Male,0,0,36,0
35,Private,Some-college,Married,Husband,Blue-Collar,Amer-Indian-Eskimo,Male,0,1887,40,1
40,Private,Bachelors,Married,Husband,Professional,White,Male,0,1887,40,1
46,Private,HS-grad,Married,Husband,Blue-Collar,White,Male,0,0,70,0
18,Private,School,Single,Own-child,Blue-Collar,White,Male,0,0,30,0
36,Government,HS-grad,Divorced,Unmarried,White-Collar,White,Female,0,0,40,0
35,Government,HS-grad,Married,Husband,Blue-Collar,White,Male,0,1485,40,1
37,Self-Employed,Some-college,Married,Husband,Sales,White,Male,0,0,60,1
30,Private,HS-grad,Separated,Not-in-family,Blue-Collar,White,Male,0,0,40,0
42,Private,Assoc,Married,Husband,Sales,White,Male,0,0,45,1
18,Government,School,Single,Own-child,Blue-Collar,White,Male,0,0,4,0
37,Private,HS-grad,Divorced,Not-in-family,Blue-Collar,White,Male,0,1669,55,0
63,Private,Some-college,Divorced,Not-in-family,White-Collar,White,Female,0,0,37,0
64,Government,HS-grad,Widowed,Not-in-family,White-Collar,White,Female,0,0,24,0
53,Private,Bachelors,Married,Husband,White-Collar,Black,Male,0,0,50,1
31,Private,HS-grad,Married,Husband,Blue-Collar,White,Male,0,0,50,0
27,Private,Bachelors,Single,Own-child,Sales,White,Male,0,0,40,0
28,Private,School,Single,Not-in-family,Blue-Collar,White,Male,0,0,40,0
25,Private,Bachelors,Single,Own-child,Professional,White,Female,0,0,40,0
51,Private,HS-grad,Divorced,Not-in-family,Service,White,Female,0,0,32,0
17,Private,School,Single,Own-child,Blue-Collar,White,Male,2176,0,18,0
34,Private,School,Divorced,Not-in-family,Blue-Collar,White,Male,0,0,40,0
36,Private,Bachelors,Single,Not-in-family,White-Collar,White,Female,0,0,17,0
46,Government,Bachelors,Married,Husband,Blue-Collar,Black,Male,0,0,40,0
60,Private,HS-grad,Divorced,Not-in-family,Blue-Collar,White,Female,0,0,40,0
23,Government,Bachelors,Single,Not-in-family,White-Collar,White,Male,0,0,32,0
32,Private,Some-college,Married,Wife,Professional,White,Female,0,0,40,1
34,Private,Some-college,Married,Husband,Blue-Collar,White,Male,0,0,32,0
19,Private,Some-college,Single,Own-child,Service,White,Male,0,0,14,0
37,Private,HS-grad,Single,Not-in-family,Blue-Collar,White,Male,0,0,45,0
36,Private,HS-grad,Separated,Own-child,Blue-Collar,White,Male,0,0,40,0
21,Private,Some-college,Single,Own-child,Sales,White,Female,0,0,20,0
40,Self-Employed,Some-college,Married,Husband,Blue-Collar,White,Male,0,0,60,0
40,Private,Masters,Married,Husband,White-Collar,White,Male,0,0,40,1
31,Private,School,Married,Husband,Blue-Collar,White,Male,0,0,40,0
37,Private,HS-grad,Married,Husband,Blue-Collar,White,Male,0,0,42,0
28,Private,Assoc,Single,Own-child,White-Collar,White,Male,0,0,32,0
61,Self-Employed,Prof-school,Married,Husband,Professional,White,Male,0,0,50,1
17,Other/Unknown,School,Single,Own-child,Other/Unknown,White,Female,0,0,16,0
38,Government,Prof-school,Married,Husband,Professional,White,Male,0,1977,50,1
75,Self-Employed,HS-grad,Married,Husband,White-Collar,White,Male,0,0,26,0
19,Private,HS-grad,Single,Own-child,White-Collar,White,Male,0,0,40,0
38,Private,School,Married,Husband,Blue-Collar,Black,Male,0,0,40,0
35,Private,HS-grad,Divorced,Unmarried,White-Collar,White,Female,0,0,38,0
52,Private,School,Married,Husband,Blue-Collar,White,Male,0,0,40,0
54,Private,Masters,Married,Husband,Professional,Black,Male,0,0,40,1
53,Other/Unknown,School,Married,Wife,Other/Unknown,White,Female,0,0,40,0
44,Private,Some-college,Married,Husband,White-Collar,White,Male,0,0,40,0
28,Private,Masters,Single,Not-in-family,White-Collar,Black,Female,0,0,45,0
23,Private,HS-grad,Single,Own-child,White-Collar,White,Female,0,0,16,0
34,Private,Bachelors,Separated,Not-in-family,White-Collar,White,Female,0,0,35,0
31,Private,HS-grad,Single,Own-child,White-Collar,White,Female,0,0,35,0
39,Private,Some-college,Married,Husband,Blue-Collar,White,Male,0,0,40,0
66,Government,HS-grad,Married,Husband,Blue-Collar,White,Male,0,2267,40,0
42,Private,Some-college,Divorced,Unmarried,Professional,White,Female,0,0,20,0
29,Self-Employed,HS-grad,Single,Not-in-family,Blue-Collar,White,Male,0,0,45,0
26,Private,HS-grad,Single,Not-in-family,Service,Black,Male,0,0,40,0
58,Self-Employed,HS-grad,Married,Wife,White-Collar,White,Female,0,0,20,1
55,Self-Employed,Doctorate,Married,Husband,Professional,White,Male,0,2179,60,0
37,Self-Employed,HS-grad,Divorced,Not-in-family,White-Collar,Asian-Pac-Islander,Female,0,0,70,1
27,Private,Some-college,Single,Unmarried,White-Collar,White,Female,0,0,40,0
63,Other/Unknown,Bachelors,Widowed,Not-in-family,Other/Unknown,Amer-Indian-Eskimo,Female,0,0,56,0
19,Private,HS-grad,Single,Not-in-family,Blue-Collar,White,Male,0,0,40,0
31,Private,HS-grad,Married,Husband,Blue-Collar,White,Male,7298,0,40,1
47,Private,HS-grad,Married,Husband,Blue-Collar,White,Male,0,0,44,0
60,Private,HS-grad,Widowed,Unmarried,Sales,White,Female,0,0,38,0
19,Other/Unknown,Some-college,Single,Own-child,Other/Unknown,White,Female,0,0,10,0
31,Private,School,Married,Husband,Blue-Collar,White,Male,0,0,40,0
44,Government,Masters,Divorced,Unmarried,Professional,White,Female,0,0,16,0
54,Self-Employed,Bachelors,Divorced,Not-in-family,White-Collar,White,Male,0,0,50,0
45,Private,Bachelors,Married,Husband,White-Collar,White,Male,0,1977,60,1
54,Government,Some-college,Married,Husband,Blue-Collar,White,Male,0,0,40,1
28,Other/Unknown,HS-grad,Divorced,Unmarried,Other/Unknown,White,Female,0,0,55,0
23,Private,HS-grad,Single,Own-child,White-Collar,Asian-Pac-Islander,Female,0,0,40,0
54,Private,Some-college,Married,Husband,Blue-Collar,Black,Male,0,0,40,0
65,Other/Unknown,Bachelors,Married,Husband,Other/Unknown,White,Male,5556,0,48,1
46,Private,HS-grad,Married,Husband,Blue-Collar,Black,Male,0,0,60,1
27,Private,HS-grad,Married,Husband,Blue-Collar,White,Male,0,0,50,0
25,Government,Some-college,Single,Own-child,White-Collar,Black,Female,0,0,35,0
48,Self-Employed,Some-college,Married,Wife,Service,White,Female,0,0,60,0
43,Self-Employed,HS-grad,Married,Husband,Blue-Collar,White,Male,0,0,20,0
46,Government,Masters,Married,Husband,White-Collar,White,Male,0,0,45,1
67,Self-Employed,Some-college,Married,Husband,Sales,White,Male,0,0,40,0
19,Private,Some-college,Single,Own-child,Service,White,Male,0,0,18,0
57,Private,HS-grad,Married,Husband,Blue-Collar,White,Male,15024,0,40,1
52,Private,School,Married,Husband,Blue-Collar,White,Male,0,0,45,0
47,Private,Prof-school,Married,Husband,Professional,White,Male,99999,0,48,1
45,Private,Masters,Married,Husband,White-Collar,White,Male,0,0,60,0
28,Private,HS-grad,Married,Husband,Blue-Collar,White,Male,0,1848,40,1
22,Private,Some-college,Married,Husband,Blue-Collar,White,Male,0,0,48,1
63,Private,HS-grad,Married,Husband,Service,White,Male,2580,0,20,0
47,Self-Employed,Assoc,Married,Husband,Sales,White,Male,0,0,40,1
26,Private,Masters,Single,Other-relative,Service,White,Male,0,0,25,0
42,Government,Masters,Married,Husband,Professional,White,Male,0,0,50,1
53,Government,School,Married,Husband,Blue-Collar,White,Male,0,0,38,0
32,Private,Some-college,Single,Not-in-family,White-Collar,White,Female,4101,0,50,0
58,Private,Some-college,Married,Husband,Blue-Collar,White,Male,0,0,70,0
59,Private,School,Married,Husband,Professional,White,Male,0,0,40,0
24,Private,Some-college,Single,Own-child,Sales,White,Female,5060,0,30,0
33,Private,HS-grad,Separated,Unmarried,Service,White,Female,0,0,40,0
20,Private,HS-grad,Single,Own-child,Blue-Collar,White,Female,0,0,40,0
63,Private,Some-college,Divorced,Not-in-family,Service,White,Male,0,0,40,0
49,Private,HS-grad,Married,Husband,Blue-Collar,White,Male,0,0,40,1
33,Private,School,Single,Unmarried,Blue-Collar,White,Male,0,0,40,0
26,Private,Some-college,Married,Husband,Sales,White,Male,0,0,18,0
62,Self-Employed,HS-grad,Married,Husband,Blue-Collar,White,Male,0,0,35,0
41,Private,Doctorate,Married,Husband,Professional,White,Male,0,0,60,1
40,Self-Employed,Prof-school,Single,Not-in-family,Professional,White,Male,0,2444,45,1
32,Private,HS-grad,Married,Husband,White-Collar,White,Male,0,0,40,0
36,Government,Prof-school,Divorced,Unmarried,Professional,White,Female,0,0,24,0
29,Private,Bachelors,Married,Husband,Sales,White,Male,0,0,40,1
57,Government,Doctorate,Married,Husband,Professional,White,Male,0,0,40,1
21,Other/Unknown,Some-college,Married,Wife,Other/Unknown,Black,Female,2105,0,20,0
31,Private,HS-grad,Separated,Unmarried,White-Collar,White,Female,0,0,40,0
19,Other/Unknown,Some-college,Single,Own-child,Other/Unknown,White,Female,0,0,40,0
27,Private,School,Single,Not-in-family,Service,White,Male,0,0,60,0
58,Private,Bachelors,Divorced,Not-in-family,White-Collar,White,Male,0,0,65,1
32,Private,Some-college,Single,Not-in-family,Service,White,Male,0,0,50,0
18,Other/Unknown,Some-college,Single,Own-child,Other/Unknown,White,Female,0,0,40,0
37,Private,Some-college,Married,Husband,Blue-Collar,White,Male,0,0,65,0
24,Private,Some-college,Single,Own-child,White-Collar,White,Female,0,0,45,0
21,Other/Unknown,Some-college,Single,Own-child,Other/Unknown,White,Female,0,0,40,0
42,Private,Bachelors,Married,Husband,White-Collar,White,Male,0,0,70,0
53,Private,School,Married,Husband,Service,White,Male,0,0,40,0
45,Private,Masters,Single,Not-in-family,White-Collar,White,Female,0,2824,50,1
61,Other/Unknown,HS-grad,Divorced,Not-in-family,Other/Unknown,White,Male,4865,0,40,0
45,Private,HS-grad,Married,Husband,Blue-Collar,White,Male,0,1887,40,1
38,Private,HS-grad,Divorced,Unmarried,Blue-Collar,White,Male,0,0,40,0
31,Private,School,Single,Not-in-family,Blue-Collar,White,Male,0,0,37,0
49,Private,Some-college,Widowed,Unmarried,Sales,White,Female,0,0,30,0
32,Government,HS-grad,Married,Husband,Service,White,Male,0,0,40,0
39,Private,Some-college,Divorced,Unmarried,Blue-Collar,White,Male,0,0,40,0
26,Private,HS-grad,Single,Own-child,White-Collar,Black,Male,0,0,40,0
25,Private,HS-grad,Single,Not-in-family,White-Collar,White,Female,0,0,40,0
31,Private,Bachelors,Single,Not-in-family,Professional,Asian-Pac-Islander,Male,0,0,35,0
21,Self-Employed,School,Single,Not-in-family,Blue-Collar,White,Male,0,0,40,0
39,Private,HS-grad,Married,Husband,Sales,White,Male,0,0,40,0
33,Self-Employed,HS-grad,Divorced,Not-in-family,Blue-Collar,White,Male,0,0,50,0
43,Government,Bachelors,Single,Not-in-family,Professional,White,Female,0,0,40,1
30,Private,Masters,Married,Husband,Professional,White,Male,0,0,50,0
63,Private,HS-grad,Widowed,Not-in-family,White-Collar,White,Male,0,0,40,0
25,Private,HS-grad,Single,Not-in-family,Blue-Collar,Black,Male,0,0,28,0
21,Private,Some-college,Single,Own-child,Service,White,Male,0,0,20,0
54,Private,HS-grad,Married,Husband,Blue-Collar,White,Male,0,0,40,0
53,Self-Employed,Some-college,Married,Husband,Blue-Collar,White,Male,0,0,50,0
34,Government,HS-grad,Married,Husband,Service,White,Male,4064,0,50,0
46,Private,Bachelors,Divorced,Unmarried,Sales,White,Male,0,0,40,1
