age,workclass,education,marital_status,relationship,occupation,race,gender,capital_gain,capital_loss,hours_per_week,income
51,Private,HS-grad,Divorced,Not-in-family,Professional,White,Female,0,0,40,0
36,Private,Masters,Married,Husband,White-Collar,White,Male,0,0,50,1
31,Private,HS-grad,Single,Unmarried,White-Collar,White,Female,0,0,35,0
19,Other/Unknown,HS-grad,Single,Own-child,Other/Unknown,White,Male,0,0,25,0
36,Other/Unknown,HS-grad,Divorced,Unmarried,Other/Unknown,Black,Female,0,0,40,0
27,Other/Unknown,Assoc,Single,Not-in-family,Other/Unknown,White,Female,0,0,45,0
30,Self-Employed,School,Single,Own-child,Blue-Collar,White,Male,0,0,40,0
32,Private,Some-college,Married,Husband,Blue-Collar,White,Male,0,0,40,0
21,Private,Some-college,Single,Own-child,Blue-Collar,White,Male,0,0,20,0
30,Private,Bachelors,Single,Own-child,White-Collar,Black,Male,0,0,40,0
33,Private,HS-grad,Married,Husband,Blue-Collar,White,Male,0,0,40,0
43,Government,Prof-school,Married,Husband,Professional,Asian-Pac-Islander,Male,0,2415,55,1
72,Government,Doctorate,Married,Husband,White-Collar,White,Male,0,1258,40,0
33,Private,School,Single,Not-in-family,Blue-Collar,White,Male,0,0,40,1
49,Private,HS-grad,Widowed,Unmarried,Blue-Collar,Black,Female,0,0,40,0
23,Private,Some-college,Married,Husband,Blue-Collar,White,Male,0,0,24,0
22,Private,HS-grad,Single,Own-child,Service,White,Male,0,0,50,0
63,Private,HS-grad,Divorced,Other-relative,White-Collar,White,Female,0,0,40,0
34,Private,School,Divorced,Not-in-family,Blue-Collar,White,Male,0,0,43,0
45,Private,Some-college,Married,Husband,Sales,White,Male,0,0,60,1
31,Private,Assoc,Single,Own-child,Service,White,Female,0,0,40,0
42,Private,Bachelors,Married,Husband,Professional,White,Male,0,0,40,0
49,Self-Employed,HS-grad,Married,Husband,White-Collar,White,Male,0,0,45,0
46,Private,School,Divorced,Not-in-family,Blue-Collar,White,Female,0,2339,45,0
42,Private,Masters,Single,Not-in-family,White-Collar,White,Male,0,0,45,1
44,Government,HS-grad,Single,Not-in-family,Blue-Collar,White,Male,0,0,40,0
23,Private,Some-college,Single,Not-in-family,Service,White,Female,0,0,28,0
31,Private,Bachelors,Married,Wife,White-Collar,White,Female,0,0,40,1
43,Private,HS-grad,Married,Husband,Blue-Collar,White,Male,0,0,70,0
52,Other/Unknown,School,Married,Husband,Other/Unknown,White,Male,0,0,40,0
25,Private,HS-grad,Single,Own-child,Service,White,Female,0,0,8,0
58,Private,School,Married,Husband,Service,White,Male,0,0,40,0
33,Private,HS-grad,Single,Own-child,White-Collar,White,Male,0,0,40,0
33,Self-Employed,Bachelors,Married,Wife,Professional,White,Female,0,0,50,1
35,Private,HS-grad,Married,Husband,White-Collar,White,Male,0,0,50,1
28,Private,HS-grad,Divorced,Own-child,Sales,White,Female,0,0,40,0
51,Private,Some-college,Divorced,Not-in-family,Blue-Collar,White,Female,0,0,40,0
21,Private,HS-grad,Single,Own-child,Blue-Collar,White,Female,0,0,35,0
50,Private,HS-grad,Married,Husband,White-Collar,Black,Male,0,1887,55,1
47,Private,HS-grad,Married,Husband,Service,Asian-Pac-Islander,Male,0,0,25,0
22,Private,Assoc,Single,Not-in-family,Blue-Collar,White,Male,0,0,40,0
20,Private,Some-college,Single,Own-child,Service,White,Male,0,0,20,0
24,Private,HS-grad,Single,Unmarried,Blue-Collar,White,Female,0,0,40,0
36,Self-Employed,HS-grad,Married,Husband,White-Collar,Asian-Pac-Islander,Male,41310,0,90,0
43,Private,Bachelors,Separated,Not-in-family,Service,White,Male,0,0,40,0
28,Private,Some-college,Married,Husband,Sales,White,Male,0,0,50,0
62,Private,School,Married,Husband,Blue-Collar,White,Male,0,0,40,0
40,Private,HS-grad,Single,Own-child,Blue-Collar,Black,Male,0,1719,40,0
40,Private,Assoc,Single,Own-child,Blue-Collar,White,Male,0,0,40,0
25,Private,Assoc,Divorced,Not-in-family,White-Collar,Black,Female,0,0,45,0
69,Self-Employed,Assoc,Married,Husband,White-Collar,White,Male,0,0,20,0
32,Private,Bachelors,Married,Husband,Service,White,Male,15024,0,40,1
24,Private,Some-college,Single,Own-child,Blue-Collar,White,Male,0,0,40,0
25,Government,Bachelors,Single,Own-child,Professional,White,Male,0,0,35,0
30,Private,Bachelors,Married,Husband,White-Collar,White,Male,0,0,40,1
40,Government,School,Married,Husband,Blue-Collar,Black,Male,0,1887,40,1
28,Government,Bachelors,Single,Not-in-family,Professional,White,Female,0,1669,40,0
61,Private,Some-college,Single,Not-in-family,White-Collar,White,Male,0,0,38,1
62,Private,Doctorate,Married,Husband,White-Collar,White,Male,99999,0,40,1
19,Private,HS-grad,Single,Other-relative,Service,Black,Male,0,0,40,0
26,Private,HS-grad,Single,Own-child,Blue-Collar,White,Male,0,0,35,0
72,Other/Unknown,Assoc,Widowed,Not-in-family,Other/Unknown,White,Female,0,0,30,0
52,Private,Masters,Married,Husband,White-Collar,White,Male,0,0,36,0
21,Private,Some-college,Single,Other-relative,White-Collar,White,Female,0,0,40,0
25,Government,Some-college,Single,Not-in-family,Service,Black,Male,0,0,40,0
33,Self-Employed,Bachelors,Married,Husband,White-Collar,White,Male,0,0,40,1
25,Private,Some-college,Married,Husband,Sales,White,Male,0,0,25,0
49,Government,Some-college,Married,Husband,Professional,White,Male,0,0,40,0
69,Other/Unknown,HS-grad,Married,Husband,Other/Unknown,White,Male,1409,0,35,0
39,Self-Employed,School,Married,Husband,White-Collar,White,Male,0,1651,40,0
36,Private,Prof-school,Divorced,Not-in-family,Professional,White,Male,99999,0,45,1
45,Private,Assoc,Married,Husband,Blue-Collar,White,Male,0,0,76,0
28,Private,HS-grad,Married,Husband,Blue-Collar,White,Male,0,0,40,0
68,Government,Doctorate,Married,Husband,Professional,White,Male,0,2377,60,1
45,Private,Some-college,Divorced,Unmarried,Service,White,Female,0,0,40,0
37,Government,Masters,Single,Not-in-family,White-Collar,White,Female,27828,0,50,1
56,Private,HS-grad,Married,Husband,Blue-Collar,White,Male,0,0,40,1
29,Private,School,Single,Unmarried,Service,Black,Female,0,0,40,0
54,Private,HS-grad,Widowed,Unmarried,Service,White,Female,0,0,32,0
27,Government,Bachelors,Married,Wife,Professional,Amer-Indian-Eskimo,Female,0,0,40,0
27,Private,School,Divorced,Not-in-family,Service,White,Female,0,0,50,0
21,Government,Some-college,Single,Own-child,Service,Black,Female,0,0,12,0
23,Private,HS-grad,Single,Other-relative,Service,White,Female,0,0,40,0
33,Government,Bachelors,Single,Not-in-family,Professional,White,Female,0,0,50,1
50,Private,HS-grad,Married,Husband,Blue-Collar,White,Male,0,0,40,1
40,Government,HS-grad,Divorced,Not-in-family,Service,White,Female,0,0,50,0
51,Self-Employed,Some-college,Married,Husband,Blue-Collar,White,Male,0,0,55,0
37,Private,Bachelors,Single,Not-in-family,Professional,White,Female,0,0,45,0
24,Private,Some-college,Separated,Unmarried,Sales,White,Female,0,0,45,0
20,Private,HS-grad,Single,Own-child,White-Collar,Black,Female,0,0,20,0
19,Private,Some-college,Single,Own-child,Sales,White,Female,0,0,15,0
23,Private,Some-college,Single,Own-child,Blue-Collar,White,Female,0,0,25,0
21,Private,HS-grad,Single,Own-child,Service,White,Female,0,0,30,0
30,Government,Bachelors,Single,Unmarried,Sales,Black,Female,0,0,17,0
54,Self-Employed,Bachelors,Married,Husband,White-Collar,White,Male,0,0,40,1
52,Self-Employed,HS-grad,Widowed,Unmarried,Service,Black,Female,0,0,43,0
54,Government,Masters,Single,Unmarried,Professional,White,Female,0,0,37,0
51,Private,School,Divorced,Unmarried,Service,White,Female,0,0,25,0
54,Private,Some-college,Married,Husband,Sales,White,Male,0,2415,50,1
66,Other/Unknown,School,Single,Other-relative,Other/Unknown,Black,Male,0,0,30,0
58,Self-Employed,Some-college,Married,Husband,White-Collar,White,Male,7298,0,60,1
58,Government,Assoc,Widowed,Not-in-family,White-Collar,Black,Female,0,0,40,0
46,Private,Some-college,Married,Husband,White-Collar,White,Male,0,0,40,0
44,Private,Some-college,Married,Husband,Sales,White,Male,0,0,40,1
46,Private,Bachelors,Married,Husband,White-Collar,White,Male,0,0,45,1
32,Private,Bachelors,Married,Husband,Sales,White,Male,0,0,60,1
24,Private,Some-college,Single,Not-in-family,White-Collar,Black,Male,0,0,35,0
75,Self-Employed,Doctorate,Married,Husband,Professional,White,Male,4931,0,3,0
45,Self-Employed,Bachelors,Divorced,Not-in-family,Professional,White,Male,0,0,45,0
36,Private,HS-grad,Divorced,Unmarried,Blue-Collar,White,Female,0,0,32,0
37,Private,Assoc,Divorced,Own-child,Service,White,Male,0,0,40,0
28,Self-Employed,Bachelors,Married,Husband,White-Collar,White,Male,5013,0,55,0
38,Private,HS-grad,Married,Wife,Blue-Collar,White,Female,0,0,40,0
28,Self-Employed,HS-grad,Married,Husband,Blue-Collar,White,Male,0,0,35,0
61,Government,Some-college,Married,Wife,White-Collar,White,Female,0,0,30,0
52,Private,Assoc,Divorced,Not-in-family,White-Collar,White,Female,0,0,40,0
62,Self-Employed,Doctorate,Widowed,Not-in-family,White-Collar,White,Female,0,0,40,1
22,Private,HS-grad,Single,Own-child,Blue-Collar,White,Male,0,0,40,0
49,Private,Bachelors,Married,Wife,White-Collar,White,Female,0,0,43,0
28,Private,Masters,Married,Husband,Professional,White,Male,0,0,60,0
25,Private,HS-grad,Single,Own-child,Blue-Collar,White,Male,0,0,40,0
23,Private,Bachelors,Single,Not-in-family,Sales,White,Female,0,0,30,0
61,Other/Unknown,Bachelors,Married,Husband,Other/Unknown,White,Male,4386,0,15,1
57,Private,HS-grad,Married,Not-in-family,Blue-Collar,White,Male,4650,0,40,0
45,Private,Masters,Married,Husband,Professional,White,Male,0,0,50,1
30,Private,HS-grad,Married,Husband,Sales,White,Male,0,0,40,0
35,Self-Employed,School,Single,Not-in-family,Service,Black,Female,0,0,40,0
20,Private,HS-grad,Single,Not-in-family,Service,White,Female,0,0,35,0
59,Other/Unknown,Some-college,Married,Wife,Other/Unknown,White,Female,7298,0,12,1
31,Private,Some-college,Married,Husband,Blue-Collar,White,Male,0,0,45,0
30,Other/Unknown,School,Single,Not-in-family,Other/Unknown,White,Female,0,0,30,0
29,Other/Unknown,HS-grad,Divorced,Unmarried,Other/Unknown,White,Female,0,0,40,0
42,Private,Some-college,Married,Husband,Sales,White,Male,0,1887,50,1
29,Private,HS-grad,Married,Husband,Blue-Collar,White,Male,0,0,60,0
61,Private,HS-grad,Married,Husband,Service,White,Male,0,0,50,0
41,Private,Some-college,Married,Husband,Blue-Collar,Black,Male,0,0,40,0
45,Private,Masters,Married,Husband,White-Collar,White,Male,0,0,50,1
24,Private,HS-grad,Single,Own-child,Blue-Collar,White,Male,594,0,40,0
34,Private,Bachelors,Single,Not-in-family,Professional,White,Male,2463,0,50,0
35,Private,Bachelors,Single,Not-in-family,White-Collar,White,Female,0,0,45,0
35,Government,Some-college,Married,Husband,Service,Other,Male,0,0,40,1
22,Private,Assoc,Single,Own-child,White-Collar,Asian-Pac-Islander,Female,0,2205,30,0
44,Private,Assoc,Married,Husband,Blue-Collar,White,Male,0,0,40,0
38,Private,HS-grad,Married,Husband,Blue-Collar,White,Male,0,0,42,0
40,Private,Some-college,Married,Husband,Blue-Collar,White,Male,0,2179,40,0
21,Private,HS-grad,Single,Other-relative,Service,Black,Male,0,0,40,0
51,Private,School,Married,Husband,Blue-Collar,White,Male,2961,0,40,0
17,Other/Unknown,School,Single,Own-child,Other/Unknown,White,Female,0,0,25,0
55,Other/Unknown,Bachelors,Married,Husband,Other/Unknown,White,Male,0,0,40,0
18,Other/Unknown,Some-college,Single,Own-child,Other/Unknown,White,Male,0,0,16,0
46,Private,Some-college,Single,Unmarried,Blue-Collar,Black,Female,0,0,40,0
36,Government,HS-grad,Married,Wife,White-Collar,White,Female,0,0,40,0
26,Private,HS-grad,Single,Unmarried,White-Collar,Black,Male,0,1380,40,0
49,Other/Unknown,HS-grad,Married,Husband,Other/Unknown,White,Male,0,0,60,0
34,Government,Bachelors,Married,Husband,White-Collar,White,Male,0,0,53,1
37,Private,Bachelors,Married,Husband,Sales,White,Male,0,0,50,0
19,Private,Some-college,Single,Other-relative,Blue-Collar,White,Male,0,0,8,0
43,Private,HS-grad,Single,Not-in-family,Blue-Collar,White,Male,0,0,40,0
44,Government,Assoc,Married,Husband,Blue-Collar,White,Male,7688,0,40,1
20,Private,Some-college,Single,Other-relative,Blue-Collar,Asian-Pac-Islander,Male,0,0,40,0
37,Private,School,Single,Not-in-family,Blue-Collar,White,Male,0,0,40,0
19,Private,HS-grad,Single,Not-in-family,White-Collar,White,Male,0,0,30,0
30,Private,Bachelors,Married,Husband,White-Collar,White,Male,0,0,40,1
65,Private,Some-college,Married,Husband,White-Collar,Asian-Pac-Islander,Male,20051,0,40,1
34,Private,Bachelors,Married,Husband,White-Collar,White,Male,0,0,45,0
53,Government,Some-college,Divorced,Other-relative,White-Collar,White,Female,4650,0,40,0
42,Government,Some-college,Married,Husband,Service,Black,Male,0,0,48,0
34,Other/Unknown,HS-grad,Single,Not-in-family,Other/Unknown,Black,Female,0,0,40,0
61,Private,HS-grad,Married,Husband,Service,White,Male,0,0,40,0
34,Private,HS-grad,Divorced,Own-child,Blue-Collar,White,Male,0,0,40,0
41,Private,School,Married,Husband,Blue-Collar,White,Male,0,0,40,0
57,Private,Bachelors,Married,Husband,Professional,White,Male,0,0,40,1
46,Private,HS-grad,Married,Husband,Blue-Collar,White,Male,0,0,40,0
20,Private,School,Single,Own-child,Service,White,Female,0,0,25,0
28,Other/Unknown,School,Single,Not-in-family,Other/Unknown,White,Male,0,0,30,0
22,Private,Some-college,Single,Own-child,Sales,White,Male,0,0,40,0
35,Self-Employed,Some-college,Married,Husband,Blue-Collar,White,Male,0,0,60,0
27,Private,HS-grad,Single,Own-child,Blue-Collar,White,Female,0,0,34,0
29,Private,Some-college,Divorced,Not-in-family,Blue-Collar,Black,Male,0,0,40,0
48,Self-Employed,HS-grad,Married,Husband,Blue-Collar,White,Male,0,0,60,1
41,Private,HS-grad,Divorced,Unmarried,Blue-Collar,White,Male,0,0,40,0
50,Private,Assoc,Married,Husband,Blue-Collar,White,Male,0,0,50,1
33,Private,Some-college,Married,Husband,Blue-Collar,Black,Male,0,0,40,1
44,Private,HS-grad,Married,Husband,Blue-Collar,White,Male,0,0,50,1
33,Private,Bachelors,Single,Not-in-family,Blue-Collar,White,Male,0,0,30,0
77,Private,HS-grad,Widowed,Not-in-family,White-Collar,White,Female,0,0,32,0
56,Private,Some-college,Single,Not-in-family,White-Collar,White,Female,0,0,38,0
45,Private,Assoc,Married,Husband,Blue-Collar,White,Male,0,0,40,1
24,Private,School,Married,Husband,Blue-Collar,White,Male,2635,0,38,0
36,Government,Some-college,Married,Husband,Service,White,Male,0,0,42,1
27,Self-Employed,HS-grad,Single,Not-in-family,Blue-Collar,White,Male,0,2258,50,0
24,Private,Bachelors,Married,Husband,Professional,White,Male,0,0,40,1
34,Private,HS-grad,Married,Wife,White-Collar,Black,Female,0,0,35,0
47,Self-Employed,School,Married,Husband,Professional,White,Male,0,0,45,0
21,Other/Unknown,Some-college,Single,Own-child,Other/Unknown,White,Female,0,0,30,0
21,Private,HS-grad,Single,Own-child,Sales,White,Female,0,0,30,0
52,Self-Employed,HS-grad,Married,Husband,Blue-Collar,White,Male,0,0,70,0
59,Private,School,Divorced,Not-in-family,White-Collar,Black,Female,0,0,40,0
51,Government,HS-grad,Separated,Not-in-family,White-Collar,White,Female,0,0,35,0
29,Private,Assoc,Single,Not-in-family,Service,White,Male,0,0,40,0
62,Other/Unknown,Bachelors,Married,Husband,Other/Unknown,White,Male,0,0,60,1
26,Self-Employed,Some-college,Single,Other-relative,Sales,White,Male,0,0,40,0
33,Private,HS-grad,Married,Husband,Service,White,Male,0,0,32,0
52,Private,Bachelors,Married,Husband,White-Collar,White,Male,0,0,40,1
53,Private,HS-grad,Divorced,Not-in-family,Blue-Collar,White,Male,0,0,40,0
38,Self-Employed,Masters,Married,Husband,White-Collar,White,Male,0,0,60,1
32,Private,HS-grad,Married,Husband,Blue-Collar,White,Male,0,0,55,0
39,Self-Employed,School,Married,Husband,Blue-Collar,White,Male,0,0,50,0
51,Private,Bachelors,Divorced,Not-in-family,White-Collar,Black,Male,10520,0,40,1
56,Private,HS-grad,Divorced,Own-child,Service,White,Male,4101,0,38,0
43,Private,HS-grad,Separated,Not-in-family,White-Collar,White,Female,0,0,48,0
61,Private,Some-college,Married,Husband,White-Collar,White,Male,0,1672,40,0
35,Private,Bachelors,Single,Not-in-family,Professional,White,Female,0,0,40,0
59,Private,School,Married,Husband,Blue-Collar,White,Male,0,0,60,1
37,Self-Employed,HS-grad,Married,Husband,Professional,White,Male,0,0,40,0
38,Private,Bachelors,Married,Husband,Blue-Collar,White,Male,0,0,40,0
35,Government,HS-grad,Married,Husband,Blue-Collar,White,Male,0,0,45,0
55,Self-Employed,Prof-school,Divorced,Not-in-family,Professional,White,Female,0,0,35,0
25,Private,HS-grad,Single,Unmarried,Blue-Collar,White,Male,0,0,40,0
17,Private,School,Single,Own-child,Service,White,Male,0,0,15,0
52,Private,HS-grad,Divorced,Unmarried,White-Collar,White,Female,0,1741,38,0
22,Private,Some-college,Single,Own-child,Blue-Collar,White,Male,0,0,48,0
27,Private,HS-grad,Single,Own-child,Blue-Collar,White,Male,0,0,40,0
44,Private,HS-grad,Divorced,Not-in-family,White-Collar,White,Female,0,0,50,0
36,Private,HS-grad,Single,Own-child,White-Collar,White,Female,3325,0,40,0
63,Self-Employed,Bachelors,Single,Not-in-family,Blue-Collar,White,Male,0,0,40,0
39,Private,HS-grad,Married,Husband,Service,Black,Male,0,0,40,0
45,Private,Some-college,Married,Husband,White-Collar,White,Male,0,0,40,0
18,Private,School,Single,Own-child,Service,White,Female,0,0,12,0
43,Private,HS-grad,Married,Husband,Blue-Collar,White,Male,0,0,40,1
49,Private,Assoc,Married,Wife,Sales,White,Female,0,1902,40,1
33,Private,Bachelors,Married,Husband,Sales,White,Male,0,0,45,0
50,Private,Masters,Married,Husband,White-Collar,White,Male,99999,0,60,1
49,Government,Masters,Separated,Unmarried,Professional,White,Female,0,0,50,0
21,Private,School,Single,Unmarried,Service,Black,Female,0,0,40,0
24,Private,Some-college,Single,Own-child,Sales,White,Female,5060,0,30,0
22,Private,Assoc,Single,Not-in-family,Professional,White,Male,0,0,30,0
27,Other/Unknown,Bachelors,Single,Unmarried,Other/Unknown,Asian-Pac-Islander,Male,0,0,25,0
37,Self-Employed,Masters,Married,Husband,Professional,White,Male,0,0,40,0
43,Private,Assoc,Married,Husband,Blue-Collar,White,Male,3103,0,32,1
53,Self-Employed,Some-college,Married,Husband,Sales,White,Male,0,1887,48,1
39,Private,Some-college,Married,Unmarried,White-Collar,Amer-Indian-Eskimo,Female,0,0,40,0
38,Private,HS-grad,Married,Husband,Blue-Collar,White,Male,0,0,50,0
49,Government,Doctorate,Divorced,Not-in-family,Professional,White,Female,14084,0,60,1
25,Private,HS-grad,Married,Husband,Sales,Other,Male,0,0,50,0
54,Private,Bachelors,Married,Husband,Service,White,Male,0,0,25,1
34,Private,HS-grad,Married,Husband,Blue-Collar,White,Male,0,0,40,0
77,Private,HS-grad,Married,Husband,Professional,White,Male,0,0,35,0
29,Private,Some-college,Married,Husband,Service,White,Male,0,0,35,0
47,Private,HS-grad,Married,Husband,White-Collar,White,Male,0,0,40,0
33,Private,Bachelors,Married,Husband,Professional,White,Male,99999,0,40,1
43,Self-Employed,Bachelors,Married,Wife,Sales,Asian-Pac-Islander,Female,0,0,60,0
40,Private,Bachelors,Married,Husband,White-Collar,White,Male,0,0,40,1
29,Government,Bachelors,Single,Not-in-family,Professional,White,Male,0,0,40,0
42,Self-Employed,Doctorate,Married,Husband,Professional,White,Male,15024,0,40,1
25,Government,Bachelors,Single,Unmarried,Service,Asian-Pac-Islander,Female,0,0,40,0
69,Private,HS-grad,Widowed,Unmarried,White-Collar,White,Male,0,0,8,0
25,Private,Some-college,Single,Own-child,Blue-Collar,Asian-Pac-Islander,Male,0,0,40,0
62,Private,School,Married,Husband,Blue-Collar,White,Male,0,0,24,0
23,Private,Some-college,Single,Own-child,Sales,Black,Female,0,0,20,0
23,Private,Bachelors,Single,Not-in-family,White-Collar,White,Male,0,0,50,0
31,Private,Some-college,Married,Wife,White-Collar,White,Female,0,0,40,0
46,Government,Some-college,Married,Husband,Service,White,Male,0,0,40,0
55,Government,Some-college,Married,Wife,White-Collar,White,Female,0,0,37,0
34,Self-Employed,HS-grad,Divorced,Not-in-family,White-Collar,White,Male,0,0,60,1
35,Private,Bachelors,Single,Not-in-family,Service,White,Female,0,0,40,0
21,Private,HS-grad,Single,Own-child,White-Collar,White,Female,0,0,40,0
64,Government,School,Single,Not-in-family,White-Collar,White,Female,0,0,38,0
39,Private,School,Married,Husband,Blue-Collar,White,Male,0,0,40,0
43,Private,Masters,Married,Husband,White-Collar,White,Male,0,0,50,1
24,Private,Some-college,Separated,Not-in-family,Service,White,Male,0,1876,40,0
32,Private,Bachelors,Married,Husband,Professional,White,Male,0,0,40,0
48,Private,HS-grad,Single,Not-in-family,Blue-Collar,Black,Male,0,0,40,0
47,Private,Some-college,Divorced,Not-in-family,White-Collar,Black,Female,0,0,37,0
35,Private,Some-college,Married,Husband,Blue-Collar,Amer-Indian-Eskimo,Male,0,1887,40,1
43,Private,Some-college,Divorced,Not-in-family,Blue-Collar,White,Male,0,0,55,0
57,Self-Employed,Prof-school,Married,Husband,Professional,White,Male,0,0,40,0
39,Private,HS-grad,Divorced,Unmarried,White-Collar,White,Female,0,0,40,0
38,Private,HS-grad,Married,Husband,Service,White,Male,0,0,50,1
37,Private,Bachelors,Single,Not-in-family,White-Collar,White,Male,0,2824,40,1
52,Private,Assoc,Married,Husband,Blue-Collar,White,Male,0,0,56,0
40,Self-Employed,Masters,Married,Husband,Sales,White,Male,0,0,70,1
41,Private,Some-college,Separated,Not-in-family,Blue-Collar,Black,Male,0,0,40,0
27,Private,HS-grad,Married,Husband,Blue-Collar,White,Male,0,0,99,0
26,Government,Bachelors,Married,Husband,Blue-Collar,White,Male,0,0,40,0
24,Other/Unknown,Bachelors,Single,Not-in-family,Other/Unknown,White,Female,0,0,40,0
56,Private,Doctorate,Married,Husband,Professional,White,Male,0,0,50,0
46,Private,Some-college,Separated,Not-in-family,Sales,White,Male,0,0,42,0
45,Other/Unknown,Bachelors,Married,Husband,Other/Unknown,Black,Male,0,0,45,1
23,Private,Bachelors,Single,Own-child,Service,White,Female,0,0,40,0
42,Private,Some-college,Single,Not-in-family,Sales,White,Male,0,0,80,1
44,Private,Bachelors,Married,Husband,White-Collar,White,Male,15024,0,45,1
29,Private,Some-college,Single,Own-child,White-Collar,Black,Female,0,0,40,0
43,Private,Some-college,Divorced,Not-in-family,Service,White,Male,0,0,40,1
25,Private,HS-grad,Single,Own-child,Sales,White,Female,0,0,30,0
72,Self-Employed,School,Married,Husband,Service,White,Male,2290,0,45,0
56,Private,HS-grad,Married,Husband,White-Collar,White,Male,0,0,40,0
17,Self-Employed,School,Single,Own-child,Blue-Collar,White,Male,0,0,20,0
59,Private,School,Divorced,Unmarried,Blue-Collar,White,Female,0,0,40,0
47,Government,Masters,Married,Husband,Professional,White,Male,0,1887,50,1
43,Government,Bachelors,Married,Husband,Blue-Collar,White,Male,0,0,53,0
40,Other/Unknown,HS-grad,Married,Wife,Other/Unknown,Black,Female,3464,0,20,0
32,Government,HS-grad,Single,Not-in-family,White-Collar,Black,Female,0,0,40,0
37,Private,HS-grad,Married,Husband,Blue-Collar,White,Male,0,0,40,0
39,Self-Employed,Bachelors,Married,Husband,Sales,White,Male,0,0,60,0
61,Private,HS-grad,Married,Husband,Blue-Collar,White,Male,0,0,20,0
38,Self-Employed,HS-grad,Married,Husband,Blue-Collar,White,Male,0,0,47,0
26,Private,Bachelors,Single,Other-relative,Service,White,Male,0,0,15,0
47,Private,HS-grad,Married,Husband,Service,White,Male,0,0,65,1
35,Self-Employed,Bachelors,Married,Husband,Sales,White,Male,0,0,50,0
39,Government,HS-grad,Divorced,Unmarried,White-Collar,White,Female,0,0,40,0
24,Self-Employed,Some-college,Single,Own-child,Blue-Collar,White,Male,0,0,60,0
37,Private,Bachelors,Divorced,Not-in-family,White-Collar,White,Female,0,0,40,1
36,Government,Bachelors,Married,Husband,Professional,Asian-Pac-Islander,Male,0,0,40,1
30,Private,Some-college,Married,Wife,White-Collar,White,Female,0,0,40,1
43,Private,Some-college,Divorced,Unmarried,Service,White,Female,0,0,38,0
20,Private,Some-college,Single,Not-in-family,Sales,White,Male,0,0,25,0
24,Private,HS-grad,Married,Husband,Blue-Collar,White,Male,0,0,65,0
46,Private,Bachelors,Divorced,Not-in-family,Blue-Collar,White,Male,0,1590,40,0
40,Private,HS-grad,Married,Husband,Blue-Collar,Black,Male,0,0,50,0
52,Private,HS-grad,Divorced,Not-in-family,Sales,White,Female,0,0,51,0
37,Private,Bachelors,Married,Husband,Professional,White,Male,0,0,55,1
24,Private,Assoc,Single,Own-child,Professional,White,Female,0,0,40,0
49,Self-Employed,HS-grad,Single,Not-in-family,Blue-Collar,White,Male,0,0,30,0
50,Private,Assoc,Married,Wife,Service,Black,Female,0,0,40,0
40,Private,HS-grad,Married,Husband,Blue-Collar,White,Male,0,0,35,0
25,Private,Bachelors,Single,Not-in-family,Professional,White,Female,0,0,50,0
43,Government,HS-grad,Married,Unmarried,Blue-Collar,Black,Male,0,0,40,0
40,Government,Bachelors,Divorced,Unmarried,Professional,White,Female,0,0,35,0
37,Private,Assoc,Single,Not-in-family,White-Collar,White,Male,0,0,45,0
45,Government,Bachelors,Married,Husband,White-Collar,White,Male,0,1977,60,1
49,Private,Some-college,Single,Not-in-family,Service,White,Female,0,0,60,0
47,Private,Bachelors,Married,Husband,White-Collar,Asian-Pac-Islander,Male,0,0,40,1
18,Other/Unknown,School,Single,Own-child,Other/Unknown,Black,Male,0,0,15,0
64,Government,Bachelors,Single,Not-in-family,White-Collar,White,Female,0,0,40,0
42,Private,HS-grad,Married,Wife,Blue-Collar,White,Female,7298,0,40,1
37,Private,Assoc,Divorced,Unmarried,Service,White,Female,0,0,52,0
90,Private,HS-grad,Single,Not-in-family,White-Collar,White,Female,0,0,40,1
64,Private,HS-grad,Married,Husband,Blue-Collar,White,Male,0,0,50,0
65,Private,HS-grad,Married,Husband,Service,White,Male,0,0,40,1
17,Private,School,Single,Own-child,Sales,White,Female,0,0,10,0
34,Self-Employed,Some-college,Married,Husband,Blue-Collar,White,Male,0,0,72,0
36,Private,School,Married,Husband,Blue-Collar,White,Male,0,0,80,0
31,Private,HS-grad,Divorced,Not-in-family,Blue-Collar,White,Male,0,0,40,0
60,Other/Unknown,School,Widowed,Not-in-family,Other/Unknown,White,Female,0,0,40,0
25,Private,HS-grad,Married,Husband,Blue-Collar,White,Male,0,0,40,0
28,Private,HS-grad,Single,Not-in-family,Professional,White,Female,0,0,40,0
58,Private,Some-college,Married,Husband,Sales,White,Male,0,0,48,0
28,Private,Some-college,Married,Husband,Service,White,Male,0,0,40,1
39,Private,Assoc,Married,Husband,White-Collar,White,Male,0,0,40,0
32,Private,Some-college,Married,Husband,Blue-Collar,White,Male,0,0,48,0
61,Private,HS-grad,Divorced,Not-in-family,White-Collar,White,Female,0,0,40,0
38,Private,Some-college,Single,Not-in-family,Sales,White,Male,0,0,50,0
63,Self-Employed,HS-grad,Married,Husband,Blue-Collar,White,Male,0,0,80,0
22,Other/Unknown,Some-college,Single,Own-child,Other/Unknown,White,Male,0,0,40,0
25,Private,Bachelors,Single,Not-in-family,Service,White,Male,0,0,40,0
61,Self-Employed,Prof-school,Married,Husband,Professional,White,Male,0,0,50,1
