age,workclass,education,marital_status,relationship,occupation,race,gender,capital_gain,capital_loss,hours_per_week,income
25,Private,HS-grad,Single,Own-child,Service,White,Female,0,0,8,0
17,Other/Unknown,School,Single,Own-child,Other/Unknown,White,Male,0,0,40,0
55,Self-Employed,Bachelors,Married,Husband,White-Collar,White,Male,0,2415,50,1
44,Private,Bachelors,Married,Husband,Professional,White,Male,0,0,60,0
20,Private,HS-grad,Single,Not-in-family,Service,White,Male,0,0,45,0
27,Private,School,Single,Own-child,Service,White,Female,0,0,30,0
41,Private,HS-grad,Married,Husband,Blue-Collar,White,Male,0,0,50,0
44,Private,HS-grad,Divorced,Other-relative,Blue-Collar,White,Female,0,0,40,0
19,Private,Some-college,Single,Own-child,Service,White,Female,0,0,10,0
62,Other/Unknown,Masters,Married,Husband,Other/Unknown,White,Male,0,0,50,0
27,Private,Bachelors,Single,Not-in-family,Sales,White,Female,0,0,40,0
47,Private,School,Separated,Unmarried,Blue-Collar,White,Male,0,0,40,0
68,Private,Some-college,Married,Husband,White-Collar,White,Male,0,0,40,0
50,Private,School,Divorced,Unmarried,Service,White,Female,0,0,40,0
37,Private,HS-grad,Divorced,Not-in-family,Blue-Collar,White,Male,0,0,50,0
73,Other/Unknown,Bachelors,Married,Husband,Other/Unknown,White,Male,0,0,30,0
28,Private,Assoc,Single,Not-in-family,Sales,White,Male,0,0,40,0
51,Government,Doctorate,Married,Husband,Professional,White,Male,0,1887,40,1
41,Private,Bachelors,Married,Husband,White-Collar,White,Male,0,0,40,1
40,Private,Some-college,Married,Husband,Blue-Collar,White,Male,0,0,40,0
45,Private,Doctorate,Married,Husband,Professional,White,Male,0,0,50,1
59,Government,School,Married,Husband,Blue-Collar,White,Male,0,0,40,0
34,Private,HS-grad,Single,Own-child,White-Collar,White,Male,0,0,40,0
30,Private,School,Divorced,Own-child,Blue-Collar,White,Male,0,0,40,0
35,Private,School,Separated,Not-in-family,Blue-Collar,Black,Male,3674,0,40,0
32,Private,School,Single,Own-child,Blue-Collar,Black,Female,0,0,40,0
26,Private,HS-grad,Single,Own-child,White-Collar,Black,Male,0,0,40,0
47,Self-Employed,School,Married,Husband,Blue-Collar,White,Male,0,0,50,0
34,Private,HS-grad,Married,Husband,Blue-Collar,White,Male,0,0,40,0
36,Self-Employed,HS-grad,Married,Husband,White-Collar,White,Male,0,0,38,0
18,Private,Some-college,Single,Own-child,Sales,White,Male,0,0,16,0
63,Other/Unknown,HS-grad,Married,Husband,Other/Unknown,White,Male,0,0,4,0
47,Government,Bachelors,Married,Husband,Professional,White,Male,0,0,60,1
31,Private,HS-grad,Married,Husband,Blue-Collar,White,Male,0,0,42,0
39,Private,Bachelors,Single,Not-in-family,Sales,White,Female,0,0,15,0
58,Government,Masters,Married,Husband,Professional,White,Male,0,1977,50,1
25,Private,HS-grad,Married,Husband,Blue-Collar,White,Male,0,0,40,0
22,Private,HS-grad,Married,Wife,Blue-Collar,White,Female,0,0,40,0
57,Private,HS-grad,Divorced,Unmarried,White-Collar,White,Female,0,0,40,0
50,Private,HS-grad,Married,Husband,Blue-Collar,White,Male,0,0,40,1
58,Self-Employed,HS-grad,Married,Husband,Sales,White,Male,0,0,35,1
40,Private,HS-grad,Widowed,Own-child,Blue-Collar,White,Female,0,0,30,0
38,Private,Masters,Single,Unmarried,White-Collar,Black,Female,0,0,35,0
39,Self-Employed,HS-grad,Married,Husband,White-Collar,White,Male,0,1977,40,1
48,Private,Bachelors,Married,Husband,White-Collar,White,Male,0,0,35,1
19,Other/Unknown,HS-grad,Single,Own-child,Blue-Collar,White,Male,0,0,10,0
26,Private,School,Married,Other-relative,Service,White,Female,0,0,8,0
20,Private,Some-college,Single,Own-child,Service,White,Female,0,0,40,0
41,Private,Prof-school,Married,Husband,Professional,White,Male,0,0,45,1
46,Private,HS-grad,Married,Husband,Sales,White,Male,0,0,36,0
38,Self-Employed,HS-grad,Married,Husband,White-Collar,White,Male,0,0,50,0
19,Private,Some-college,Single,Own-child,Sales,White,Male,0,0,35,0
32,Other/Unknown,Some-college,Divorced,Not-in-family,Other/Unknown,White,Male,0,0,40,0
24,Private,HS-grad,Single,Not-in-family,Sales,White,Female,0,0,40,0
22,Private,Some-college,Single,Own-child,Blue-Collar,White,Male,0,0,40,0
65,Private,HS-grad,Widowed,Not-in-family,Blue-Collar,White,Male,0,0,55,0
73,Self-Employed,HS-grad,Married,Husband,Sales,White,Male,0,0,20,0
54,Private,HS-grad,Married,Husband,Blue-Collar,White,Male,0,0,44,0
45,Self-Employed,Prof-school,Married,Husband,Professional,White,Male,0,0,35,1
32,Private,HS-grad,Married,Husband,Blue-Collar,White,Male,0,0,40,1
40,Government,Masters,Married,Husband,White-Collar,White,Male,0,0,35,1
22,Private,HS-grad,Single,Own-child,Service,White,Female,0,0,40,0
49,Self-Employed,HS-grad,Married,Husband,Professional,White,Male,0,0,60,0
58,Private,School,Married,Husband,Blue-Collar,Black,Male,0,0,60,0
42,Government,Assoc,Divorced,Unmarried,Professional,Asian-Pac-Islander,Female,0,0,40,1
46,Private,Assoc,Single,Not-in-family,Blue-Collar,Black,Female,0,0,50,0
66,Private,School,Married,Not-in-family,Service,White,Female,0,0,20,0
64,Private,Some-college,Married,Husband,Sales,White,Male,0,0,12,0
41,Private,HS-grad,Single,Own-child,Sales,White,Female,0,0,40,0
35,Private,Assoc,Single,Not-in-family,White-Collar,White,Female,0,0,60,0
26,Private,Assoc,Single,Own-child,Professional,White,Female,0,0,36,0
26,Private,Masters,Single,Not-in-family,Professional,White,Male,0,0,55,1
46,Private,Masters,Married,Husband,White-Collar,White,Male,0,1977,45,1
33,Private,HS-grad,Married,Own-child,Service,White,Female,0,0,25,0
49,Private,HS-grad,Married,Husband,White-Collar,White,Male,0,0,40,1
24,Private,Bachelors,Single,Not-in-family,Sales,White,Male,0,0,40,0
22,Private,Assoc,Single,Own-child,Professional,White,Female,0,0,16,0
17,Private,School,Single,Own-child,Sales,White,Female,0,0,15,0
68,Other/Unknown,School,Married,Husband,Other/Unknown,White,Male,0,0,30,0
47,Private,School,Married,Husband,Blue-Collar,White,Male,0,0,40,0
34,Private,HS-grad,Married,Husband,Blue-Collar,Asian-Pac-Islander,Male,0,0,40,1
27,Private,Some-college,Married,Own-child,Sales,Other,Female,0,0,11,0
27,Private,Bachelors,Married,Wife,Professional,White,Female,0,0,40,0
50,Private,Some-college,Married,Husband,Professional,White,Male,0,0,40,0
48,Private,Bachelors,Divorced,Not-in-family,Blue-Collar,White,Male,0,0,43,0
46,Private,HS-grad,Separated,Not-in-family,Blue-Collar,White,Male,0,0,40,0
32,Private,HS-grad,Divorced,Not-in-family,White-Collar,Black,Female,0,0,40,0
39,Private,Some-college,Married,Husband,Blue-Collar,White,Male,0,0,40,1
25,Private,Some-college,Single,Not-in-family,Blue-Collar,White,Female,0,0,45,0
18,Government,School,Single,Other-relative,White-Collar,White,Female,0,0,25,0
46,Private,School,Married,Not-in-family,Blue-Collar,White,Male,0,0,45,0
50,Private,Bachelors,Divorced,Unmarried,White-Collar,White,Female,0,0,40,0
25,Government,HS-grad,Single,Own-child,Service,White,Female,0,0,35,0
26,Self-Employed,HS-grad,Married,Husband,White-Collar,White,Male,0,0,40,0
43,Self-Employed,Some-college,Single,Not-in-family,Blue-Collar,White,Female,0,0,14,0
45,Private,School,Divorced,Unmarried,Blue-Collar,White,Male,0,0,40,0
26,Private,Bachelors,Single,Own-child,Service,White,Male,0,0,40,0
18,Private,School,Single,Own-child,Service,Amer-Indian-Eskimo,Male,0,0,20,0
37,Self-Employed,School,Married,Husband,Blue-Collar,White,Male,0,0,40,0
23,Private,Bachelors,Single,Not-in-family,Professional,White,Male,0,0,40,0
33,Private,Some-college,Single,Own-child,Sales,White,Male,0,0,45,0
33,Private,Bachelors,Single,Other-relative,Blue-Collar,White,Female,0,0,40,0
46,Private,HS-grad,Single,Own-child,Blue-Collar,White,Male,0,0,17,0
35,Private,Some-college,Divorced,Unmarried,White-Collar,White,Female,0,0,40,0
46,Self-Employed,Masters,Married,Husband,White-Collar,White,Male,0,0,55,1
22,Private,HS-grad,Married,Own-child,Blue-Collar,White,Male,0,0,40,0
57,Private,School,Married,Husband,Blue-Collar,Black,Male,0,0,48,0
40,Self-Employed,Some-college,Married,Husband,Blue-Collar,White,Male,0,0,40,1
76,Other/Unknown,Bachelors,Married,Husband,Other/Unknown,White,Male,0,0,10,0
29,Government,Assoc,Single,Not-in-family,White-Collar,White,Male,3674,0,40,0
40,Other/Unknown,School,Divorced,Unmarried,Other/Unknown,White,Female,0,0,5,0
34,Private,Assoc,Divorced,Not-in-family,Blue-Collar,White,Male,0,0,50,0
37,Government,Assoc,Single,Not-in-family,White-Collar,White,Female,0,0,40,0
31,Private,HS-grad,Married,Husband,Professional,White,Male,0,0,55,1
67,Other/Unknown,Bachelors,Divorced,Not-in-family,Other/Unknown,White,Female,0,0,60,0
54,Private,Masters,Married,Husband,Professional,White,Male,0,0,45,1
51,Private,HS-grad,Married,Husband,Blue-Collar,White,Male,0,0,40,0
26,Private,Bachelors,Single,Not-in-family,Sales,White,Male,0,0,40,0
37,Private,Bachelors,Married,Wife,Professional,Asian-Pac-Islander,Female,0,0,40,1
48,Private,HS-grad,Separated,Not-in-family,White-Collar,White,Female,0,2001,40,0
27,Government,Masters,Single,Not-in-family,Professional,White,Male,0,0,40,0
33,Private,Some-college,Married,Husband,Blue-Collar,Black,Male,0,0,50,1
34,Private,HS-grad,Divorced,Not-in-family,Blue-Collar,White,Male,0,0,40,0
41,Private,Bachelors,Married,Husband,Sales,White,Male,0,0,40,1
57,Private,HS-grad,Married,Husband,Sales,White,Male,0,0,40,0
69,Private,HS-grad,Married,Husband,Sales,White,Male,0,0,24,0
46,Government,Some-college,Divorced,Not-in-family,White-Collar,White,Female,0,0,40,0
32,Private,Some-college,Divorced,Not-in-family,White-Collar,White,Female,0,0,50,1
38,Private,HS-grad,Married,Husband,Blue-Collar,Black,Male,0,0,40,0
34,Self-Employed,Some-college,Married,Husband,White-Collar,White,Male,0,0,45,1
30,Private,HS-grad,Married,Husband,Blue-Collar,White,Male,0,0,30,0
39,Private,Assoc,Married,Husband,Blue-Collar,White,Male,0,0,40,0
27,Private,Some-college,Single,Not-in-family,Sales,White,Male,0,0,40,0
20,Private,HS-grad,Single,Own-child,Blue-Collar,White,Male,0,0,40,0
75,Self-Employed,Some-college,Married,Husband,Sales,White,Male,0,0,50,0
33,Other/Unknown,Bachelors,Married,Wife,Other/Unknown,White,Female,3103,0,60,1
61,Private,School,Married,Husband,Blue-Collar,White,Male,0,0,40,0
27,Private,Bachelors,Single,Not-in-family,White-Collar,White,Male,0,0,50,0
27,Private,Assoc,Married,Husband,White-Collar,White,Male,0,0,40,0
39,Private,HS-grad,Divorced,Not-in-family,Service,White,Female,0,0,40,0
32,Private,Bachelors,Married,Husband,Professional,White,Male,0,0,40,1
36,Private,Masters,Married,Husband,White-Collar,White,Male,0,0,50,1
18,Other/Unknown,School,Single,Own-child,Other/Unknown,White,Female,0,0,24,0
44,Self-Employed,HS-grad,Married,Husband,Blue-Collar,White,Male,3137,0,50,0
23,Private,Some-college,Single,Own-child,Sales,White,Male,0,0,40,0
23,Private,Assoc,Single,Not-in-family,White-Collar,White,Male,0,0,40,0
18,Private,School,Single,Own-child,Blue-Collar,White,Male,0,0,21,0
26,Private,HS-grad,Married,Husband,Blue-Collar,White,Male,0,0,50,0
31,Private,Bachelors,Single,Not-in-family,Service,White,Male,0,0,40,0
32,Private,Bachelors,Single,Not-in-family,Blue-Collar,White,Male,0,0,36,0
33,Private,Assoc,Divorced,Not-in-family,Sales,White,Female,0,0,45,0
38,Self-Employed,HS-grad,Married,Husband,Blue-Collar,White,Male,0,0,80,0
53,Private,School,Married,Husband,Blue-Collar,Other,Male,5178,0,40,1
43,Government,Prof-school,Married,Husband,Professional,White,Male,15024,0,45,1
36,Private,Bachelors,Married,Husband,Sales,White,Male,0,0,50,1
20,Private,Some-college,Single,Own-child,White-Collar,White,Female,0,0,12,0
35,Private,Some-college,Divorced,Unmarried,White-Collar,White,Female,0,0,55,0
43,Government,Assoc,Divorced,Not-in-family,White-Collar,Black,Female,0,0,40,0
26,Private,HS-grad,Married,Husband,Blue-Collar,White,Male,0,0,48,0
36,Private,HS-grad,Married,Husband,Service,Black,Male,0,0,40,0
64,Private,HS-grad,Married,Husband,Service,Asian-Pac-Islander,Male,0,0,60,1
19,Private,HS-grad,Single,Own-child,White-Collar,White,Male,0,0,40,0
60,Private,Bachelors,Married,Husband,White-Collar,White,Male,7298,0,40,1
43,Private,Bachelors,Married,Husband,Blue-Collar,White,Male,0,0,45,1
58,Government,Some-college,Widowed,Not-in-family,Professional,White,Female,0,0,20,0
21,Private,School,Single,Unmarried,Professional,Black,Female,0,0,40,0
18,Private,HS-grad,Single,Own-child,Service,Asian-Pac-Islander,Female,0,0,20,0
67,Government,School,Widowed,Not-in-family,Service,White,Female,0,0,20,0
40,Self-Employed,Bachelors,Divorced,Unmarried,Service,White,Female,0,0,20,0
32,Private,Some-college,Single,Own-child,White-Collar,White,Male,0,0,40,0
47,Private,Assoc,Married,Wife,Professional,Black,Female,15024,0,40,1
46,Private,Some-college,Divorced,Own-child,Blue-Collar,White,Female,0,0,17,0
51,Private,Some-college,Single,Own-child,White-Collar,White,Female,0,0,40,0
46,Private,HS-grad,Married,Husband,Blue-Collar,White,Male,0,0,40,0
37,Private,School,Single,Own-child,Blue-Collar,White,Male,0,0,35,0
33,Private,Some-college,Divorced,Unmarried,White-Collar,White,Female,0,0,40,0
63,Private,HS-grad,Married,Husband,Blue-Collar,White,Male,0,0,45,0
58,Private,HS-grad,Married,Husband,Blue-Collar,White,Male,3137,0,16,0
28,Self-Employed,HS-grad,Married,Husband,Blue-Collar,White,Male,0,0,40,0
40,Self-Employed,HS-grad,Divorced,Not-in-family,Blue-Collar,White,Male,0,0,40,0
51,Private,School,Widowed,Unmarried,Sales,White,Female,0,0,40,0
33,Other/Unknown,Some-college,Single,Own-child,Other/Unknown,White,Male,0,0,40,0
25,Private,HS-grad,Single,Unmarried,Blue-Collar,White,Male,0,1590,40,0
49,Private,School,Married,Husband,Blue-Collar,White,Male,0,0,75,0
26,Private,HS-grad,Single,Unmarried,Service,White,Male,0,0,40,0
46,Government,HS-grad,Married,Husband,Blue-Collar,White,Male,0,1902,40,0
34,Private,HS-grad,Single,Not-in-family,White-Collar,White,Male,0,0,50,0
53,Private,Some-college,Married,Wife,White-Collar,White,Female,0,0,40,1
29,Private,School,Married,Husband,Blue-Collar,White,Male,0,0,40,0
46,Private,School,Married,Wife,White-Collar,White,Female,0,0,40,0
40,Private,Masters,Divorced,Not-in-family,White-Collar,White,Male,0,1408,50,0
27,Private,HS-grad,Single,Own-child,White-Collar,Other,Male,0,0,40,0
57,Government,HS-grad,Divorced,Not-in-family,Service,White,Female,0,0,40,0
70,Self-Employed,School,Married,Husband,Blue-Collar,White,Male,0,0,40,0
59,Private,Masters,Married,Husband,White-Collar,Asian-Pac-Islander,Male,0,0,40,1
25,Private,Some-college,Single,Not-in-family,Sales,White,Male,0,0,38,0
52,Private,HS-grad,Married,Husband,Blue-Collar,White,Male,0,0,40,0
67,Self-Employed,Assoc,Married,Wife,White-Collar,White,Female,20051,0,4,1
32,Private,School,Married,Wife,Blue-Collar,White,Female,0,0,40,0
25,Self-Employed,HS-grad,Single,Not-in-family,Professional,White,Male,0,0,40,0
37,Private,Bachelors,Single,Not-in-family,Professional,White,Male,0,0,30,0
47,Private,Masters,Married,Husband,Professional,White,Male,0,0,40,1
25,Private,Some-college,Separated,Unmarried,White-Collar,White,Female,0,0,40,0
42,Government,Some-college,Married,Husband,Blue-Collar,Black,Male,0,0,40,0
41,Government,HS-grad,Separated,Own-child,Blue-Collar,White,Male,0,0,40,0
46,Self-Employed,HS-grad,Married,Husband,White-Collar,White,Male,0,0,40,0
18,Private,School,Single,Own-child,White-Collar,White,Female,0,0,10,0
42,Self-Employed,Prof-school,Married,Husband,Professional,White,Male,15024,0,65,1
34,Government,Bachelors,Single,Not-in-family,Professional,White,Male,0,0,45,0
39,Private,Bachelors,Married,Husband,Professional,White,Male,0,0,50,1
48,Government,Assoc,Married,Husband,Service,Amer-Indian-Eskimo,Male,0,0,40,0
24,Private,Some-college,Separated,Unmarried,Sales,White,Female,0,0,45,0
42,Private,Some-college,Married,Husband,Blue-Collar,White,Male,0,0,40,0
26,Government,Bachelors,Single,Not-in-family,Professional,White,Male,0,0,40,0
21,Other/Unknown,Some-college,Single,Own-child,Other/Unknown,White,Male,0,0,40,0
26,Private,Masters,Single,Not-in-family,Professional,White,Female,0,0,40,0
40,Private,Some-college,Married,Husband,White-Collar,Black,Male,0,0,55,1
28,Private,School,Single,Own-child,White-Collar,White,Male,0,0,40,0
48,Government,Masters,Married,Husband,Professional,White,Male,0,0,61,1
21,Private,School,Single,Own-child,Blue-Collar,White,Male,0,0,40,0
21,Private,HS-grad,Single,Own-child,Blue-Collar,White,Male,0,0,40,0
45,Private,Masters,Married,Husband,White-Collar,White,Male,0,1977,43,1
50,Government,HS-grad,Married,Husband,Blue-Collar,Black,Male,0,0,40,1
39,Private,School,Married,Husband,Blue-Collar,White,Male,0,0,45,0
21,Private,Some-college,Single,Own-child,Sales,White,Male,0,0,40,0
41,Private,Some-college,Married,Husband,Blue-Collar,White,Male,0,1848,65,1
69,Self-Employed,School,Married,Husband,Sales,White,Male,0,0,55,0
32,Private,HS-grad,Married,Husband,Sales,White,Male,0,0,40,1
53,Private,Bachelors,Married,Husband,Sales,White,Male,0,0,40,1
21,Private,HS-grad,Single,Not-in-family,Blue-Collar,White,Male,0,0,35,0
23,Private,HS-grad,Single,Own-child,White-Collar,White,Female,0,0,40,0
23,Self-Employed,Bachelors,Single,Not-in-family,Blue-Collar,White,Male,0,0,40,0
67,Self-Employed,Some-college,Married,Husband,Sales,White,Male,20051,0,40,1
36,Self-Employed,Bachelors,Single,Not-in-family,Sales,White,Male,0,0,50,0
39,Private,HS-grad,Married,Husband,Blue-Collar,White,Male,0,0,40,0
32,Government,Bachelors,Single,Not-in-family,Professional,White,Female,0,0,40,0
31,Private,Some-college,Married,Other-relative,Service,Asian-Pac-Islander,Male,0,0,30,0
40,Private,HS-grad,Single,Not-in-family,Service,White,Male,0,0,40,0
41,Private,Some-college,Married,Husband,Blue-Collar,White,Male,0,0,40,1
40,Private,Some-college,Single,Not-in-family,White-Collar,White,Male,0,0,50,0
31,Self-Employed,Prof-school,Married,Husband,Professional,White,Male,0,0,60,1
20,Private,Some-college,Single,Not-in-family,Blue-Collar,White,Male,0,0,60,0
39,Self-Employed,HS-grad,Single,Own-child,Blue-Collar,White,Male,0,0,40,0
49,Other/Unknown,HS-grad,Separated,Unmarried,Other/Unknown,White,Female,0,0,40,0
43,Private,Some-college,Married,Husband,Blue-Collar,White,Male,0,0,40,1
42,Private,Bachelors,Married,Husband,White-Collar,Asian-Pac-Islander,Male,0,0,40,1
46,Private,Masters,Married,Husband,Professional,White,Male,15024,0,50,1
48,Private,Bachelors,Married,Husband,White-Collar,Black,Male,0,0,40,1
39,Private,HS-grad,Married,Husband,Blue-Collar,Asian-Pac-Islander,Male,0,0,40,1
29,Private,Some-college,Single,Not-in-family,White-Collar,White,Female,0,0,40,0
32,Private,HS-grad,Married,Husband,Blue-Collar,Black,Male,0,0,40,0
43,Self-Employed,HS-grad,Single,Not-in-family,White-Collar,Black,Male,0,0,55,0
30,Private,Bachelors,Single,Not-in-family,Professional,White,Male,13550,0,45,1
39,Private,Bachelors,Married,Husband,Sales,White,Male,0,0,40,0
37,Private,Some-college,Married,Husband,Blue-Collar,White,Male,0,0,45,0
51,Self-Employed,HS-grad,Married,Husband,Blue-Collar,White,Male,0,0,70,0
46,Self-Employed,School,Married,Husband,Sales,White,Male,0,0,40,0
42,Government,Assoc,Divorced,Not-in-family,White-Collar,White,Female,0,0,40,0
38,Private,Masters,Married,Husband,Blue-Collar,White,Male,0,0,50,0
25,Private,Some-college,Single,Not-in-family,White-Collar,White,Female,0,0,50,0
67,Private,School,Widowed,Unmarried,White-Collar,White,Female,0,0,20,0
33,Government,Bachelors,Divorced,Own-child,Professional,White,Male,0,2339,40,0
35,Private,School,Single,Unmarried,Blue-Collar,White,Male,0,0,36,0
41,Self-Employed,School,Divorced,Unmarried,Blue-Collar,White,Male,0,0,40,0
64,Self-Employed,School,Married,Husband,Service,White,Male,0,0,25,0
26,Self-Employed,HS-grad,Divorced,Unmarried,Blue-Collar,White,Male,0,0,65,0
49,Private,HS-grad,Separated,Not-in-family,Service,Black,Female,0,0,35,0
43,Private,HS-grad,Married,Unmarried,White-Collar,White,Female,0,0,40,0
56,Government,HS-grad,Married,Husband,Blue-Collar,White,Male,0,0,38,1
40,Government,Assoc,Single,Unmarried,White-Collar,Amer-Indian-Eskimo,Female,0,0,40,0
37,Private,HS-grad,Married,Husband,Blue-Collar,White,Male,0,0,35,1
41,Private,HS-grad,Married,Husband,Blue-Collar,White,Male,0,0,40,0
33,Self-Employed,Some-college,Married,Husband,White-Collar,White,Male,0,0,40,0
37,Private,Masters,Married,Husband,White-Collar,White,Male,15024,0,60,1
30,Government,HS-grad,Married,Husband,Service,White,Male,0,0,40,1
35,Private,Bachelors,Married,Husband,White-Collar,Asian-Pac-Islander,Male,0,0,40,1
42,Private,HS-grad,Divorced,Unmarried,Blue-Collar,White,Male,0,0,45,0
47,Private,Prof-school,Married,Husband,White-Collar,White,Male,7688,0,60,1
40,Private,Bachelors,Single,Not-in-family,Professional,White,Female,0,0,40,0
48,Private,Some-college,Married,Husband,Service,White,Male,0,0,40,1
47,Private,Doctorate,Divorced,Unmarried,Professional,White,Female,0,0,29,0
44,Private,HS-grad,Married,Husband,Blue-Collar,White,Male,0,0,40,1
53,Private,Bachelors,Married,Husband,White-Collar,White,Male,0,0,45,1
60,Other/Unknown,Bachelors,Married,Husband,Other/Unknown,White,Male,0,0,8,1
61,Private,School,Married,Husband,Blue-Collar,Black,Male,0,0,20,0
24,Private,Bachelors,Single,Not-in-family,White-Collar,White,Male,0,0,40,0
57,Private,HS-grad,Single,Unmarried,Sales,White,Female,0,0,40,0
41,Self-Employed,HS-grad,Married,Husband,Blue-Collar,White,Male,0,0,50,1
44,Private,School,Married,Husband,Blue-Collar,White,Male,0,0,45,0
40,Self-Employed,HS-grad,Single,Not-in-family,Service,White,Female,0,0,65,0
24,Private,HS-grad,Married,Husband,Sales,White,Male,0,0,20,0
35,Private,Assoc,Married,Wife,Service,Black,Female,0,0,40,1
39,Private,School,Married,Husband,Service,White,Male,0,0,40,0
28,Self-Employed,Bachelors,Single,Not-in-family,Sales,White,Male,0,0,50,0
34,Private,HS-grad,Divorced,Not-in-family,Blue-Collar,White,Male,0,0,40,0
48,Private,Prof-school,Married,Husband,Professional,White,Male,99999,0,50,1
33,Private,Some-college,Married,Husband,Professional,White,Male,0,0,40,1
20,Private,Some-college,Single,Own-child,Sales,Black,Female,0,0,15,0
23,Private,HS-grad,Married,Wife,Service,White,Female,0,0,35,0
61,Private,HS-grad,Married,Husband,White-Collar,White,Male,0,0,40,0
51,Private,Bachelors,Divorced,Not-in-family,Professional,White,Female,0,0,50,0
36,Government,Some-college,Married,Husband,Professional,Black,Male,0,1887,40,1
26,Government,Masters,Single,Not-in-family,Professional,White,Female,0,0,40,0
53,Private,Doctorate,Divorced,Not-in-family,Professional,White,Male,0,0,50,0
47,Private,School,Married,Husband,Blue-Collar,White,Male,7298,0,40,1
36,Private,Some-college,Single,Unmarried,Service,Black,Female,0,0,40,0
34,Other/Unknown,HS-grad,Separated,Own-child,Other/Unknown,White,Female,0,0,8,0
44,Government,Assoc,Married,Husband,Service,White,Male,0,0,50,1
54,Private,Prof-school,Single,Other-relative,Professional,White,Female,0,0,65,0
25,Private,Some-college,Single,Own-child,Blue-Collar,White,Male,0,0,55,0
19,Private,Some-college,Single,Own-child,Service,White,Female,0,0,40,0
30,Private,Bachelors,Married,Husband,Service,White,Male,0,0,40,0
33,Private,Assoc,Single,Not-in-family,Professional,White,Female,0,0,40,0
26,Government,Bachelors,Single,Not-in-family,Professional,White,Female,0,0,38,0
40,Private,School,Married,Husband,Blue-Collar,White,Male,0,0,40,0
51,Private,Some-college,Married,Husband,White-Collar,White,Male,0,0,40,0
59,Other/Unknown,Some-college,Married,Husband,Other/Unknown,White,Male,0,0,40,1
39,Private,Masters,Married,Wife,Professional,White,Female,0,1977,24,1
26,Private,HS-grad,Married,Husband,Blue-Collar,White,Male,0,0,40,1
27,Private,School,Married,Husband,Blue-Collar,Amer-Indian-Eskimo,Male,0,0,40,0
17,Private,School,Single,Own-child,Blue-Collar,White,Male,0,0,12,0
63,Government,HS-grad,Widowed,Not-in-family,White-Collar,White,Female,0,0,40,0
39,Private,HS-grad,Married,Husband,Professional,White,Male,0,0,45,1
24,Self-Employed,HS-grad,Single,Own-child,Blue-Collar,White,Male,0,0,50,0
64,Self-Employed,HS-grad,Married,Husband,Blue-Collar,White,Male,0,0,40,1
42,Government,Some-college,Divorced,Unmarried,Blue-Collar,White,Male,0,0,38,0
30,Private,Bachelors,Married,Wife,Service,White,Female,0,0,40,0
19,Private,Some-college,Single,Own-child,White-Collar,White,Male,0,0,30,0
40,Private,Bachelors,Married,Husband,Professional,White,Male,0,0,46,1
56,Private,HS-grad,Divorced,Not-in-family,Professional,White,Female,0,0,40,0
19,Private,HS-grad,Single,Own-child,Service,White,Male,0,0,25,0
25,Government,Bachelors,Single,Own-child,White-Collar,Black,Female,0,0,40,0
53,Government,Bachelors,Married,Wife,Professional,White,Female,0,0,60,1
37,Private,HS-grad,Divorced,Not-in-family,Blue-Collar,White,Female,0,0,56,0
42,Self-Employed,Prof-school,Divorced,Unmarried,Professional,White,Male,7430,0,40,1
19,Government,Some-college,Single,Own-child,White-Collar,Black,Female,0,1602,20,0
32,Private,HS-grad,Married,Husband,Blue-Collar,White,Male,0,0,40,1
31,Private,HS-grad,Married,Husband,Blue-Collar,White,Male,0,0,40,1
42,Government,Some-college,Divorced,Other-relative,White-Collar,White,Female,0,0,40,0
38,Private,HS-grad,Married,Husband,Sales,Black,Male,0,0,40,1
40,Private,Bachelors,Married,Husband,White-Collar,White,Male,0,0,50,1
47,Self-Employed,Assoc,Separated,Unmarried,White-Collar,White,Female,0,0,40,0
20,Private,HS-grad,Married,Husband,Blue-Collar,White,Male,0,0,60,0
28,Private,Some-college,Single,Not-in-family,Service,Black,Male,0,0,40,0
64,Government,Bachelors,Married,Husband,Professional,White,Male,5178,0,40,1
53,Private,HS-grad,Married,Husband,Blue-Collar,White,Male,0,0,40,1
29,Government,Masters,Single,Not-in-family,Professional,White,Male,0,0,50,0
33,Private,HS-grad,Married,Husband,Professional,White,Male,0,0,60,0
38,Private,HS-grad,Married,Husband,White-Collar,Asian-Pac-Islander,Male,0,0,48,0
34,Private,Assoc,Divorced,Not-in-family,Service,White,Female,0,0,64,0
18,Private,School,Single,Own-child,Service,White,Male,0,0,30,0
28,Private,Some-college,Single,Own-child,Blue-Collar,White,Male,0,0,50,0
23,Government,Bachelors,Single,Not-in-family,Professional,White,Male,0,0,40,0
34,Private,Bachelors,Single,Not-in-family,Sales,White,Female,0,0,35,0
28,Private,HS-grad,Married,Husband,Blue-Collar,White,Male,0,0,40,0
22,Private,HS-grad,Single,Not-in-family,Service,White,Female,0,0,40,0
18,Government,Some-college,Single,Own-child,Sales,White,Female,0,0,32,0
23,Private,Bachelors,Single,Own-child,Professional,White,Female,0,0,40,0
33,Private,Assoc,Single,Other-relative,Sales,White,Female,0,0,40,0
56,Private,Masters,Married,Wife,White-Collar,White,Female,0,0,50,0
30,Private,HS-grad,Married,Husband,Blue-Collar,White,Male,0,0,40,0
