age,workclass,education,marital_status,relationship,occupation,race,gender,capital_gain,capital_loss,hours_per_week,income
39,Private,HS-grad,Divorced,Not-in-family,Blue-Collar,White,Female,0,0,37,0
43,Private,Bachelors,Divorced,Not-in-family,Sales,White,Male,0,0,40,1
30,Private,School,Separated,Not-in-family,Sales,White,Male,0,0,40,0
29,Private,Bachelors,Married,Husband,White-Collar,White,Male,0,1848,40,1
51,Private,HS-grad,Married,Husband,Service,White,Male,0,0,40,0
18,Private,School,Single,Own-child,Service,White,Female,0,0,15,0
45,Private,Assoc,Married,Husband,Blue-Collar,White,Male,0,0,76,0
38,Private,Some-college,Married,Husband,Blue-Collar,White,Male,0,0,43,1
58,Private,Some-college,Married,Husband,Sales,White,Male,0,1887,40,1
65,Private,HS-grad,Married,Husband,Blue-Collar,White,Male,0,0,25,0
42,Private,HS-grad,Divorced,Not-in-family,Service,White,Male,0,0,40,0
46,Private,HS-grad,Married,Wife,White-Collar,White,Female,0,0,40,0
25,Private,HS-grad,Single,Own-child,Blue-Collar,White,Male,0,0,40,0
48,Private,HS-grad,Married,Husband,Service,White,Male,0,0,40,0
33,Private,HS-grad,Divorced,Unmarried,White-Collar,White,Female,0,0,40,0
79,Government,School,Married,Husband,White-Collar,White,Male,0,0,7,0
23,Private,Some-college,Single,Own-child,Service,White,Female,0,0,30,0
61,Private,School,Married,Husband,Blue-Collar,White,Male,0,0,45,1
72,Other/Unknown,HS-grad,Married,Husband,Other/Unknown,White,Male,0,0,40,0
38,Self-Employed,HS-grad,Married,Husband,Professional,White,Male,0,0,50,1
53,Self-Employed,School,Married,Husband,Blue-Collar,White,Male,0,0,40,0
58,Private,Bachelors,Divorced,Not-in-family,White-Collar,White,Female,14084,0,40,1
41,Self-Employed,HS-grad,Divorced,Not-in-family,Blue-Collar,White,Male,0,0,55,0
53,Private,Prof-school,Married,Husband,Professional,White,Male,0,0,40,1
36,Private,Some-college,Divorced,Unmarried,White-Collar,White,Female,0,0,40,0
46,Private,Bachelors,Married,Husband,Sales,White,Male,0,0,40,1
24,Private,Some-college,Single,Unmarried,Service,White,Female,0,0,40,0
50,Private,Some-college,Married,Husband,White-Collar,White,Male,0,0,40,0
39,Self-Employed,Some-college,Divorced,Unmarried,Sales,White,Male,0,0,47,0
26,Private,Some-college,Single,Not-in-family,Blue-Collar,White,Male,0,0,40,0
39,Self-Employed,HS-grad,Single,Own-child,Blue-Collar,White,Male,0,0,40,0
24,Private,Bachelors,Single,Not-in-family,White-Collar,White,Male,0,0,40,0
36,Private,Some-college,Single,Not-in-family,Blue-Collar,White,Male,0,0,40,0
22,Private,Bachelors,Single,Unmarried,White-Collar,White,Female,0,0,30,0
33,Government,Masters,Single,Not-in-family,Professional,Asian-Pac-Islander,Male,0,0,40,0
41,Private,Masters,Married,Wife,White-Collar,White,Female,0,0,40,1
20,Private,Some-college,Single,Unmarried,White-Collar,Asian-Pac-Islander,Female,0,0,40,0
27,Private,Some-college,Single,Unmarried,White-Collar,Black,Female,0,0,30,0
27,Private,HS-grad,Married,Own-child,White-Collar,White,Male,0,0,40,0
27,Private,Bachelors,Single,Not-in-family,White-Collar,White,Male,0,0,40,0
43,Private,HS-grad,Single,Not-in-family,Blue-Collar,White,Male,0,0,40,0
20,Private,Some-college,Single,Other-relative,Sales,White,Female,0,0,40,0
52,Self-Employed,HS-grad,Married,Husband,Sales,White,Male,7688,0,55,1
19,Private,Some-college,Single,Own-child,White-Collar,White,Male,0,0,50,0
34,Private,HS-grad,Married,Husband,Service,Black,Male,0,0,30,0
45,Self-Employed,School,Divorced,Other-relative,Blue-Collar,Black,Male,0,0,35,0
34,Private,HS-grad,Married,Husband,Blue-Collar,White,Male,0,0,40,0
72,Private,HS-grad,Divorced,Not-in-family,Service,White,Female,0,0,16,0
35,Private,Bachelors,Married,Husband,White-Collar,White,Male,0,0,40,1
32,Self-Employed,Some-college,Married,Husband,Sales,Amer-Indian-Eskimo,Male,0,0,60,0
39,Government,HS-grad,Single,Own-child,Service,Amer-Indian-Eskimo,Male,4650,0,48,0
40,Government,Assoc,Divorced,Unmarried,White-Collar,White,Female,0,0,40,0
42,Private,HS-grad,Married,Husband,Blue-Collar,White,Male,0,0,40,1
46,Private,Some-college,Married,Husband,Blue-Collar,White,Male,15024,0,45,1
26,Private,Some-college,Single,Not-in-family,Blue-Collar,Black,Female,0,0,38,0
25,Private,Some-college,Single,Own-child,Service,White,Female,0,0,50,0
42,Private,HS-grad,Married,Husband,Blue-Collar,White,Male,0,0,50,1
58,Private,School,Married,Husband,Blue-Collar,White,Male,0,0,40,0
44,Private,HS-grad,Married,Husband,Blue-Collar,White,Male,0,0,40,1
31,Private,School,Married,Husband,Blue-Collar,White,Male,0,0,35,0
36,Government,Bachelors,Married,Husband,White-Collar,White,Male,0,0,40,0
29,Private,HS-grad,Married,Husband,Blue-Collar,White,Male,0,0,40,0
49,Private,HS-grad,Married,Husband,White-Collar,White,Male,5178,0,40,1
32,Private,Some-college,Divorced,Unmarried,White-Collar,White,Female,0,0,38,0
33,Private,School,Married,Husband,Blue-Collar,Asian-Pac-Islander,Male,0,0,40,0
28,Private,HS-grad,Single,Own-child,Blue-Collar,White,Male,0,0,40,0
46,Private,HS-grad,Single,Not-in-family,Blue-Collar,Amer-Indian-Eskimo,Male,0,0,40,0
51,Private,Some-college,Married,Husband,White-Collar,White,Male,0,0,38,0
29,Private,Bachelors,Married,Husband,Professional,White,Male,0,0,40,1
32,Private,HS-grad,Single,Not-in-family,Blue-Collar,White,Female,0,0,40,0
25,Private,HS-grad,Married,Husband,Blue-Collar,White,Male,0,0,40,0
28,Private,Assoc,Single,Other-relative,Service,Black,Male,0,0,40,0
43,Government,HS-grad,Divorced,Unmarried,White-Collar,White,Female,0,0,40,0
36,Private,Some-college,Single,Not-in-family,Service,White,Female,0,0,40,0
54,Private,HS-grad,Widowed,Not-in-family,Sales,White,Female,0,0,46,0
37,Private,School,Married,Husband,Blue-Collar,White,Male,0,0,36,0
17,Private,School,Single,Own-child,Service,Black,Male,0,0,16,0
35,Private,HS-grad,Divorced,Not-in-family,Blue-Collar,White,Male,0,0,60,0
29,Government,Masters,Single,Other-relative,Professional,Asian-Pac-Islander,Female,1506,0,40,0
38,Private,Some-college,Married,Husband,Blue-Collar,White,Male,0,0,36,1
33,Private,HS-grad,Single,Not-in-family,White-Collar,White,Female,0,0,40,0
27,Private,School,Married,Husband,Service,White,Male,0,0,40,0
43,Government,HS-grad,Married,Wife,White-Collar,Black,Female,0,1848,40,1
45,Private,HS-grad,Divorced,Not-in-family,Service,Black,Female,0,0,35,0
41,Private,Assoc,Married,Husband,White-Collar,Black,Male,0,0,50,1
31,Self-Employed,HS-grad,Married,Husband,White-Collar,White,Male,0,0,70,0
51,Private,HS-grad,Married,Husband,Blue-Collar,White,Male,7298,0,50,1
32,Private,School,Married,Husband,Blue-Collar,Amer-Indian-Eskimo,Male,0,0,40,0
27,Private,Some-college,Married,Husband,Blue-Collar,White,Male,0,0,50,0
25,Government,Bachelors,Single,Not-in-family,Professional,White,Female,0,0,35,0
55,Government,Masters,Married,Wife,Professional,White,Female,3103,0,45,1
56,Private,Bachelors,Divorced,Not-in-family,White-Collar,White,Male,0,0,40,0
53,Government,HS-grad,Married,Husband,Blue-Collar,White,Male,0,0,40,0
35,Private,HS-grad,Single,Unmarried,Blue-Collar,Black,Female,0,0,48,0
20,Private,Some-college,Single,Not-in-family,Sales,White,Male,0,0,45,0
38,Private,Some-college,Single,Not-in-family,White-Collar,White,Female,0,0,45,0
43,Private,Some-college,Married,Husband,Blue-Collar,White,Male,0,0,40,0
55,Private,Some-college,Divorced,Not-in-family,White-Collar,White,Female,0,0,40,0
45,Private,Bachelors,Divorced,Unmarried,White-Collar,White,Female,0,0,45,0
42,Private,Some-college,Single,Unmarried,Blue-Collar,Black,Female,0,0,40,0
54,Private,Some-college,Married,Husband,Blue-Collar,White,Male,0,0,40,1
34,Other/Unknown,School,Single,Not-in-family,Other/Unknown,White,Male,0,0,30,0
49,Private,HS-grad,Divorced,Unmarried,Service,White,Male,0,0,40,0
71,Self-Employed,Bachelors,Married,Husband,White-Collar,White,Male,0,2392,60,1
24,Private,HS-grad,Single,Not-in-family,White-Collar,White,Male,0,0,40,0
52,Government,Assoc,Married,Husband,White-Collar,White,Male,0,0,35,0
69,Self-Employed,School,Married,Husband,Service,White,Male,0,0,35,0
36,Private,Some-college,Married,Husband,Blue-Collar,White,Male,0,0,50,0
61,Private,School,Married,Not-in-family,Service,Asian-Pac-Islander,Male,0,0,40,0
50,Private,HS-grad,Married,Husband,Professional,White,Male,0,0,84,0
20,Private,HS-grad,Single,Own-child,Sales,White,Female,0,0,25,0
44,Private,School,Married,Wife,Professional,White,Female,5178,0,36,1
29,Private,Bachelors,Single,Not-in-family,Sales,White,Male,0,0,50,1
34,Government,HS-grad,Married,Husband,Service,White,Male,0,0,53,1
20,Government,Some-college,Single,Own-child,Blue-Collar,White,Male,0,0,40,0
31,Private,School,Single,Not-in-family,Blue-Collar,White,Male,0,0,45,0
51,Private,HS-grad,Separated,Not-in-family,Blue-Collar,White,Male,0,1876,40,0
75,Self-Employed,HS-grad,Widowed,Other-relative,Sales,Asian-Pac-Islander,Male,0,0,35,1
55,Private,Some-college,Divorced,Not-in-family,Service,Black,Female,0,0,40,0
47,Self-Employed,Bachelors,Married,Husband,Professional,White,Male,0,0,60,1
26,Private,HS-grad,Single,Own-child,Blue-Collar,Black,Male,0,0,40,0
25,Private,HS-grad,Single,Own-child,Blue-Collar,Black,Male,0,0,40,0
44,Private,Prof-school,Married,Husband,Professional,White,Male,0,0,50,1
19,Private,Some-college,Single,Own-child,Sales,White,Female,0,0,20,0
20,Private,HS-grad,Single,Not-in-family,Service,White,Female,0,0,40,0
29,Private,HS-grad,Single,Not-in-family,Blue-Collar,White,Male,0,0,40,0
33,Private,HS-grad,Married,Wife,Service,White,Female,0,0,38,0
40,Private,HS-grad,Married,Husband,Blue-Collar,Black,Male,0,0,40,0
29,Government,Masters,Married,Husband,Professional,White,Male,0,0,50,0
57,Government,HS-grad,Divorced,Unmarried,White-Collar,White,Female,0,0,40,0
28,Private,Some-college,Married,Husband,Sales,White,Male,0,0,50,0
34,Private,Some-college,Married,Husband,Sales,White,Male,0,0,55,1
44,Private,Masters,Single,Not-in-family,Professional,White,Male,0,0,40,1
74,Self-Employed,Prof-school,Divorced,Other-relative,Professional,White,Male,0,0,40,0
42,Self-Employed,HS-grad,Married,Husband,Blue-Collar,White,Male,0,2002,40,0
41,Private,Some-college,Single,Not-in-family,Blue-Collar,White,Male,0,0,40,0
31,Private,Assoc,Single,Not-in-family,White-Collar,White,Female,0,0,40,0
54,Private,School,Married,Husband,Sales,White,Male,0,0,51,0
38,Private,Bachelors,Divorced,Not-in-family,Professional,White,Female,0,0,35,0
23,Private,HS-grad,Divorced,Not-in-family,Sales,White,Female,0,0,30,0
18,Private,Some-college,Single,Own-child,Sales,White,Female,0,0,20,0
37,Government,Assoc,Single,Not-in-family,White-Collar,White,Female,0,0,43,0
35,Private,Assoc,Single,Own-child,Blue-Collar,Black,Male,0,0,40,0
28,Private,HS-grad,Married,Husband,Blue-Collar,White,Male,0,0,46,0
56,Private,Masters,Married,Husband,Professional,White,Male,0,0,40,1
21,Government,HS-grad,Single,Own-child,Blue-Collar,White,Male,0,0,12,0
46,Private,Some-college,Married,Husband,Sales,White,Male,0,0,50,1
42,Private,Bachelors,Divorced,Not-in-family,Professional,White,Male,0,0,40,0
35,Self-Employed,School,Married,Husband,Blue-Collar,White,Male,0,0,40,0
24,Private,Assoc,Single,Not-in-family,White-Collar,White,Female,0,0,40,0
22,Private,Some-college,Single,Own-child,Blue-Collar,White,Male,0,0,35,0
23,Private,Bachelors,Single,Not-in-family,White-Collar,White,Male,0,0,40,0
41,Private,Bachelors,Married,Husband,White-Collar,White,Male,0,0,40,0
74,Private,Assoc,Widowed,Not-in-family,Service,White,Female,0,0,40,0
48,Private,Some-college,Married,Wife,Blue-Collar,White,Female,0,0,40,0
25,Private,School,Divorced,Unmarried,Service,White,Female,0,0,12,0
59,Other/Unknown,Some-college,Married,Wife,Other/Unknown,White,Female,7298,0,12,1
26,Government,Assoc,Single,Unmarried,White-Collar,White,Male,0,0,40,0
28,Private,HS-grad,Single,Own-child,Service,White,Male,0,0,40,0
63,Government,Bachelors,Divorced,Not-in-family,Blue-Collar,Black,Male,0,0,35,0
44,Private,Some-college,Married,Husband,Blue-Collar,White,Male,0,0,50,1
24,Private,Bachelors,Single,Not-in-family,Blue-Collar,White,Female,0,0,40,0
25,Private,HS-grad,Single,Own-child,Blue-Collar,Black,Male,0,0,40,0
19,Other/Unknown,School,Single,Not-in-family,Other/Unknown,White,Female,0,0,35,0
59,Private,HS-grad,Married,Husband,Blue-Collar,White,Male,0,0,40,1
39,Private,Prof-school,Divorced,Not-in-family,Professional,White,Male,0,0,45,1
40,Private,School,Married,Husband,Service,White,Male,0,0,40,0
32,Private,Bachelors,Single,Own-child,Professional,White,Female,0,0,40,0
41,Government,HS-grad,Married,Husband,Service,White,Male,0,0,40,0
29,Private,HS-grad,Single,Unmarried,Service,White,Female,0,0,30,0
18,Private,Some-college,Single,Own-child,Service,White,Male,0,0,16,0
43,Private,HS-grad,Divorced,Not-in-family,Blue-Collar,White,Female,0,0,24,0
42,Private,Some-college,Married,Husband,Blue-Collar,White,Male,0,0,40,0
25,Private,HS-grad,Single,Own-child,White-Collar,White,Female,0,0,40,0
27,Self-Employed,HS-grad,Married,Own-child,Blue-Collar,White,Male,0,0,40,0
26,Private,HS-grad,Married,Husband,Blue-Collar,White,Male,0,0,60,0
41,Government,HS-grad,Married,Husband,Blue-Collar,White,Male,0,0,40,0
27,Private,Bachelors,Single,Own-child,Service,White,Male,0,0,40,0
54,Private,School,Separated,Unmarried,Blue-Collar,Black,Male,0,0,45,1
20,Private,Some-college,Single,Other-relative,Blue-Collar,Black,Female,0,0,35,0
23,Private,Assoc,Married,Wife,Service,White,Female,0,0,40,0
43,Private,Some-college,Divorced,Not-in-family,Blue-Collar,White,Male,0,0,55,0
41,Private,HS-grad,Single,Unmarried,Sales,Black,Female,0,0,40,0
37,Private,Bachelors,Single,Own-child,White-Collar,Black,Female,0,0,32,0
36,Self-Employed,Assoc,Married,Husband,Sales,White,Male,0,0,60,0
51,Private,Some-college,Married,Husband,White-Collar,White,Male,0,0,45,0
18,Government,Masters,Single,Own-child,Professional,White,Female,0,0,60,0
48,Private,Bachelors,Single,Unmarried,Service,Asian-Pac-Islander,Female,0,0,40,0
69,Other/Unknown,Bachelors,Married,Husband,Other/Unknown,White,Male,0,0,40,0
35,Private,School,Married,Husband,Blue-Collar,White,Male,0,0,40,0
24,Private,Some-college,Divorced,Not-in-family,Service,Black,Male,0,0,40,0
49,Self-Employed,HS-grad,Married,Husband,White-Collar,White,Male,0,0,50,0
66,Private,Bachelors,Married,Husband,Service,White,Male,0,0,40,1
63,Self-Employed,School,Married,Husband,Blue-Collar,White,Male,0,0,30,0
71,Private,School,Married,Husband,Blue-Collar,White,Male,6514,0,40,1
37,Other/Unknown,School,Divorced,Unmarried,Other/Unknown,White,Female,0,0,40,0
19,Other/Unknown,Some-college,Single,Own-child,Other/Unknown,White,Male,0,0,16,0
59,Private,Bachelors,Married,Husband,White-Collar,White,Male,0,2002,50,0
42,Private,HS-grad,Married,Husband,Blue-Collar,White,Male,0,0,40,0
33,Private,HS-grad,Single,Own-child,Sales,White,Male,0,0,40,0
32,Government,Some-college,Single,Unmarried,Service,Black,Female,3887,0,40,0
47,Private,HS-grad,Married,Husband,Blue-Collar,White,Male,4064,0,60,0
39,Private,Bachelors,Separated,Not-in-family,Professional,White,Male,0,0,50,1
35,Private,HS-grad,Divorced,Not-in-family,Blue-Collar,White,Male,0,0,40,0
32,Private,Prof-school,Married,Husband,Professional,White,Male,0,1977,60,1
23,Private,HS-grad,Single,Not-in-family,Blue-Collar,White,Male,0,0,40,0
21,Private,Assoc,Married,Other-relative,Blue-Collar,White,Male,0,0,50,0
30,Private,Bachelors,Single,Not-in-family,Professional,White,Male,0,0,50,0
50,Private,Bachelors,Married,Husband,Blue-Collar,White,Male,0,0,40,0
58,Private,Some-college,Married,Husband,Blue-Collar,White,Male,7688,0,40,1
33,Private,HS-grad,Married,Husband,Blue-Collar,White,Male,0,0,40,0
20,Private,Some-college,Single,Own-child,Sales,White,Female,594,0,24,0
25,Private,Some-college,Separated,Other-relative,Service,White,Female,0,0,30,0
44,Self-Employed,Doctorate,Married,Husband,Professional,White,Male,0,0,70,1
40,Private,Some-college,Married,Husband,Professional,White,Male,7298,0,40,1
47,Self-Employed,HS-grad,Married,Husband,Blue-Collar,White,Male,0,0,60,0
43,Self-Employed,Masters,Married,Husband,Sales,White,Male,0,0,45,0
34,Government,Bachelors,Married,Husband,White-Collar,White,Male,0,0,45,0
34,Private,Some-college,Single,Not-in-family,White-Collar,White,Male,0,1590,40,0
37,Private,Assoc,Single,Not-in-family,Blue-Collar,White,Male,0,0,40,0
44,Private,HS-grad,Married,Husband,Blue-Collar,White,Male,0,0,40,0
54,Government,Some-college,Divorced,Unmarried,Blue-Collar,White,Male,0,0,42,0
44,Self-Employed,School,Married,Husband,Blue-Collar,White,Male,0,0,38,0
54,Private,Some-college,Divorced,Unmarried,White-Collar,White,Female,0,0,40,0
26,Government,HS-grad,Married,Husband,Blue-Collar,White,Male,0,0,40,0
34,Private,HS-grad,Single,Not-in-family,Service,White,Male,10520,0,40,1
41,Government,Some-college,Divorced,Unmarried,White-Collar,Black,Female,0,0,40,0
31,Private,School,Separated,Unmarried,Blue-Collar,Black,Male,0,0,40,0
21,Private,School,Single,Not-in-family,Service,White,Female,0,0,35,0
48,Private,School,Married,Husband,White-Collar,White,Male,0,0,52,0
53,Private,HS-grad,Divorced,Not-in-family,Professional,White,Male,0,0,40,0
21,Private,School,Married,Husband,Blue-Collar,White,Male,0,0,50,0
44,Private,HS-grad,Married,Husband,Blue-Collar,White,Male,0,0,40,0
45,Self-Employed,HS-grad,Married,Husband,White-Collar,White,Male,0,0,40,0
39,Self-Employed,Prof-school,Married,Husband,Professional,White,Male,99999,0,65,1
57,Self-Employed,Some-college,Married,Husband,Blue-Collar,White,Male,0,0,75,0
44,Private,HS-grad,Married,Husband,White-Collar,White,Male,0,0,40,0
31,Private,Bachelors,Married,Husband,White-Collar,White,Male,0,0,40,1
34,Private,School,Married,Unmarried,Service,Black,Female,0,0,30,0
28,Other/Unknown,Some-college,Married,Wife,Other/Unknown,White,Female,0,1887,40,1
45,Private,Masters,Married,Husband,Service,White,Male,0,0,40,0
26,Private,Some-college,Married,Husband,Sales,White,Male,0,0,50,0
54,Private,HS-grad,Married,Husband,Service,White,Male,0,0,32,0
21,Government,Some-college,Single,Own-child,Professional,White,Female,0,0,25,0
30,Self-Employed,Some-college,Single,Own-child,Blue-Collar,White,Male,0,0,30,0
46,Government,HS-grad,Married,Husband,Service,White,Male,0,0,40,0
29,Private,Some-college,Single,Unmarried,Blue-Collar,Black,Male,0,0,37,0
44,Private,Some-college,Married,Husband,Service,White,Male,0,0,40,0
46,Private,Some-college,Divorced,Not-in-family,Sales,White,Male,0,0,50,0
56,Private,HS-grad,Married,Husband,White-Collar,White,Male,0,0,55,1
28,Government,Some-college,Separated,Not-in-family,White-Collar,White,Female,0,0,40,0
31,Private,Assoc,Married,Husband,Blue-Collar,White,Male,0,1740,40,0
18,Self-Employed,School,Single,Own-child,Blue-Collar,White,Male,0,0,40,0
68,Government,Bachelors,Married,Husband,White-Collar,White,Male,20051,0,40,1
23,Private,Some-college,Single,Not-in-family,White-Collar,White,Male,0,0,20,0
39,Private,Bachelors,Married,Husband,Blue-Collar,White,Male,0,0,40,0
45,Government,Some-college,Married,Husband,Professional,White,Male,0,0,40,1
21,Private,Some-college,Single,Own-child,Blue-Collar,Asian-Pac-Islander,Male,0,0,20,0
57,Private,Bachelors,Single,Not-in-family,Sales,White,Male,0,0,40,0
27,Self-Employed,HS-grad,Married,Husband,Professional,White,Male,0,0,50,1
51,Government,Masters,Married,Husband,White-Collar,White,Male,0,0,40,1
29,Private,Some-college,Married,Husband,Professional,White,Male,0,0,40,0
76,Self-Employed,HS-grad,Widowed,Not-in-family,White-Collar,White,Female,0,0,2,0
33,Private,HS-grad,Married,Husband,Blue-Collar,White,Male,0,0,40,0
27,Private,Some-college,Single,Other-relative,White-Collar,White,Female,0,0,40,0
41,Government,HS-grad,Divorced,Not-in-family,White-Collar,White,Female,0,0,40,0
25,Private,Some-college,Single,Own-child,Blue-Collar,White,Male,0,0,55,0
51,Private,Some-college,Married,Husband,Sales,White,Male,0,0,48,0
53,Private,School,Married,Husband,Blue-Collar,White,Male,0,0,40,0
50,Private,Assoc,Married,Husband,Blue-Collar,White,Male,0,0,45,0
29,Private,Some-college,Single,Not-in-family,White-Collar,White,Female,0,0,40,0
42,Private,School,Married,Own-child,Blue-Collar,Other,Male,0,0,43,1
32,Private,Bachelors,Married,Wife,White-Collar,White,Female,0,0,35,1
42,Private,Some-college,Divorced,Unmarried,Service,White,Female,0,0,32,0
33,Other/Unknown,HS-grad,Single,Unmarried,Other/Unknown,Black,Female,0,0,20,0
62,Private,School,Single,Unmarried,Blue-Collar,White,Male,0,0,40,0
41,Private,HS-grad,Married,Husband,Blue-Collar,White,Male,0,0,40,0
28,Private,HS-grad,Married,Husband,Blue-Collar,White,Male,0,0,45,0
20,Private,HS-grad,Single,Own-child,Sales,White,Female,0,0,40,0
34,Private,School,Married,Husband,Blue-Collar,White,Male,0,0,40,0
41,Private,HS-grad,Single,Not-in-family,Service,Asian-Pac-Islander,Female,0,0,40,0
19,Private,School,Single,Own-child,Blue-Collar,White,Male,0,0,15,0
46,Private,HS-grad,Divorced,Not-in-family,Blue-Collar,Amer-Indian-Eskimo,Male,0,0,40,0
46,Private,Bachelors,Single,Not-in-family,Professional,White,Female,0,0,40,0
70,Private,School,Widowed,Unmarried,Blue-Collar,White,Male,0,0,45,0
24,Private,Assoc,Single,Own-child,White-Collar,Asian-Pac-Islander,Female,0,0,40,0
30,Private,HS-grad,Divorced,Unmarried,Sales,White,Female,0,0,54,0
54,Self-Employed,HS-grad,Married,Husband,Blue-Collar,White,Male,0,0,40,0
29,Private,Bachelors,Single,Not-in-family,White-Collar,White,Female,0,2258,45,1
43,Private,HS-grad,Married,Husband,Blue-Collar,Black,Male,0,0,40,0
49,Private,Masters,Married,Husband,Sales,White,Male,0,0,40,1
47,Private,Some-college,Married,Husband,White-Collar,White,Male,0,0,50,1
39,Private,Some-college,Married,Husband,Sales,White,Male,0,0,55,1
26,Private,Assoc,Married,Wife,Sales,White,Female,0,0,50,1
31,Government,Bachelors,Divorced,Not-in-family,Service,White,Male,0,0,50,1
43,Private,Some-college,Married,Husband,Professional,White,Male,0,0,40,1
40,Private,Doctorate,Married,Husband,Professional,Asian-Pac-Islander,Male,0,0,45,1
49,Private,HS-grad,Divorced,Unmarried,White-Collar,White,Female,0,0,38,0
20,Private,HS-grad,Single,Not-in-family,Service,White,Male,0,0,40,0
59,Self-Employed,Prof-school,Married,Husband,Professional,White,Male,0,0,40,1
21,Private,HS-grad,Single,Own-child,Blue-Collar,Black,Male,0,0,45,0
36,Private,HS-grad,Divorced,Not-in-family,Blue-Collar,White,Female,0,0,40,0
28,Private,Bachelors,Single,Unmarried,Sales,White,Male,0,0,65,0
43,Private,HS-grad,Divorced,Unmarried,White-Collar,White,Female,0,0,40,0
36,Private,HS-grad,Divorced,Not-in-family,Blue-Collar,White,Male,0,0,40,0
24,Private,School,Single,Own-child,Sales,White,Male,0,0,40,0
46,Self-Employed,Prof-school,Married,Husband,Professional,White,Male,0,0,60,1
34,Government,Some-college,Single,Not-in-family,Blue-Collar,White,Male,0,0,40,0
59,Private,HS-grad,Married,Wife,Service,Black,Female,0,0,15,0
39,Private,Some-college,Single,Own-child,Blue-Collar,White,Male,0,0,40,0
52,Private,School,Married,Husband,Blue-Collar,White,Male,0,0,45,0
37,Private,Some-college,Single,Other-relative,Service,White,Female,0,0,40,0
43,Self-Employed,Doctorate,Single,Not-in-family,Professional,White,Male,99999,0,45,1
53,Private,HS-grad,Married,Husband,Blue-Collar,White,Male,0,0,45,0
30,Private,Prof-school,Divorced,Not-in-family,Professional,White,Male,10520,0,50,1
22,Private,Some-college,Divorced,Unmarried,White-Collar,White,Female,0,0,40,0
32,Private,Bachelors,Single,Not-in-family,White-Collar,White,Female,0,0,46,1
26,Private,Bachelors,Single,Not-in-family,White-Collar,White,Male,0,0,40,0
34,Private,School,Married,Husband,Blue-Collar,White,Male,0,0,40,0
34,Private,HS-grad,Single,Not-in-family,Sales,White,Female,0,0,35,0
32,Government,Bachelors,Single,Not-in-family,White-Collar,White,Male,0,0,37,0
34,Private,Some-college,Single,Own-child,White-Collar,White,Male,0,0,40,1
32,Government,HS-grad,Single,Not-in-family,White-Collar,White,Male,0,0,50,0
23,Private,Some-college,Single,Own-child,Service,White,Female,0,0,40,0
32,Private,Some-college,Married,Husband,Service,White,Male,0,0,45,0
44,Private,HS-grad,Married,Husband,Blue-Collar,White,Male,0,0,40,0
58,Government,Bachelors,Married,Husband,White-Collar,Black,Male,0,0,40,1
20,Private,Some-college,Single,Not-in-family,Service,White,Female,0,0,32,0
54,Private,Assoc,Married,Husband,Service,White,Male,0,0,40,1
31,Private,HS-grad,Divorced,Own-child,Blue-Collar,White,Male,0,0,40,0
31,Self-Employed,HS-grad,Single,Not-in-family,Sales,Black,Male,0,0,40,0
43,Government,Bachelors,Divorced,Not-in-family,White-Collar,White,Female,0,0,34,0
41,Private,Masters,Married,Husband,Professional,White,Male,0,0,40,0
18,Private,School,Single,Own-child,Service,White,Female,0,0,6,0
33,Private,Some-college,Married,Husband,Blue-Collar,White,Male,0,0,40,0
43,Private,Some-college,Divorced,Unmarried,Professional,White,Female,0,0,40,0
38,Other/Unknown,Bachelors,Married,Wife,Other/Unknown,Other,Female,7688,0,50,1
31,Private,Assoc,Divorced,Not-in-family,Service,White,Female,0,0,32,0
35,Private,Bachelors,Single,Not-in-family,Professional,Asian-Pac-Islander,Female,0,0,40,1
18,Private,School,Single,Own-child,Service,White,Male,0,0,11,0
28,Private,Some-college,Married,Husband,White-Collar,White,Male,0,0,48,0
24,Private,School,Married,Husband,Sales,White,Male,0,0,40,0
43,Private,Bachelors,Single,Not-in-family,White-Collar,White,Male,0,1741,40,0
38,Private,Some-college,Married,Husband,Service,White,Male,0,0,40,1
39,Private,Bachelors,Divorced,Unmarried,Service,White,Female,0,0,40,0
47,Private,HS-grad,Separated,Not-in-family,Blue-Collar,White,Male,0,0,44,0
18,Other/Unknown,School,Single,Own-child,Other/Unknown,Asian-Pac-Islander,Female,0,0,24,0
55,Self-Employed,Bachelors,Widowed,Unmarried,Sales,White,Female,0,0,15,0
43,Private,Assoc,Married,Husband,Blue-Collar,White,Male,3103,0,32,1
47,Private,Doctorate,Married,Husband,White-Collar,White,Male,99999,0,50,1
48,Government,Bachelors,Divorced,Unmarried,White-Collar,White,Female,0,0,40,0
59,Private,School,Widowed,Not-in-family,Blue-Collar,White,Male,0,0,52,0
32,Private,Assoc,Single,Unmarried,Service,White,Female,0,0,60,0
21,Private,School,Single,Not-in-family,Blue-Collar,White,Male,0,0,25,0
58,Self-Employed,HS-grad,Married,Husband,Sales,White,Male,0,0,84,0
53,Self-Employed,Bachelors,Married,Husband,White-Collar,White,Male,0,1902,48,1
38,Government,Some-college,Divorced,Not-in-family,White-Collar,White,Male,0,0,40,1
22,Private,Some-college,Married,Husband,Service,White,Male,0,0,35,0
35,Private,HS-grad,Married,Husband,Blue-Collar,White,Male,0,0,40,0
