age,workclass,education,marital_status,relationship,occupation,race,gender,capital_gain,capital_loss,hours_per_week,income
22,Private,HS-grad,Married,Unmarried,Sales,White,Female,0,0,30,0
45,Private,HS-grad,Married,Own-child,White-Collar,White,Female,0,0,15,0
47,Government,Some-college,Married,Husband,Professional,Black,Male,7688,0,50,1
20,Private,Some-college,Single,Own-child,Blue-Collar,White,Male,0,0,40,0
50,Other/Unknown,HS-grad,Separated,Unmarried,Other/Unknown,Asian-Pac-Islander,Female,0,0,40,0
39,Private,Some-college,Divorced,Unmarried,Sales,White,Female,0,0,40,0
51,Private,Some-college,Married,Husband,White-Collar,White,Male,0,0,45,1
31,Self-Employed,Masters,Single,Own-child,Sales,White,Female,27828,0,40,1
33,Private,Some-college,Married,Husband,Blue-Collar,White,Male,0,0,40,1
39,Self-Employed,HS-grad,Married,Husband,Sales,White,Male,0,0,50,1
31,Private,HS-grad,Married,Wife,White-Collar,White,Female,0,0,40,1
54,Private,School,Divorced,Not-in-family,Blue-Collar,White,Male,0,0,24,0
36,Private,HS-grad,Married,Husband,Sales,White,Male,0,0,40,1
22,Private,Assoc,Divorced,Not-in-family,Service,White,Male,0,0,60,0
42,Government,Assoc,Divorced,Unmarried,Professional,White,Female,0,0,50,0
49,Self-Employed,Assoc,Married,Husband,White-Collar,White,Male,0,0,35,0
21,Private,Some-college,Single,Own-child,Service,White,Male,0,0,40,0
55,Private,HS-grad,Married,Husband,Blue-Collar,White,Male,0,0,40,1
61,Self-Employed,Some-college,Married,Husband,Blue-Collar,White,Male,0,0,40,0
26,Other/Unknown,HS-grad,Single,Unmarried,Other/Unknown,White,Female,0,0,16,0
32,Private,Bachelors,Married,Husband,Sales,White,Male,0,1977,45,1
51,Self-Employed,Bachelors,Married,Husband,White-Collar,White,Male,0,0,40,0
53,Government,Some-college,Divorced,Not-in-family,White-Collar,White,Female,0,0,40,0
38,Government,Some-college,Divorced,Own-child,Professional,Asian-Pac-Islander,Female,0,0,40,0
37,Self-Employed,Some-college,Married,Husband,White-Collar,White,Male,0,0,50,1
39,Private,Some-college,Single,Not-in-family,Service,White,Female,0,0,25,0
37,Private,Bachelors,Married,Wife,Service,White,Female,0,0,40,1
17,Private,School,Single,Own-child,Service,White,Male,594,0,10,0
44,Private,HS-grad,Divorced,Not-in-family,Blue-Collar,White,Male,0,0,40,0
23,Private,Some-college,Married,Husband,White-Collar,White,Male,0,0,40,0
36,Private,School,Separated,Unmarried,Service,White,Female,0,0,40,0
29,Private,HS-grad,Separated,Unmarried,Blue-Collar,White,Male,0,0,35,0
37,Private,Assoc,Married,Husband,White-Collar,Black,Male,15024,0,45,1
49,Government,HS-grad,Married,Husband,Blue-Collar,White,Male,0,0,40,0
41,Private,Bachelors,Married,Husband,White-Collar,White,Male,0,0,40,0
29,Private,HS-grad,Divorced,Unmarried,White-Collar,White,Female,0,0,30,0
70,Self-Employed,Some-college,Married,Husband,White-Collar,White,Male,0,0,20,1
34,Self-Employed,Bachelors,Married,Husband,Blue-Collar,Asian-Pac-Islander,Male,15024,0,70,1
33,Private,School,Single,Own-child,Blue-Collar,White,Male,0,0,40,0
36,Government,Assoc,Married,Wife,Professional,White,Female,0,0,45,1
40,Private,Prof-school,Married,Husband,Professional,White,Male,15024,0,55,1
30,Private,HS-grad,Divorced,Unmarried,Blue-Collar,White,Female,0,0,40,0
56,Private,HS-grad,Widowed,Not-in-family,White-Collar,White,Female,0,0,40,0
46,Other/Unknown,HS-grad,Married,Not-in-family,Other/Unknown,Asian-Pac-Islander,Male,0,0,40,0
43,Government,Masters,Single,Not-in-family,Professional,White,Male,0,0,38,0
25,Private,HS-grad,Married,Husband,Sales,White,Male,0,0,40,0
51,Private,Bachelors,Divorced,Not-in-family,Sales,White,Male,0,0,50,1
52,Government,HS-grad,Divorced,Unmarried,Service,White,Male,4934,0,36,1
54,Government,HS-grad,Married,Husband,Blue-Collar,Black,Male,0,0,40,0
32,Private,Bachelors,Married,Wife,White-Collar,White,Female,0,0,2,0
31,Government,Some-college,Single,Not-in-family,Service,Asian-Pac-Islander,Male,0,0,40,0
38,Private,Bachelors,Married,Husband,Sales,White,Male,0,0,70,1
50,Private,Prof-school,Married,Husband,Professional,White,Male,0,0,36,1
21,Other/Unknown,Some-college,Single,Not-in-family,Other/Unknown,White,Male,0,0,40,0
50,Self-Employed,Bachelors,Married,Husband,Sales,White,Male,0,0,60,1
33,Private,HS-grad,Single,Not-in-family,Blue-Collar,Black,Male,0,0,40,0
27,Private,Assoc,Single,Not-in-family,Professional,White,Female,0,1876,36,0
23,Private,Some-college,Single,Own-child,Professional,White,Male,0,0,10,0
34,Private,School,Single,Unmarried,Blue-Collar,White,Male,0,0,40,0
23,Private,Assoc,Single,Not-in-family,Professional,Asian-Pac-Islander,Female,0,0,30,0
42,Government,Bachelors,Married,Wife,Professional,White,Female,0,0,40,1
49,Government,Masters,Single,Not-in-family,White-Collar,White,Male,0,0,56,1
24,Private,Some-college,Single,Not-in-family,Blue-Collar,White,Male,0,0,40,0
23,Government,School,Single,Not-in-family,White-Collar,White,Male,0,0,40,0
28,Government,Bachelors,Married,Husband,Blue-Collar,White,Male,0,0,65,1
46,Private,HS-grad,Married,Husband,Blue-Collar,White,Male,0,0,50,0
34,Private,Some-college,Married,Husband,White-Collar,White,Male,0,0,50,0
34,Private,HS-grad,Married,Wife,Blue-Collar,Black,Female,0,1672,40,0
19,Private,HS-grad,Single,Own-child,Blue-Collar,White,Male,0,0,40,0
58,Private,Masters,Divorced,Not-in-family,Professional,White,Male,0,0,20,0
24,Private,HS-grad,Married,Husband,Blue-Collar,White,Male,0,0,40,0
17,Private,School,Single,Own-child,Sales,White,Female,0,0,25,0
24,Private,Assoc,Single,Own-child,White-Collar,White,Female,0,0,20,0
45,Private,Some-college,Widowed,Unmarried,Service,Black,Female,0,0,40,0
55,Private,Assoc,Married,Husband,Service,White,Male,0,0,25,0
44,Self-Employed,HS-grad,Married,Husband,Blue-Collar,White,Male,0,0,60,0
27,Private,Bachelors,Single,Not-in-family,White-Collar,White,Female,0,0,40,0
47,Private,HS-grad,Married,Other-relative,Service,Asian-Pac-Islander,Female,0,0,28,0
31,Private,Some-college,Single,Not-in-family,White-Collar,White,Male,0,0,40,0
46,Private,HS-grad,Married,Husband,Sales,White,Male,0,0,45,1
35,Private,HS-grad,Married,Husband,Blue-Collar,White,Male,0,0,40,0
42,Self-Employed,School,Married,Husband,Sales,White,Male,0,0,60,0
33,Self-Employed,Assoc,Married,Husband,Blue-Collar,White,Male,0,0,76,1
75,Private,School,Married,Other-relative,Service,Black,Female,0,0,16,0
20,Other/Unknown,Some-college,Single,Own-child,Other/Unknown,White,Male,0,0,24,0
45,Government,Masters,Married,Husband,Professional,White,Male,0,0,40,1
23,Other/Unknown,Some-college,Single,Own-child,Other/Unknown,White,Female,0,0,35,0
37,Private,Some-college,Married,Husband,Blue-Collar,White,Male,0,0,40,1
61,Private,Assoc,Married,Husband,Blue-Collar,Asian-Pac-Islander,Male,0,0,40,1
57,Government,Bachelors,Single,Not-in-family,White-Collar,White,Male,0,2258,40,0
34,Private,Some-college,Married,Wife,White-Collar,White,Female,0,0,20,0
36,Private,Some-college,Single,Not-in-family,Blue-Collar,White,Male,0,0,40,0
51,Private,Some-college,Married,Husband,Blue-Collar,White,Male,0,0,40,1
20,Private,Some-college,Single,Own-child,White-Collar,White,Male,0,0,35,0
33,Private,Bachelors,Single,Not-in-family,Professional,White,Male,0,1408,36,0
17,Other/Unknown,School,Single,Own-child,Other/Unknown,White,Female,0,0,30,0
18,Self-Employed,School,Single,Own-child,Blue-Collar,White,Male,0,0,40,0
48,Private,HS-grad,Married,Husband,White-Collar,White,Male,0,0,70,1
51,Self-Employed,Prof-school,Married,Husband,Professional,Other,Male,99999,0,70,1
48,Private,Bachelors,Single,Not-in-family,Professional,White,Female,0,0,45,0
31,Self-Employed,Bachelors,Single,Not-in-family,Service,White,Male,0,0,40,0
35,Government,Doctorate,Single,Not-in-family,Professional,White,Male,0,0,55,0
29,Private,Some-college,Separated,Not-in-family,Blue-Collar,Black,Male,0,0,42,0
30,Private,Assoc,Divorced,Not-in-family,Blue-Collar,White,Male,0,0,40,0
44,Self-Employed,Bachelors,Married,Husband,White-Collar,White,Male,3137,0,40,0
51,Private,Some-college,Divorced,Unmarried,White-Collar,White,Female,0,0,40,0
20,Private,Some-college,Single,Not-in-family,Blue-Collar,White,Male,0,0,30,0
43,Self-Employed,Masters,Married,Husband,White-Collar,White,Male,0,0,50,1
25,Self-Employed,Assoc,Single,Not-in-family,Sales,White,Male,0,0,50,0
32,Private,Bachelors,Married,Husband,Sales,White,Male,0,1848,50,1
51,Private,Doctorate,Married,Husband,Professional,White,Male,15024,0,60,1
44,Private,HS-grad,Married,Husband,Blue-Collar,White,Male,0,0,40,0
29,Self-Employed,Bachelors,Single,Own-child,Sales,White,Female,0,0,40,0
41,Government,Some-college,Divorced,Unmarried,Professional,White,Female,0,0,40,1
27,Private,HS-grad,Married,Husband,Blue-Collar,White,Male,0,0,40,0
23,Private,HS-grad,Married,Husband,Service,White,Male,0,0,40,0
63,Private,HS-grad,Widowed,Unmarried,White-Collar,White,Male,0,0,50,1
43,Private,HS-grad,Married,Husband,Blue-Collar,White,Male,0,0,40,0
39,Private,Masters,Divorced,Not-in-family,Professional,White,Female,0,0,45,1
39,Private,HS-grad,Married,Husband,Blue-Collar,Black,Male,0,0,40,0
41,Private,Some-college,Married,Husband,Blue-Collar,Black,Male,0,0,45,1
31,Private,Assoc,Divorced,Unmarried,White-Collar,White,Female,0,0,41,0
49,Private,Some-college,Married,Husband,Service,White,Male,0,0,32,0
25,Private,Assoc,Single,Own-child,White-Collar,White,Male,0,0,45,0
38,Government,Assoc,Divorced,Unmarried,Blue-Collar,White,Female,6497,0,40,0
49,Private,HS-grad,Married,Unmarried,Blue-Collar,Black,Male,0,0,40,0
17,Private,School,Single,Own-child,Blue-Collar,White,Male,0,0,17,0
31,Private,School,Married,Husband,Blue-Collar,White,Male,0,0,40,0
26,Private,Some-college,Divorced,Not-in-family,Blue-Collar,White,Male,0,0,43,0
40,Self-Employed,HS-grad,Single,Not-in-family,Service,White,Female,0,0,65,0
37,Self-Employed,HS-grad,Married,Husband,Sales,White,Male,0,1902,45,1
65,Private,Some-college,Married,Husband,White-Collar,Asian-Pac-Islander,Male,20051,0,40,1
59,Government,Bachelors,Married,Husband,White-Collar,White,Male,0,1977,40,1
71,Self-Employed,School,Married,Husband,Blue-Collar,White,Male,0,0,10,0
43,Private,HS-grad,Married,Husband,Blue-Collar,White,Male,0,0,40,0
71,Government,HS-grad,Married,Husband,Service,White,Male,0,0,6,0
67,Other/Unknown,HS-grad,Married,Husband,White-Collar,Asian-Pac-Islander,Male,0,0,12,0
64,Other/Unknown,School,Divorced,Not-in-family,Other/Unknown,White,Male,0,0,40,0
18,Other/Unknown,Some-college,Single,Own-child,Other/Unknown,White,Male,0,0,60,0
48,Private,Bachelors,Married,Husband,Professional,Asian-Pac-Islander,Male,0,0,40,1
28,Private,Some-college,Single,Own-child,Blue-Collar,White,Male,0,0,50,0
39,Private,Bachelors,Single,Not-in-family,White-Collar,White,Male,0,0,50,1
29,Private,HS-grad,Single,Not-in-family,Blue-Collar,White,Female,0,0,25,0
30,Government,Masters,Married,Husband,Professional,White,Male,0,0,40,1
49,Private,Assoc,Widowed,Not-in-family,Sales,White,Female,0,0,40,0
22,Private,Some-college,Separated,Own-child,Service,White,Female,0,0,40,0
42,Self-Employed,Prof-school,Divorced,Unmarried,Professional,White,Male,7430,0,40,1
39,Self-Employed,HS-grad,Married,Husband,Blue-Collar,White,Male,0,0,40,0
45,Private,Doctorate,Divorced,Unmarried,Professional,Black,Female,0,3004,35,1
35,Self-Employed,Assoc,Married,Husband,Sales,White,Male,0,1887,45,1
56,Government,Masters,Married,Husband,Professional,White,Male,0,0,35,1
27,Private,Bachelors,Single,Not-in-family,Service,Asian-Pac-Islander,Male,0,0,40,0
58,Self-Employed,Some-college,Married,Husband,White-Collar,White,Male,0,0,50,0
48,Private,HS-grad,Widowed,Unmarried,Blue-Collar,White,Female,0,0,36,0
28,Private,HS-grad,Divorced,Not-in-family,Blue-Collar,White,Female,0,0,40,0
41,Private,Some-college,Single,Not-in-family,Blue-Collar,White,Female,0,0,40,0
48,Private,HS-grad,Divorced,Other-relative,White-Collar,White,Female,0,0,40,0
28,Private,HS-grad,Single,Unmarried,Blue-Collar,White,Female,0,0,35,0
37,Private,School,Separated,Unmarried,Service,Black,Female,0,0,40,0
31,Private,Some-college,Single,Not-in-family,Sales,Asian-Pac-Islander,Female,0,0,50,0
70,Other/Unknown,Some-college,Married,Husband,Other/Unknown,White,Male,0,1844,24,0
29,Private,HS-grad,Single,Unmarried,Blue-Collar,White,Female,0,0,42,0
59,Private,School,Married,Husband,Blue-Collar,White,Male,0,0,40,0
51,Private,HS-grad,Married,Husband,Blue-Collar,White,Male,0,0,50,0
22,Government,Some-college,Married,Unmarried,Service,White,Male,0,0,20,0
56,Private,School,Married,Husband,Blue-Collar,White,Male,0,0,40,0
30,Private,Some-college,Single,Other-relative,White-Collar,White,Female,0,0,40,0
49,Self-Employed,HS-grad,Divorced,Unmarried,White-Collar,White,Female,0,0,40,0
40,Government,HS-grad,Married,Husband,Service,White,Male,0,0,40,0
46,Private,School,Married,Husband,Blue-Collar,White,Male,0,0,40,0
47,Private,HS-grad,Separated,Unmarried,Blue-Collar,White,Male,0,0,40,1
25,Private,Some-college,Single,Not-in-family,Service,White,Male,0,0,60,0
65,Private,Assoc,Divorced,Not-in-family,White-Collar,White,Female,0,0,40,0
42,Private,School,Married,Wife,Service,White,Female,0,0,40,0
57,Private,HS-grad,Divorced,Not-in-family,White-Collar,White,Female,0,0,40,0
19,Private,HS-grad,Separated,Own-child,White-Collar,White,Female,0,0,30,0
45,Private,Some-college,Divorced,Unmarried,White-Collar,White,Female,0,0,40,0
47,Government,Some-college,Divorced,Not-in-family,White-Collar,White,Female,0,0,72,0
39,Government,Some-college,Single,Not-in-family,Professional,Black,Female,0,1590,40,0
48,Private,Some-college,Divorced,Not-in-family,Sales,White,Female,0,0,16,0
21,Self-Employed,Some-college,Single,Not-in-family,White-Collar,White,Male,0,0,40,0
23,Private,Some-college,Single,Own-child,Blue-Collar,White,Male,0,0,40,0
22,Private,Some-college,Single,Own-child,Service,Asian-Pac-Islander,Male,0,0,24,0
36,Private,HS-grad,Married,Husband,Blue-Collar,White,Male,0,0,45,0
51,Private,Some-college,Married,Husband,Sales,White,Male,0,1902,50,1
19,Other/Unknown,HS-grad,Single,Own-child,Other/Unknown,White,Male,0,0,40,0
20,Other/Unknown,School,Single,Own-child,Other/Unknown,Black,Male,0,0,40,0
17,Private,School,Single,Own-child,Service,White,Female,0,0,12,0
30,Government,HS-grad,Divorced,Own-child,Service,White,Female,0,0,32,0
27,Private,HS-grad,Married,Husband,Service,White,Male,0,0,40,0
37,Private,School,Married,Husband,Service,Asian-Pac-Islander,Male,0,0,40,0
25,Private,Assoc,Married,Husband,Sales,White,Male,0,0,41,0
32,Private,HS-grad,Married,Husband,Blue-Collar,White,Male,3781,0,40,0
40,Private,HS-grad,Divorced,Unmarried,Service,White,Female,0,0,40,0
32,Self-Employed,School,Married,Husband,Blue-Collar,White,Male,0,0,40,0
45,Private,Bachelors,Divorced,Unmarried,White-Collar,White,Male,0,0,45,1
61,Self-Employed,Prof-school,Married,Husband,White-Collar,White,Male,99999,0,40,1
30,Private,Some-college,Single,Own-child,White-Collar,Black,Female,0,0,40,0
20,Private,HS-grad,Single,Own-child,Sales,White,Female,0,0,20,0
39,Private,HS-grad,Married,Wife,Sales,White,Female,0,0,36,0
48,Private,Some-college,Divorced,Unmarried,Blue-Collar,White,Male,15020,0,48,1
43,Private,HS-grad,Married,Unmarried,White-Collar,White,Female,0,0,40,0
45,Private,Bachelors,Married,Husband,White-Collar,White,Male,0,0,15,0
53,Government,Some-college,Single,Not-in-family,Service,White,Female,0,0,40,0
31,Private,Masters,Married,Wife,White-Collar,White,Female,0,0,40,1
37,Private,HS-grad,Single,Not-in-family,White-Collar,White,Female,0,0,50,0
20,Private,Some-college,Single,Own-child,White-Collar,White,Female,0,0,20,0
51,Self-Employed,Some-college,Married,Husband,Blue-Collar,White,Male,0,0,60,0
37,Other/Unknown,HS-grad,Married,Husband,Other/Unknown,White,Male,0,0,55,0
28,Private,HS-grad,Married,Husband,White-Collar,White,Male,0,0,50,0
37,Private,Some-college,Married,Husband,Blue-Collar,White,Male,0,0,45,0
35,Private,HS-grad,Divorced,Unmarried,Blue-Collar,White,Male,0,0,40,0
39,Private,HS-grad,Divorced,Unmarried,White-Collar,White,Female,0,0,40,0
40,Private,Assoc,Married,Husband,Sales,White,Male,0,0,60,1
48,Self-Employed,School,Married,Husband,Blue-Collar,White,Male,0,0,50,1
38,Government,Some-college,Divorced,Not-in-family,White-Collar,Black,Female,0,0,40,0
35,Private,Some-college,Divorced,Unmarried,White-Collar,White,Female,0,0,40,0
41,Private,Some-college,Married,Wife,Service,White,Female,0,0,40,0
32,Private,School,Separated,Not-in-family,Blue-Collar,White,Male,0,0,40,0
46,Private,Bachelors,Married,Husband,Professional,White,Male,0,0,40,1
43,Private,Bachelors,Single,Not-in-family,Sales,White,Male,0,0,50,0
37,Private,Masters,Single,Not-in-family,Professional,Asian-Pac-Islander,Female,0,0,40,0
27,Private,Bachelors,Married,Husband,Blue-Collar,White,Male,0,0,40,0
28,Government,Bachelors,Single,Not-in-family,White-Collar,White,Male,0,0,50,1
27,Private,HS-grad,Single,Own-child,Blue-Collar,White,Male,0,0,40,0
57,Self-Employed,School,Separated,Unmarried,Service,White,Female,0,0,35,0
47,Private,School,Divorced,Unmarried,White-Collar,White,Female,0,0,40,0
62,Self-Employed,HS-grad,Divorced,Not-in-family,White-Collar,Black,Male,0,0,40,0
28,Private,Bachelors,Single,Not-in-family,Sales,White,Male,0,1980,40,0
32,Private,HS-grad,Married,Wife,Service,Other,Female,0,0,40,0
55,Private,HS-grad,Married,Husband,White-Collar,White,Male,0,0,40,0
19,Private,Some-college,Single,Own-child,Sales,White,Male,0,0,25,0
33,Government,Some-college,Married,Husband,Service,White,Male,0,0,40,1
18,Private,School,Single,Own-child,Sales,White,Female,0,0,15,0
28,Private,HS-grad,Married,Husband,Blue-Collar,White,Male,2885,0,40,0
29,Private,Bachelors,Married,Husband,White-Collar,White,Male,0,0,40,0
36,Private,School,Married,Husband,Blue-Collar,White,Male,0,0,40,0
22,Private,HS-grad,Single,Own-child,Service,White,Male,0,2205,40,0
35,Private,HS-grad,Single,Own-child,Blue-Collar,White,Male,0,0,40,0
57,Private,School,Married,Husband,Blue-Collar,White,Male,0,0,40,0
50,Private,HS-grad,Divorced,Not-in-family,White-Collar,Black,Female,0,0,40,0
31,Private,HS-grad,Married,Husband,Blue-Collar,White,Male,0,0,45,1
65,Self-Employed,Bachelors,Single,Not-in-family,White-Collar,White,Male,0,0,40,0
70,Other/Unknown,Bachelors,Married,Husband,Other/Unknown,White,Male,0,0,6,0
49,Private,Some-college,Divorced,Unmarried,Sales,White,Female,0,0,55,0
36,Private,HS-grad,Married,Husband,Service,White,Male,0,0,60,1
39,Private,Bachelors,Married,Wife,Professional,White,Female,0,0,30,1
22,Private,Some-college,Single,Not-in-family,Sales,White,Female,0,0,17,0
39,Private,HS-grad,Married,Husband,Blue-Collar,White,Male,0,0,72,0
50,Government,Masters,Married,Husband,Professional,White,Male,0,0,46,1
29,Private,HS-grad,Single,Not-in-family,Sales,White,Female,0,0,10,0
55,Private,HS-grad,Married,Husband,Blue-Collar,Black,Male,3411,0,40,0
39,Private,Masters,Single,Not-in-family,White-Collar,White,Female,0,0,45,0
72,Private,HS-grad,Married,Wife,White-Collar,White,Female,0,0,50,0
37,Private,HS-grad,Single,Own-child,White-Collar,White,Female,0,0,55,0
18,Private,HS-grad,Single,Own-child,Blue-Collar,White,Male,0,0,12,0
33,Private,School,Single,Not-in-family,Blue-Collar,White,Male,0,0,40,0
34,Private,Some-college,Married,Husband,Service,White,Male,0,1485,40,0
59,Self-Employed,Some-college,Married,Wife,Sales,White,Female,0,0,80,1
23,Private,HS-grad,Divorced,Own-child,Professional,White,Male,0,0,20,0
60,Other/Unknown,Prof-school,Married,Husband,Other/Unknown,White,Male,0,0,40,1
50,Private,School,Married,Husband,Blue-Collar,White,Male,0,0,40,0
21,Private,Some-college,Single,Not-in-family,Service,White,Male,0,0,57,0
27,Private,Bachelors,Divorced,Own-child,Professional,White,Female,0,0,50,0
22,Other/Unknown,Some-college,Single,Not-in-family,Other/Unknown,White,Female,0,1602,20,0
53,Self-Employed,HS-grad,Married,Wife,Professional,White,Female,3411,0,65,0
46,Private,HS-grad,Married,Husband,Service,Black,Male,0,0,40,0
65,Private,HS-grad,Widowed,Not-in-family,White-Collar,White,Female,0,810,36,0
47,Self-Employed,School,Married,Husband,Sales,White,Male,0,2179,50,0
46,Government,Masters,Single,Not-in-family,Professional,Black,Female,0,2258,35,0
33,Private,HS-grad,Married,Husband,Blue-Collar,White,Male,0,0,40,0
44,Private,School,Married,Husband,Blue-Collar,Black,Male,0,0,40,0
17,Private,School,Single,Own-child,Service,White,Male,0,0,36,0
21,Private,HS-grad,Single,Own-child,Service,Other,Male,0,0,20,0
50,Self-Employed,Prof-school,Married,Husband,Professional,White,Male,0,2415,30,1
50,Private,HS-grad,Married,Husband,Blue-Collar,Black,Male,0,0,50,0
27,Private,Some-college,Single,Own-child,White-Collar,White,Female,0,0,40,0
47,Self-Employed,HS-grad,Married,Husband,Blue-Collar,White,Male,0,0,60,0
24,Government,HS-grad,Single,Not-in-family,White-Collar,White,Female,0,0,38,0
31,Private,Prof-school,Single,Not-in-family,Professional,White,Female,0,0,80,0
60,Government,Some-college,Married,Husband,White-Collar,White,Male,7298,0,40,1
27,Private,HS-grad,Separated,Not-in-family,Blue-Collar,White,Male,0,0,43,0
49,Other/Unknown,Some-college,Widowed,Unmarried,Other/Unknown,White,Female,0,0,60,0
46,Private,Assoc,Married,Husband,Professional,White,Male,0,0,40,1
62,Other/Unknown,HS-grad,Married,Wife,Other/Unknown,White,Female,0,0,40,0
27,Private,Some-college,Single,Other-relative,White-Collar,White,Female,0,0,40,0
67,Government,HS-grad,Married,Husband,White-Collar,White,Male,3456,0,35,0
59,Other/Unknown,HS-grad,Married,Wife,Other/Unknown,White,Female,0,0,40,1
22,Private,Bachelors,Single,Not-in-family,Professional,White,Male,0,0,50,0
73,Self-Employed,HS-grad,Married,Husband,Blue-Collar,White,Male,0,0,40,0
53,Private,Bachelors,Single,Not-in-family,Service,White,Male,0,0,40,0
28,Private,HS-grad,Married,Husband,White-Collar,White,Male,0,0,40,1
31,Private,Bachelors,Single,Unmarried,Professional,White,Female,0,0,36,0
23,Private,HS-grad,Single,Other-relative,Blue-Collar,White,Female,0,0,40,0
33,Private,Bachelors,Married,Husband,White-Collar,White,Male,0,1902,50,1
42,Private,HS-grad,Separated,Own-child,Sales,White,Female,0,0,40,0
56,Government,HS-grad,Divorced,Not-in-family,White-Collar,White,Female,0,0,40,0
45,Private,School,Married,Husband,Blue-Collar,White,Male,0,0,40,0
39,Self-Employed,Masters,Married,Husband,Blue-Collar,White,Male,0,0,55,1
49,Self-Employed,Bachelors,Married,Husband,Blue-Collar,White,Male,0,0,70,0
28,Private,Some-college,Separated,Not-in-family,White-Collar,White,Male,0,0,40,0
19,Private,School,Single,Unmarried,Blue-Collar,White,Male,0,0,25,0
74,Self-Employed,HS-grad,Widowed,Not-in-family,Service,White,Male,0,0,20,0
54,Private,HS-grad,Married,Husband,White-Collar,White,Male,0,0,45,0
25,Private,HS-grad,Single,Unmarried,White-Collar,White,Female,0,0,40,0
34,Private,Masters,Divorced,Not-in-family,White-Collar,White,Male,27828,0,60,1
28,Private,HS-grad,Married,Own-child,Blue-Collar,White,Male,0,0,40,0
51,Government,School,Married,Husband,Blue-Collar,Black,Male,0,0,40,0
30,Private,School,Single,Unmarried,Blue-Collar,White,Male,0,0,42,0
49,Self-Employed,HS-grad,Divorced,Not-in-family,Sales,White,Male,0,0,40,0
51,Self-Employed,Some-college,Separated,Not-in-family,Sales,White,Female,0,0,40,0
41,Private,HS-grad,Married,Husband,Blue-Collar,White,Male,0,0,40,0
34,Other/Unknown,Some-college,Married,Wife,Other/Unknown,White,Female,7688,0,6,1
21,Private,Some-college,Single,Own-child,Sales,White,Female,0,0,20,0
56,Private,School,Divorced,Not-in-family,Blue-Collar,White,Male,0,0,49,0
17,Private,School,Single,Own-child,Service,White,Female,0,0,24,0
24,Private,School,Single,Own-child,Blue-Collar,White,Male,0,0,12,0
29,Private,Assoc,Single,Not-in-family,White-Collar,White,Male,0,0,40,0
24,Private,School,Married,Husband,White-Collar,White,Male,0,0,50,0
67,Private,School,Widowed,Not-in-family,Service,White,Female,0,0,40,0
50,Government,HS-grad,Married,Husband,Professional,White,Male,0,0,52,0
24,Private,Bachelors,Single,Not-in-family,White-Collar,White,Male,0,0,40,0
60,Government,Some-college,Married,Wife,White-Collar,White,Female,0,0,35,0
21,Private,HS-grad,Single,Not-in-family,Blue-Collar,White,Male,0,0,40,0
45,Private,Some-college,Single,Not-in-family,Blue-Collar,White,Male,0,0,50,0
42,Private,Bachelors,Married,Husband,White-Collar,White,Male,0,0,40,1
36,Self-Employed,Some-college,Married,Husband,White-Collar,White,Male,0,0,40,1
30,Self-Employed,School,Single,Not-in-family,Blue-Collar,White,Male,0,0,40,0
29,Self-Employed,Bachelors,Single,Not-in-family,Professional,White,Female,0,0,40,0
57,Private,HS-grad,Married,Husband,Service,White,Male,0,0,30,0
51,Government,HS-grad,Separated,Not-in-family,Service,Black,Male,0,0,40,0
57,Private,HS-grad,Married,Husband,Sales,White,Male,0,0,50,0
21,Private,Bachelors,Single,Own-child,White-Collar,Black,Female,0,0,38,0
17,Private,School,Single,Own-child,Blue-Collar,White,Male,0,0,26,0
29,Private,Bachelors,Married,Wife,Sales,White,Female,0,0,50,0
42,Private,School,Married,Husband,Service,White,Male,0,0,40,0
44,Private,Assoc,Separated,Not-in-family,White-Collar,White,Male,0,0,35,0
31,Private,Masters,Single,Not-in-family,White-Collar,White,Female,0,2258,40,0
34,Private,HS-grad,Married,Husband,Blue-Collar,White,Male,0,0,48,0
19,Other/Unknown,Some-college,Single,Own-child,Other/Unknown,Black,Female,0,0,20,0
32,Private,Bachelors,Married,Husband,Sales,White,Male,99999,0,60,1
32,Government,Prof-school,Married,Husband,Professional,White,Male,0,0,75,1
34,Private,HS-grad,Married,Husband,Blue-Collar,Black,Male,0,0,40,0
20,Other/Unknown,Some-college,Single,Own-child,Other/Unknown,White,Female,0,0,10,0
32,Private,Some-college,Married,Husband,Blue-Collar,White,Male,0,0,50,1
22,Private,HS-grad,Single,Not-in-family,Service,White,Female,0,0,40,0
69,Private,HS-grad,Married,Wife,Sales,White,Female,0,0,40,0
46,Private,HS-grad,Divorced,Other-relative,Sales,White,Female,0,0,40,0
26,Private,Bachelors,Single,Not-in-family,White-Collar,White,Female,0,0,45,0
20,Private,Some-college,Separated,Not-in-family,Blue-Collar,White,Male,0,0,40,0
18,Private,HS-grad,Single,Own-child,White-Collar,White,Female,0,0,40,0
50,Government,Masters,Single,Not-in-family,Professional,White,Female,0,0,50,1
30,Private,School,Married,Husband,Blue-Collar,White,Male,0,0,50,0
62,Government,HS-grad,Divorced,Not-in-family,Service,Black,Female,0,0,35,0
59,Government,Some-college,Married,Husband,White-Collar,White,Male,0,0,40,1
26,Private,Some-college,Single,Unmarried,Sales,White,Female,0,0,40,0
47,Government,HS-grad,Married,Husband,Blue-Collar,White,Male,0,0,40,1
