age,job,marital,education,default,housing,loan,contact,month,day_of_week,duration,campaign,pdays,previous,poutcome,emp_var_rate,cons_price_idx,cons_conf_idx,euribor3m,nr_employed,subscribed
age:30-60,blue-collar,married,basic.4y,no,no,no,telephone,sep,wed,606,3,3,yes,success,1.1,173,37.5,0,4963.6,1
age:not30-60,blue-collar,married,basic.4y,no,yes,no,telephone,may,mon,51,5,0,no,failure,0.00011,171,36.4,4,5191.0,0
age:30-60,blue-collar,single,high.school,no,no,no,cellular,nov,thu,232,2,0,yes,failure,0.1,164,42.0,4,5195.8,0
age:30-60,services,married,high.school,no,no,no,cellular,may,fri,95,1,0,no,failure,1.8,160,46.2,1,5099.1,0
age:30-60,admin.,single,high.school,no,no,no,telephone,jun,wed,61,1,0,no,failure,0.00014,176,41.8,4,5228.1,0
age:30-60,entrepreneur,married,unknown,yes,yes,no,cellular,jul,tue,244,3,0,no,failure,0.00014,171,42.7,4,5228.1,0
age:30-60,entrepreneur,married,high.school,no,yes,no,cellular,aug,wed,312,1,0,no,failure,0.00014,166,36.1,4,5228.1,0
age:30-60,blue-collar,divorced,basic.4y,yes,no,yes,telephone,jun,tue,115,3,0,no,failure,0.00014,176,41.8,4,5228.1,0
age:30-60,admin.,divorced,high.school,no,no,no,cellular,apr,mon,214,1,0,yes,failure,1.8,162,47.1,1,5099.1,0
age:30-60,housemaid,married,basic.9y,no,yes,no,cellular,nov,thu,339,1,0,no,failure,0.1,164,42.0,4,5195.8,0
age:30-60,admin.,married,university.degree,no,no,yes,telephone,may,tue,175,3,0,no,failure,0.00011,171,36.4,4,5191.0,0
age:not30-60,admin.,single,university.degree,no,no,no,cellular,oct,thu,116,1,17,yes,success,1.1,178,49.5,0,4963.6,0
age:30-60,retired,married,basic.4y,no,yes,no,cellular,jul,wed,128,1,0,no,failure,0.00014,171,42.7,4,5228.1,0
age:30-60,admin.,married,university.degree,no,yes,no,telephone,may,mon,60,3,0,no,failure,0.00011,171,36.4,4,5191.0,0
age:30-60,technician,married,basic.9y,no,yes,no,cellular,nov,tue,66,1,0,yes,failure,0.1,164,42.0,4,5195.8,0
age:30-60,technician,divorced,university.degree,no,no,no,cellular,aug,mon,731,3,0,no,failure,0.00014,166,36.1,4,5228.1,1
age:not30-60,admin.,single,university.degree,no,yes,yes,cellular,aug,fri,493,1,0,no,failure,0.00014,166,36.1,4,5228.1,0
age:30-60,self-employed,married,university.degree,no,yes,no,cellular,aug,mon,113,2,0,no,failure,0.00014,166,36.1,4,5228.1,0
age:30-60,entrepreneur,married,basic.9y,no,no,no,cellular,aug,fri,169,1,0,no,failure,0.00014,166,36.1,4,5228.1,0
age:30-60,blue-collar,married,basic.4y,yes,yes,no,cellular,jul,wed,147,1,0,no,failure,0.00014,171,42.7,4,5228.1,0
age:30-60,management,single,high.school,no,no,no,cellular,jul,fri,128,2,0,no,failure,0.00014,171,42.7,4,5228.1,0
age:not30-60,admin.,single,professional.course,no,no,no,cellular,jul,wed,580,2,0,no,failure,0.00014,171,42.7,4,5228.1,0
age:30-60,technician,married,professional.course,no,yes,no,cellular,aug,fri,189,1,0,no,failure,0.00014,166,36.1,4,5228.1,0
age:30-60,admin.,married,unknown,no,no,no,cellular,jul,thu,277,1,0,no,failure,0.00014,171,42.7,4,5228.1,0
age:30-60,blue-collar,married,basic.6y,yes,yes,no,cellular,aug,wed,134,1,0,no,failure,0.00014,166,36.1,4,5228.1,0
age:30-60,admin.,married,high.school,no,no,no,cellular,nov,fri,157,2,0,no,failure,0.1,164,42.0,4,5195.8,0
age:30-60,technician,single,university.degree,no,yes,no,cellular,aug,thu,244,1,0,no,failure,0.00014,166,36.1,4,5228.1,0
age:30-60,admin.,married,university.degree,no,no,no,telephone,jun,fri,8,10,0,no,failure,0.00014,176,41.8,4,5228.1,0
age:30-60,technician,single,professional.course,no,yes,no,cellular,nov,wed,1468,3,0,no,failure,0.1,164,42.0,4,5195.8,1
age:30-60,technician,married,professional.course,no,yes,no,cellular,may,mon,1046,3,11,yes,success,1.8,160,46.2,1,5099.1,1
age:30-60,admin.,married,professional.course,no,no,no,cellular,jul,mon,182,3,0,no,failure,0.00014,171,42.7,4,5228.1,0
age:30-60,unemployed,married,high.school,no,yes,no,cellular,jul,wed,98,1,0,no,failure,0.00014,171,42.7,4,5228.1,0
age:not30-60,student,single,basic.9y,no,yes,no,cellular,jun,tue,189,1,6,yes,success,1.7,172,39.8,0,4991.6,0
age:30-60,admin.,single,university.degree,no,yes,no,cellular,nov,fri,222,2,0,no,failure,0.1,164,42.0,4,5195.8,0
age:not30-60,blue-collar,single,basic.9y,no,no,no,cellular,jul,wed,359,1,0,no,failure,0.00014,171,42.7,4,5228.1,0
age:not30-60,admin.,single,high.school,no,yes,yes,cellular,jul,wed,668,1,0,no,failure,0.00014,171,42.7,4,5228.1,0
age:30-60,services,married,high.school,no,yes,no,telephone,may,tue,128,2,0,no,failure,0.00011,171,36.4,4,5191.0,0
age:30-60,self-employed,married,university.degree,no,yes,no,cellular,nov,tue,95,1,0,no,failure,0.1,164,42.0,4,5195.8,0
age:30-60,technician,married,high.school,no,yes,no,cellular,aug,thu,143,1,0,no,failure,0.00014,166,36.1,4,5228.1,0
age:30-60,admin.,single,high.school,no,yes,no,cellular,nov,mon,199,2,0,yes,failure,1.1,179,50.8,1,4963.6,0
age:30-60,blue-collar,single,university.degree,no,yes,yes,telephone,may,fri,266,6,0,no,failure,0.00011,171,36.4,4,5191.0,0
age:not30-60,admin.,married,university.degree,no,yes,yes,cellular,sep,mon,589,3,0,yes,failure,3.4,155,29.8,0,5017.5,0
age:30-60,technician,married,professional.course,no,yes,yes,telephone,jun,mon,37,1,0,no,failure,0.00014,176,41.8,4,5228.1,0
age:30-60,management,married,high.school,yes,yes,no,cellular,may,tue,527,2,0,no,failure,1.8,160,46.2,1,5099.1,0
age:30-60,services,married,high.school,no,yes,no,cellular,may,tue,185,2,0,no,failure,1.8,160,46.2,1,5099.1,0
age:30-60,admin.,married,university.degree,no,no,no,telephone,may,mon,201,14,0,no,failure,0.00011,171,36.4,4,5191.0,0
age:30-60,management,single,university.degree,no,no,no,cellular,apr,tue,113,3,0,yes,failure,1.8,169,34.6,0,5008.7,0
age:30-60,blue-collar,married,basic.6y,no,yes,no,cellular,jun,thu,328,2,3,yes,success,2.9,161,40.8,1,5076.2,1
age:30-60,services,married,high.school,no,no,no,cellular,may,mon,336,1,0,yes,failure,1.8,160,46.2,1,5099.1,0
age:30-60,admin.,married,university.degree,no,yes,no,telephone,may,tue,47,5,0,no,failure,0.00011,171,36.4,4,5191.0,0
age:30-60,blue-collar,married,basic.4y,no,no,no,telephone,may,tue,611,2,0,no,failure,0.00011,171,36.4,4,5191.0,0
age:not30-60,admin.,married,university.degree,yes,no,yes,cellular,oct,tue,143,1,6,yes,success,3.4,156,26.9,0,5017.5,1
age:30-60,services,married,high.school,no,no,yes,telephone,may,fri,206,4,0,no,failure,0.00011,171,36.4,4,5191.0,0
age:30-60,technician,divorced,high.school,yes,yes,no,telephone,aug,fri,117,1,0,no,failure,0.00014,166,36.1,4,5228.1,0
age:30-60,blue-collar,married,basic.9y,yes,yes,no,telephone,jun,thu,196,2,0,no,failure,0.00014,176,41.8,4,5228.1,0
age:30-60,blue-collar,single,basic.9y,no,no,no,telephone,may,thu,732,2,0,no,failure,0.00011,171,36.4,4,5191.0,0
age:30-60,admin.,married,high.school,no,yes,no,cellular,may,thu,112,4,0,no,failure,1.8,160,46.2,1,5099.1,0
age:30-60,management,single,university.degree,no,no,no,cellular,apr,mon,161,1,0,yes,failure,1.8,169,34.6,0,5008.7,0
age:30-60,technician,married,professional.course,no,yes,yes,cellular,jul,wed,323,1,0,no,failure,0.00014,171,42.7,4,5228.1,0
age:30-60,blue-collar,married,basic.9y,no,yes,no,telephone,may,wed,463,2,0,no,failure,0.00011,171,36.4,4,5191.0,0
age:30-60,blue-collar,married,basic.9y,yes,no,no,cellular,nov,wed,73,1,0,no,failure,0.1,164,42.0,4,5195.8,0
age:30-60,admin.,married,university.degree,no,yes,no,telephone,may,fri,154,3,0,no,failure,0.00011,171,36.4,4,5191.0,0
age:not30-60,student,single,professional.course,no,yes,no,cellular,aug,fri,150,2,0,no,failure,2.9,154,31.4,0,5076.2,1
age:not30-60,technician,single,professional.course,no,no,no,cellular,mar,tue,299,2,0,no,failure,1.8,160,50.0,1,5099.1,1
age:30-60,admin.,single,university.degree,no,yes,no,cellular,aug,mon,103,4,0,no,failure,0.00014,166,36.1,4,5228.1,0
age:30-60,blue-collar,married,basic.4y,yes,yes,no,cellular,jul,tue,106,12,0,no,failure,0.00014,171,42.7,4,5228.1,0
age:30-60,blue-collar,divorced,basic.6y,no,no,no,cellular,nov,tue,200,1,0,no,failure,0.1,164,42.0,4,5195.8,0
age:30-60,admin.,married,university.degree,no,yes,no,cellular,nov,fri,149,5,0,no,failure,0.1,164,42.0,4,5195.8,0
age:30-60,admin.,married,university.degree,no,no,no,cellular,jul,wed,543,3,0,no,failure,0.00014,171,42.7,4,5228.1,1
age:30-60,housemaid,divorced,basic.4y,yes,yes,no,cellular,jul,tue,129,1,0,no,failure,0.00014,171,42.7,4,5228.1,0
age:30-60,services,divorced,high.school,no,yes,no,telephone,may,thu,109,1,0,no,failure,0.00011,171,36.4,4,5191.0,0
age:30-60,blue-collar,married,basic.4y,no,no,no,telephone,may,wed,304,2,0,no,failure,0.00011,171,36.4,4,5191.0,0
age:not30-60,self-employed,married,university.degree,no,no,no,telephone,may,mon,231,1,0,no,failure,0.00011,171,36.4,4,5191.0,0
age:not30-60,admin.,single,high.school,no,yes,no,cellular,may,fri,792,2,0,yes,failure,1.8,160,46.2,1,5099.1,1
age:30-60,management,married,university.degree,no,yes,no,cellular,nov,wed,196,1,0,no,failure,0.1,164,42.0,4,5195.8,0
age:not30-60,student,single,university.degree,no,yes,no,cellular,apr,tue,93,3,11,yes,failure,1.8,162,47.1,1,5099.1,0
age:not30-60,technician,single,basic.9y,yes,no,no,cellular,jul,fri,171,7,0,no,failure,0.00014,171,42.7,4,5228.1,0
age:30-60,admin.,single,university.degree,no,no,no,cellular,aug,wed,68,4,0,no,failure,0.00014,166,36.1,4,5228.1,0
age:30-60,technician,divorced,professional.course,no,yes,no,cellular,aug,thu,106,3,0,no,failure,0.00014,166,36.1,4,5228.1,0
age:not30-60,blue-collar,single,high.school,yes,yes,no,telephone,may,wed,74,3,0,no,failure,0.00011,171,36.4,4,5191.0,0
age:30-60,technician,single,university.degree,no,yes,no,telephone,jun,wed,119,1,0,no,failure,1.7,172,39.8,0,4991.6,0
age:30-60,self-employed,married,high.school,no,no,no,cellular,aug,fri,90,3,0,no,failure,0.00014,166,36.1,4,5228.1,0
age:30-60,technician,single,professional.course,no,no,no,cellular,jul,mon,562,4,0,no,failure,1.7,174,40.3,0,4991.6,1
age:not30-60,admin.,single,university.degree,yes,yes,no,cellular,jul,tue,282,1,0,no,failure,0.00014,171,42.7,4,5228.1,0
age:30-60,admin.,married,high.school,no,no,no,cellular,nov,mon,113,1,0,no,failure,0.1,164,42.0,4,5195.8,0
age:30-60,admin.,divorced,basic.9y,no,yes,no,telephone,may,thu,56,2,0,no,failure,0.00011,171,36.4,4,5191.0,0
age:30-60,unemployed,single,professional.course,yes,no,no,telephone,may,fri,339,2,0,no,failure,0.00011,171,36.4,4,5191.0,0
age:30-60,technician,single,professional.course,no,no,yes,cellular,may,mon,217,1,0,yes,failure,1.8,160,46.2,1,5099.1,0
age:30-60,blue-collar,married,basic.4y,yes,no,no,telephone,jul,tue,161,1,0,no,failure,0.00014,171,42.7,4,5228.1,0
age:30-60,admin.,married,university.degree,no,no,no,cellular,may,tue,641,4,0,no,failure,1.8,170,40.0,0,5008.7,1
age:30-60,blue-collar,married,basic.4y,yes,no,yes,telephone,may,tue,93,1,0,no,failure,0.00011,171,36.4,4,5191.0,0
age:not30-60,student,married,high.school,yes,no,no,telephone,jun,thu,145,4,0,no,failure,0.00014,176,41.8,4,5228.1,0
age:30-60,management,divorced,high.school,no,yes,no,cellular,nov,mon,488,2,0,no,failure,0.1,164,42.0,4,5195.8,0
age:30-60,technician,married,professional.course,no,yes,no,cellular,apr,thu,309,1,0,yes,failure,1.8,162,47.1,1,5099.1,0
age:not30-60,blue-collar,married,basic.4y,no,no,no,cellular,may,tue,54,1,0,no,failure,1.8,160,46.2,1,5099.1,0
age:30-60,admin.,married,university.degree,no,yes,no,cellular,aug,thu,399,1,0,yes,failure,2.9,154,31.4,0,5076.2,1
age:30-60,unemployed,married,basic.9y,no,yes,no,cellular,may,thu,306,1,6,yes,success,1.8,170,40.0,0,5008.7,1
age:30-60,admin.,single,high.school,no,yes,no,cellular,jun,tue,145,1,0,no,failure,2.9,161,40.8,1,5076.2,1
age:30-60,blue-collar,married,basic.6y,yes,yes,no,cellular,jul,thu,10,5,0,no,failure,0.00014,171,42.7,4,5228.1,0
age:30-60,blue-collar,married,basic.9y,yes,no,no,cellular,may,thu,506,1,0,no,failure,1.8,160,46.2,1,5099.1,0
age:30-60,admin.,married,university.degree,yes,yes,no,telephone,jun,wed,320,1,0,no,failure,0.00014,176,41.8,4,5228.1,0
age:30-60,blue-collar,single,basic.9y,no,yes,no,telephone,may,tue,182,1,0,no,failure,0.00011,171,36.4,4,5191.0,0
age:30-60,management,single,university.degree,yes,yes,yes,telephone,may,wed,91,1,0,no,failure,0.00011,171,36.4,4,5191.0,0
age:30-60,admin.,single,university.degree,yes,no,no,telephone,may,mon,112,2,0,no,failure,0.00011,171,36.4,4,5191.0,0
age:30-60,admin.,single,university.degree,no,no,no,cellular,sep,mon,199,6,0,no,failure,3.4,155,29.8,0,5017.5,1
age:30-60,student,single,unknown,no,no,yes,cellular,may,mon,77,2,0,no,failure,1.8,160,46.2,1,5099.1,0
age:30-60,admin.,single,university.degree,no,no,no,cellular,oct,tue,192,1,3,yes,success,1.1,178,49.5,1,4963.6,1
age:30-60,admin.,married,university.degree,no,no,no,cellular,aug,wed,64,1,0,no,failure,0.00014,166,36.1,4,5228.1,0
age:30-60,self-employed,married,basic.9y,no,yes,no,telephone,may,thu,162,2,0,no,failure,0.00011,171,36.4,4,5191.0,0
age:30-60,services,divorced,high.school,no,no,yes,telephone,may,wed,176,2,0,no,failure,0.00011,171,36.4,4,5191.0,0
age:30-60,blue-collar,married,basic.9y,yes,yes,no,cellular,aug,mon,36,1,0,no,failure,0.00014,166,36.1,4,5228.1,0
age:30-60,admin.,married,university.degree,yes,no,yes,cellular,aug,fri,80,2,0,no,failure,0.00014,166,36.1,4,5228.1,0
age:30-60,technician,single,professional.course,yes,no,no,cellular,aug,mon,198,1,0,no,failure,0.00014,166,36.1,4,5228.1,0
age:30-60,technician,married,university.degree,no,no,yes,cellular,nov,thu,382,2,0,no,failure,0.1,164,42.0,4,5195.8,0
age:30-60,student,single,university.degree,yes,yes,yes,telephone,may,mon,217,1,0,no,failure,0.00011,171,36.4,4,5191.0,0
age:30-60,management,married,high.school,no,yes,yes,cellular,nov,mon,70,3,0,no,failure,0.1,164,42.0,4,5195.8,0
age:30-60,admin.,married,university.degree,no,no,no,telephone,jun,mon,100,2,0,no,failure,0.00014,176,41.8,4,5228.1,0
age:30-60,admin.,single,university.degree,no,yes,no,cellular,nov,thu,20,8,6,yes,success,0.1,164,42.0,4,5195.8,0
age:30-60,admin.,single,high.school,no,yes,no,cellular,jun,tue,154,1,0,yes,failure,2.9,161,40.8,1,5076.2,0
age:not30-60,retired,married,basic.6y,no,no,no,cellular,aug,mon,161,2,0,yes,failure,2.9,154,31.4,0,5076.2,1
age:30-60,entrepreneur,married,university.degree,no,no,yes,cellular,nov,wed,67,2,0,yes,failure,0.1,164,42.0,4,5195.8,0
age:30-60,services,divorced,high.school,no,yes,no,telephone,jun,fri,52,4,0,no,failure,0.00014,176,41.8,4,5228.1,0
age:30-60,services,married,high.school,no,no,no,cellular,apr,mon,226,2,0,no,failure,1.8,162,47.1,1,5099.1,0
age:30-60,entrepreneur,married,university.degree,no,yes,no,telephone,jun,fri,316,2,0,no,failure,0.00014,176,41.8,4,5228.1,0
age:30-60,services,married,professional.course,no,yes,no,cellular,jul,mon,451,1,0,no,failure,0.00014,171,42.7,4,5228.1,0
age:30-60,services,married,high.school,no,yes,no,cellular,may,tue,223,1,0,yes,failure,1.8,160,46.2,1,5099.1,0
age:30-60,technician,married,university.degree,no,no,yes,cellular,aug,tue,204,2,0,no,failure,0.00014,166,36.1,4,5228.1,0
age:30-60,admin.,divorced,high.school,no,no,no,telephone,may,thu,66,2,0,no,failure,0.00011,171,36.4,4,5191.0,0
age:30-60,student,single,university.degree,yes,no,no,telephone,may,tue,172,5,0,no,failure,0.00011,171,36.4,4,5191.0,0
age:30-60,admin.,married,university.degree,no,yes,no,cellular,nov,fri,358,3,0,no,failure,0.1,164,42.0,4,5195.8,0
age:30-60,entrepreneur,married,basic.9y,no,no,no,cellular,may,mon,257,2,0,no,failure,1.8,160,46.2,1,5099.1,0
age:30-60,retired,married,university.degree,no,yes,yes,cellular,mar,mon,104,2,0,no,failure,1.8,160,50.0,1,5099.1,0
age:30-60,blue-collar,married,basic.9y,yes,no,no,cellular,apr,mon,11,3,0,no,failure,1.8,162,47.1,1,5099.1,0
age:30-60,management,single,professional.course,no,yes,no,telephone,may,fri,256,6,0,no,failure,0.00011,171,36.4,4,5191.0,0
age:30-60,technician,married,professional.course,no,yes,yes,telephone,may,mon,196,2,0,no,failure,0.00011,171,36.4,4,5191.0,0
age:30-60,admin.,single,high.school,no,no,yes,telephone,may,fri,96,2,0,no,failure,0.00011,171,36.4,4,5191.0,0
age:30-60,management,married,basic.4y,no,yes,no,telephone,jun,mon,318,2,0,no,failure,0.00014,176,41.8,4,5228.1,0
age:30-60,blue-collar,married,basic.9y,yes,no,no,telephone,may,tue,813,2,0,no,failure,0.00011,171,36.4,4,5191.0,0
age:30-60,entrepreneur,single,basic.4y,no,yes,yes,cellular,apr,mon,7,4,0,no,failure,1.8,162,47.1,1,5099.1,0
age:30-60,management,single,professional.course,yes,no,no,cellular,jul,wed,76,5,0,no,failure,0.00014,171,42.7,4,5228.1,0
age:not30-60,admin.,married,university.degree,no,no,no,telephone,may,fri,56,1,0,no,failure,0.00011,171,36.4,4,5191.0,0
age:not30-60,admin.,married,high.school,no,yes,no,cellular,nov,mon,432,5,0,no,failure,3.4,158,30.1,0,5017.5,1
age:30-60,admin.,married,university.degree,no,yes,no,cellular,aug,mon,150,1,0,no,failure,0.00014,166,36.1,4,5228.1,0
age:30-60,management,married,university.degree,no,yes,yes,telephone,may,wed,136,1,0,no,failure,0.00011,171,36.4,4,5191.0,0
age:30-60,blue-collar,married,basic.9y,no,yes,no,cellular,may,wed,248,1,0,no,failure,1.8,160,46.2,1,5099.1,0
age:30-60,services,married,high.school,yes,no,no,telephone,jun,wed,311,1,0,no,failure,0.00014,176,41.8,4,5228.1,0
age:30-60,entrepreneur,married,unknown,no,no,no,cellular,aug,wed,165,1,0,no,failure,0.00014,166,36.1,4,5228.1,0
age:30-60,housemaid,married,university.degree,no,yes,no,cellular,jul,wed,113,1,0,no,failure,0.00014,171,42.7,4,5228.1,0
age:30-60,admin.,single,professional.course,no,yes,yes,telephone,may,fri,73,4,0,no,failure,1.8,160,46.2,1,5099.1,0
age:30-60,services,divorced,basic.6y,yes,yes,yes,cellular,jul,fri,112,3,0,no,failure,0.00014,171,42.7,4,5228.1,0
age:30-60,blue-collar,married,basic.4y,no,yes,yes,cellular,may,wed,107,1,0,no,failure,1.8,160,46.2,1,5099.1,0
age:30-60,entrepreneur,married,basic.4y,no,yes,no,cellular,nov,mon,333,2,0,yes,failure,0.1,164,42.0,4,5195.8,0
age:30-60,technician,single,university.degree,yes,yes,no,cellular,aug,wed,322,1,0,no,failure,0.00014,166,36.1,4,5228.1,0
age:30-60,technician,married,university.degree,no,yes,no,cellular,aug,thu,252,2,0,no,failure,0.00014,166,36.1,4,5228.1,0
age:30-60,admin.,married,university.degree,no,yes,no,cellular,aug,tue,76,1,0,no,failure,0.00014,166,36.1,4,5228.1,0
age:not30-60,retired,married,basic.4y,no,yes,no,cellular,sep,fri,210,1,0,no,failure,3.4,155,29.8,0,5017.5,1
age:not30-60,admin.,single,university.degree,no,no,yes,cellular,apr,mon,120,1,0,no,failure,1.8,162,47.1,1,5099.1,1
age:30-60,technician,married,basic.9y,yes,yes,no,cellular,jul,wed,117,17,0,no,failure,0.00014,171,42.7,4,5228.1,0
age:30-60,admin.,single,high.school,no,no,no,cellular,jun,tue,53,1,0,yes,failure,2.9,161,40.8,1,5076.2,0
age:not30-60,retired,married,university.degree,no,yes,no,cellular,aug,wed,239,2,0,yes,failure,2.9,154,31.4,0,5076.2,1
age:30-60,blue-collar,divorced,basic.6y,no,yes,yes,cellular,apr,mon,37,1,0,yes,failure,1.8,162,47.1,1,5099.1,0
age:30-60,technician,married,university.degree,no,yes,no,cellular,aug,mon,151,1,0,no,failure,0.00014,166,36.1,4,5228.1,0
age:30-60,management,married,basic.9y,no,yes,no,cellular,aug,fri,180,1,6,yes,failure,2.9,154,31.4,0,5076.2,0
age:30-60,blue-collar,married,unknown,no,yes,no,telephone,may,mon,85,2,0,no,failure,0.00011,171,36.4,4,5191.0,0
age:30-60,blue-collar,married,high.school,no,yes,yes,cellular,nov,fri,14,5,0,no,failure,0.1,164,42.0,4,5195.8,0
age:30-60,technician,divorced,basic.9y,no,no,no,telephone,may,wed,211,1,0,no,failure,0.00011,171,36.4,4,5191.0,0
age:30-60,admin.,single,high.school,no,yes,no,cellular,aug,fri,1088,3,0,no,failure,2.9,154,31.4,0,5076.2,1
age:30-60,admin.,married,university.degree,no,no,no,cellular,dec,thu,110,1,6,yes,success,3.0,159,33.0,0,5023.5,0
age:30-60,management,married,university.degree,no,no,no,cellular,nov,tue,66,1,0,no,failure,0.1,164,42.0,4,5195.8,0
age:30-60,technician,married,university.degree,no,no,yes,cellular,aug,thu,975,4,0,no,failure,2.9,154,31.4,0,5076.2,1
age:30-60,technician,single,high.school,yes,no,no,cellular,may,wed,394,1,0,no,failure,1.8,160,46.2,1,5099.1,1
age:30-60,blue-collar,married,basic.9y,no,yes,no,cellular,nov,thu,370,2,0,no,failure,0.1,164,42.0,4,5195.8,0
age:30-60,admin.,divorced,high.school,no,yes,no,cellular,may,tue,105,1,0,no,failure,1.8,160,46.2,1,5099.1,0
age:30-60,admin.,married,university.degree,no,yes,yes,cellular,aug,thu,297,7,0,no,failure,0.00014,166,36.1,4,5228.1,0
age:not30-60,housemaid,divorced,basic.4y,no,yes,no,cellular,aug,tue,212,1,0,no,failure,2.9,154,31.4,0,5076.2,0
age:30-60,management,single,university.degree,no,yes,no,telephone,jun,thu,118,3,0,no,failure,0.00014,176,41.8,4,5228.1,0
age:not30-60,self-employed,married,university.degree,no,yes,no,telephone,nov,wed,20,1,0,yes,failure,0.1,164,42.0,4,5195.8,0
age:30-60,admin.,single,high.school,no,yes,no,cellular,nov,wed,105,1,0,yes,failure,0.1,164,42.0,4,5195.8,0
age:30-60,technician,married,professional.course,no,no,no,telephone,may,wed,479,2,0,no,failure,0.00011,171,36.4,4,5191.0,0
age:30-60,self-employed,married,basic.4y,no,no,no,cellular,aug,wed,263,7,0,no,failure,0.00014,166,36.1,4,5228.1,0
age:30-60,blue-collar,married,basic.6y,no,no,no,telephone,may,wed,275,2,0,no,failure,0.00011,171,36.4,4,5191.0,0
age:30-60,admin.,married,university.degree,no,yes,yes,cellular,aug,fri,204,1,0,yes,failure,2.9,154,31.4,0,5076.2,1
age:30-60,entrepreneur,divorced,professional.course,no,no,yes,cellular,jul,thu,140,3,0,no,failure,0.00014,171,42.7,4,5228.1,0
age:30-60,retired,married,professional.course,no,yes,no,cellular,nov,tue,191,1,0,no,failure,0.1,164,42.0,4,5195.8,0
age:30-60,blue-collar,married,basic.9y,yes,no,no,telephone,jun,tue,240,5,0,no,failure,0.00014,176,41.8,4,5228.1,0
age:30-60,blue-collar,married,basic.9y,no,no,no,telephone,jun,mon,19,21,0,no,failure,0.00014,176,41.8,4,5228.1,0
age:not30-60,admin.,single,professional.course,no,no,no,cellular,jul,wed,115,1,0,no,failure,0.00014,171,42.7,4,5228.1,0
age:not30-60,unemployed,single,university.degree,no,yes,no,cellular,aug,tue,33,2,0,no,failure,2.9,154,31.4,0,5076.2,0
age:30-60,blue-collar,married,basic.4y,no,no,no,telephone,may,tue,295,2,0,no,failure,0.00011,171,36.4,4,5191.0,0
age:30-60,management,married,basic.4y,yes,no,no,telephone,may,wed,238,1,0,no,failure,0.00011,171,36.4,4,5191.0,0
age:not30-60,admin.,single,university.degree,no,no,no,cellular,jul,thu,117,1,0,no,failure,0.00014,171,42.7,4,5228.1,0
age:30-60,admin.,married,basic.9y,no,no,yes,telephone,jun,fri,556,4,0,no,failure,0.00014,176,41.8,4,5228.1,1
age:30-60,management,married,high.school,no,yes,yes,telephone,jun,wed,64,1,0,no,failure,0.00014,176,41.8,4,5228.1,0
age:30-60,admin.,single,university.degree,no,no,no,cellular,apr,thu,662,1,0,no,failure,1.8,162,47.1,1,5099.1,1
age:not30-60,retired,married,basic.9y,no,no,no,cellular,aug,fri,99,3,0,no,failure,2.9,154,31.4,0,5076.2,0
age:30-60,admin.,married,high.school,no,no,no,cellular,sep,mon,908,1,6,yes,success,1.1,173,37.5,0,4963.6,1
age:not30-60,retired,married,basic.4y,no,no,yes,cellular,jul,fri,483,4,8,yes,success,1.7,174,40.3,0,4991.6,1
age:30-60,services,married,high.school,no,yes,no,telephone,may,thu,52,8,0,no,failure,0.00011,171,36.4,4,5191.0,0
age:30-60,admin.,married,university.degree,no,no,no,cellular,aug,mon,70,3,0,no,failure,0.00014,166,36.1,4,5228.1,0
age:30-60,services,married,basic.9y,yes,no,no,telephone,jun,wed,399,8,0,no,failure,0.00014,176,41.8,4,5228.1,0
age:30-60,blue-collar,married,basic.4y,yes,yes,no,telephone,jun,wed,107,2,0,no,failure,0.00014,176,41.8,4,5228.1,0
age:not30-60,management,married,high.school,yes,no,no,telephone,jun,tue,61,6,0,no,failure,0.00014,176,41.8,4,5228.1,0
age:30-60,unemployed,divorced,professional.course,no,no,no,telephone,dec,fri,136,1,0,no,failure,0.2,159,45.9,3,5176.3,0
age:30-60,admin.,divorced,high.school,yes,no,yes,telephone,may,mon,178,5,0,no,failure,0.00011,171,36.4,4,5191.0,0
age:30-60,unknown,single,basic.4y,no,yes,no,telephone,may,fri,189,5,0,no,failure,0.00011,171,36.4,4,5191.0,0
age:30-60,admin.,single,university.degree,no,yes,no,cellular,nov,mon,711,1,0,no,failure,0.1,164,42.0,4,5195.8,0
age:30-60,technician,single,high.school,yes,no,no,telephone,jun,thu,227,2,0,no,failure,0.00014,176,41.8,4,5228.1,0
age:30-60,technician,single,high.school,no,yes,no,cellular,may,fri,642,1,0,no,failure,1.8,160,46.2,1,5099.1,0
age:not30-60,blue-collar,married,high.school,no,no,no,telephone,jun,thu,419,4,0,no,failure,0.00014,176,41.8,4,5228.1,0
age:30-60,admin.,married,high.school,no,no,no,telephone,may,wed,357,1,0,no,failure,0.00011,171,36.4,4,5191.0,0
age:30-60,services,married,basic.4y,no,yes,no,cellular,aug,tue,122,1,0,no,failure,0.00014,166,36.1,4,5228.1,0
age:30-60,admin.,married,university.degree,no,no,no,cellular,jul,tue,114,2,0,no,failure,0.00014,171,42.7,4,5228.1,0
age:30-60,management,married,university.degree,no,yes,no,cellular,mar,thu,86,2,0,no,failure,1.8,160,50.0,1,5099.1,0
age:30-60,blue-collar,married,basic.9y,no,no,no,telephone,jun,mon,90,3,0,no,failure,0.00014,176,41.8,4,5228.1,0
