age,job,marital,education,default,housing,loan,contact,month,day_of_week,duration,campaign,pdays,previous,poutcome,emp_var_rate,cons_price_idx,cons_conf_idx,euribor3m,nr_employed,subscribed
age:30-60,admin.,single,university.degree,no,no,no,cellular,apr,thu,1277,1,0,no,failure,1.8,162,47.1,1,5099.1,1
age:30-60,services,married,professional.course,no,yes,no,cellular,aug,thu,125,4,0,no,failure,0.00014,166,36.1,4,5228.1,0
age:not30-60,admin.,single,university.degree,no,yes,yes,cellular,apr,thu,76,1,0,no,failure,1.8,162,47.1,1,5099.1,0
age:not30-60,retired,divorced,basic.4y,no,no,no,cellular,mar,wed,203,2,0,no,failure,1.8,160,50.0,1,5099.1,1
age:30-60,retired,married,basic.9y,yes,yes,no,cellular,aug,wed,80,1,0,no,failure,0.00014,166,36.1,4,5228.1,0
age:30-60,blue-collar,married,basic.6y,yes,yes,no,cellular,jul,tue,59,5,0,no,failure,0.00014,171,42.7,4,5228.1,0
age:30-60,technician,divorced,university.degree,no,yes,yes,cellular,aug,thu,526,1,0,no,failure,0.00014,166,36.1,4,5228.1,1
age:30-60,blue-collar,divorced,basic.9y,yes,yes,no,telephone,may,thu,187,1,0,no,failure,0.00011,171,36.4,4,5191.0,0
age:30-60,technician,divorced,professional.course,no,no,no,cellular,jul,tue,116,5,0,no,failure,0.00014,171,42.7,4,5228.1,0
age:30-60,technician,single,high.school,no,yes,no,cellular,aug,thu,170,3,0,no,failure,0.00014,166,36.1,4,5228.1,0
age:30-60,blue-collar,married,basic.4y,yes,yes,no,telephone,may,mon,335,3,0,no,failure,0.00011,171,36.4,4,5191.0,0
age:30-60,services,married,professional.course,no,yes,no,telephone,may,tue,614,2,0,no,failure,0.00011,171,36.4,4,5191.0,0
age:30-60,unemployed,married,university.degree,no,no,no,telephone,may,wed,225,1,0,no,failure,0.00011,171,36.4,4,5191.0,0
age:30-60,admin.,married,high.school,no,no,no,telephone,may,tue,213,3,0,no,failure,0.00011,171,36.4,4,5191.0,0
age:30-60,self-employed,married,high.school,no,yes,no,cellular,jul,tue,119,6,0,no,failure,0.00014,171,42.7,4,5228.1,0
age:not30-60,self-employed,single,university.degree,no,yes,no,cellular,apr,mon,64,1,0,no,failure,1.8,162,47.1,1,5099.1,0
age:30-60,self-employed,divorced,professional.course,no,yes,no,cellular,nov,tue,491,2,0,no,failure,0.1,164,42.0,4,5195.8,0
age:30-60,blue-collar,single,basic.9y,yes,no,no,cellular,may,mon,130,3,0,no,failure,1.8,160,46.2,1,5099.1,0
age:30-60,blue-collar,married,high.school,no,yes,no,cellular,may,fri,150,3,0,no,failure,1.8,160,46.2,1,5099.1,0
age:30-60,technician,single,basic.9y,no,yes,no,telephone,may,wed,99,2,0,no,failure,0.00011,171,36.4,4,5191.0,0
age:30-60,technician,married,professional.course,no,yes,no,cellular,may,thu,196,2,0,no,failure,1.8,160,46.2,1,5099.1,0
age:30-60,admin.,married,university.degree,no,yes,no,cellular,oct,wed,467,2,6,yes,success,3.4,156,26.9,0,5017.5,1
age:30-60,admin.,single,high.school,no,yes,no,telephone,dec,mon,36,1,0,no,failure,0.2,159,45.9,3,5176.3,0
age:30-60,technician,married,professional.course,yes,no,yes,cellular,aug,fri,225,2,0,no,failure,0.00014,166,36.1,4,5228.1,0
age:30-60,housemaid,married,basic.4y,no,yes,no,cellular,may,tue,128,1,0,yes,failure,1.8,160,46.2,1,5099.1,0
age:not30-60,admin.,single,high.school,no,yes,yes,cellular,jul,tue,144,1,0,no,failure,0.00014,171,42.7,4,5228.1,0
age:30-60,housemaid,married,basic.4y,no,yes,no,telephone,jul,thu,381,3,0,no,failure,0.00014,171,42.7,4,5228.1,0
age:30-60,student,single,unknown,no,yes,no,telephone,jul,fri,279,4,0,no,failure,0.00014,171,42.7,4,5228.1,1
age:30-60,admin.,married,university.degree,no,no,no,telephone,jun,mon,121,4,0,no,failure,0.00014,176,41.8,4,5228.1,0
age:30-60,self-employed,unknown,basic.6y,no,no,no,telephone,may,tue,398,3,0,no,failure,0.00011,171,36.4,4,5191.0,0
age:30-60,technician,married,high.school,no,no,no,cellular,aug,fri,66,10,0,no,failure,0.00014,166,36.1,4,5228.1,0
age:30-60,unknown,married,basic.6y,no,yes,no,telephone,may,mon,240,1,0,no,failure,0.00011,171,36.4,4,5191.0,0
age:not30-60,technician,single,basic.6y,no,yes,no,cellular,jul,thu,127,5,0,no,failure,0.00014,171,42.7,4,5228.1,0
age:30-60,admin.,single,university.degree,no,yes,no,cellular,jul,wed,210,5,0,no,failure,2.9,156,33.6,1,5076.2,1
age:30-60,management,married,basic.9y,yes,yes,no,cellular,may,mon,305,1,0,no,failure,1.8,160,46.2,1,5099.1,0
age:not30-60,services,single,high.school,no,no,yes,telephone,jun,mon,74,1,0,no,failure,0.00014,176,41.8,4,5228.1,0
age:not30-60,services,married,high.school,no,no,no,telephone,jun,wed,209,2,0,no,failure,0.00014,176,41.8,4,5228.1,0
age:30-60,admin.,divorced,university.degree,no,no,yes,cellular,may,mon,213,4,0,no,failure,1.8,160,46.2,1,5099.1,1
age:30-60,blue-collar,married,basic.6y,no,yes,no,cellular,jul,tue,102,5,0,no,failure,0.00014,171,42.7,4,5228.1,0
age:30-60,blue-collar,married,basic.9y,yes,no,no,telephone,may,mon,263,1,0,no,failure,0.00011,171,36.4,4,5191.0,0
age:not30-60,student,single,unknown,no,yes,yes,cellular,jul,thu,173,11,9,yes,failure,1.7,174,40.3,0,4991.6,0
age:30-60,technician,married,unknown,no,yes,yes,cellular,may,fri,171,1,0,yes,failure,1.8,160,46.2,1,5099.1,0
age:30-60,technician,married,high.school,no,yes,no,cellular,jul,tue,1037,8,0,no,failure,0.00014,171,42.7,4,5228.1,1
age:30-60,retired,married,unknown,yes,no,no,telephone,may,tue,205,8,0,no,failure,0.00011,171,36.4,4,5191.0,0
age:not30-60,services,single,basic.9y,no,yes,no,cellular,jul,thu,277,3,0,no,failure,0.00014,171,42.7,4,5228.1,0
age:30-60,retired,divorced,university.degree,no,yes,no,telephone,jun,fri,152,3,0,no,failure,0.00014,176,41.8,4,5228.1,0
age:30-60,self-employed,married,university.degree,no,no,no,cellular,aug,tue,42,4,0,no,failure,0.00014,166,36.1,4,5228.1,0
age:30-60,management,married,basic.4y,no,yes,no,cellular,nov,wed,64,7,0,no,failure,0.1,164,42.0,4,5195.8,0
age:not30-60,blue-collar,single,basic.9y,no,yes,no,cellular,jul,fri,267,1,0,no,failure,0.00014,171,42.7,4,5228.1,0
age:not30-60,retired,married,basic.9y,no,yes,yes,cellular,may,fri,74,1,3,yes,failure,1.8,160,46.2,1,5099.1,0
age:30-60,technician,married,high.school,no,yes,no,cellular,aug,wed,135,3,0,no,failure,0.00014,166,36.1,4,5228.1,0
age:30-60,admin.,married,high.school,no,no,no,telephone,may,wed,152,3,0,no,failure,0.00011,171,36.4,4,5191.0,0
age:30-60,admin.,married,university.degree,no,no,no,cellular,aug,mon,1238,1,0,no,failure,0.00014,166,36.1,4,5228.1,1
age:30-60,technician,married,professional.course,no,no,no,cellular,apr,thu,225,2,0,no,failure,1.8,162,47.1,1,5099.1,0
age:30-60,management,married,university.degree,yes,yes,no,cellular,jul,mon,16,34,0,no,failure,0.00014,171,42.7,4,5228.1,0
age:not30-60,admin.,married,high.school,no,yes,no,telephone,may,fri,390,2,0,no,failure,0.00011,171,36.4,4,5191.0,0
age:30-60,blue-collar,married,high.school,no,no,no,telephone,jul,fri,260,3,0,no,failure,0.00014,171,42.7,4,5228.1,0
age:30-60,housemaid,single,university.degree,no,no,no,telephone,may,fri,62,2,0,no,failure,0.00011,171,36.4,4,5191.0,0
age:30-60,management,married,university.degree,no,yes,no,telephone,aug,thu,35,4,0,no,failure,0.00014,166,36.1,4,5228.1,0
age:not30-60,admin.,single,university.degree,no,no,no,cellular,jul,wed,164,6,0,no,failure,0.00014,171,42.7,4,5228.1,0
age:30-60,services,married,high.school,yes,no,no,telephone,jul,wed,372,1,0,no,failure,0.00014,171,42.7,4,5228.1,0
age:30-60,admin.,married,university.degree,no,yes,no,telephone,jun,thu,197,1,0,no,failure,0.00014,176,41.8,4,5228.1,0
age:not30-60,blue-collar,married,basic.9y,yes,yes,no,cellular,may,thu,199,1,0,no,failure,1.8,160,46.2,1,5099.1,0
age:not30-60,student,single,basic.4y,no,yes,yes,telephone,jul,fri,57,1,0,no,failure,0.00014,171,42.7,4,5228.1,0
age:30-60,services,married,high.school,no,no,no,cellular,jul,thu,63,4,0,no,failure,0.00014,171,42.7,4,5228.1,0
age:30-60,blue-collar,married,basic.6y,yes,no,no,telephone,jun,fri,113,1,0,no,failure,0.00014,176,41.8,4,5228.1,0
age:30-60,blue-collar,married,basic.9y,no,yes,no,cellular,jun,thu,117,1,0,no,failure,2.9,161,40.8,1,5076.2,0
age:30-60,housemaid,divorced,basic.6y,no,no,yes,cellular,may,wed,457,1,0,no,failure,1.8,160,46.2,1,5099.1,0
age:30-60,technician,married,university.degree,no,yes,no,cellular,aug,thu,168,4,0,no,failure,0.00014,166,36.1,4,5228.1,0
age:30-60,services,single,high.school,yes,no,no,cellular,nov,fri,298,2,0,no,failure,0.1,164,42.0,4,5195.8,0
age:30-60,admin.,divorced,high.school,yes,yes,no,cellular,apr,mon,47,1,0,no,failure,1.8,162,47.1,1,5099.1,0
age:not30-60,student,single,university.degree,no,yes,no,cellular,nov,wed,172,1,3,yes,success,3.4,158,30.1,0,5017.5,1
age:30-60,unknown,married,unknown,no,no,no,telephone,jun,thu,484,8,0,no,failure,0.00014,176,41.8,4,5228.1,0
age:30-60,technician,single,professional.course,no,yes,no,cellular,nov,fri,91,2,0,no,failure,0.1,164,42.0,4,5195.8,0
age:not30-60,entrepreneur,married,basic.4y,yes,no,no,telephone,may,wed,117,1,0,no,failure,0.00011,171,36.4,4,5191.0,0
age:30-60,admin.,single,university.degree,no,yes,no,telephone,nov,fri,36,1,0,no,failure,0.1,164,42.0,4,5195.8,0
age:30-60,blue-collar,married,basic.9y,no,yes,no,cellular,nov,mon,107,1,0,no,failure,0.1,164,42.0,4,5195.8,0
age:30-60,blue-collar,married,basic.6y,yes,yes,no,cellular,may,wed,182,2,0,yes,failure,1.8,160,46.2,1,5099.1,0
age:30-60,admin.,married,university.degree,no,yes,no,cellular,apr,tue,142,1,0,no,failure,1.8,162,47.1,1,5099.1,0
age:30-60,admin.,married,university.degree,no,yes,no,cellular,aug,wed,581,4,0,no,failure,0.00014,166,36.1,4,5228.1,1
age:30-60,services,single,basic.9y,no,no,no,cellular,jul,wed,168,1,0,no,failure,0.00014,171,42.7,4,5228.1,0
age:30-60,admin.,single,university.degree,no,yes,no,telephone,nov,thu,42,1,0,no,failure,0.1,164,42.0,4,5195.8,0
age:30-60,management,married,university.degree,no,yes,no,cellular,nov,tue,47,1,0,no,failure,0.1,164,42.0,4,5195.8,0
age:30-60,blue-collar,married,basic.6y,no,yes,no,cellular,nov,thu,265,3,0,no,failure,0.1,164,42.0,4,5195.8,0
age:30-60,admin.,married,university.degree,no,yes,no,cellular,apr,tue,108,2,0,no,failure,1.8,162,47.1,1,5099.1,0
age:30-60,admin.,married,university.degree,no,yes,no,cellular,nov,fri,169,1,0,no,failure,0.1,164,42.0,4,5195.8,0
age:30-60,self-employed,married,basic.4y,yes,no,yes,telephone,may,wed,91,7,0,no,failure,0.00011,171,36.4,4,5191.0,0
age:30-60,technician,divorced,professional.course,no,yes,no,cellular,may,fri,394,1,0,no,failure,1.8,160,46.2,1,5099.1,0
age:30-60,blue-collar,divorced,basic.9y,no,yes,no,cellular,nov,mon,191,2,0,no,failure,0.1,164,42.0,4,5195.8,0
age:30-60,management,married,basic.4y,yes,yes,no,telephone,may,mon,219,1,0,no,failure,0.00011,171,36.4,4,5191.0,0
age:not30-60,blue-collar,single,basic.9y,yes,yes,no,cellular,jul,wed,1309,4,0,no,failure,0.00014,171,42.7,4,5228.1,1
age:30-60,management,single,basic.9y,no,yes,no,telephone,may,mon,224,3,0,no,failure,0.00011,171,36.4,4,5191.0,0
age:30-60,blue-collar,married,basic.9y,yes,no,no,telephone,may,wed,406,2,0,no,failure,0.00011,171,36.4,4,5191.0,0
age:30-60,blue-collar,married,basic.6y,yes,yes,no,cellular,may,tue,670,2,0,yes,failure,1.8,160,46.2,1,5099.1,1
age:not30-60,self-employed,married,professional.course,yes,no,no,cellular,jul,wed,434,1,0,no,failure,0.00014,171,42.7,4,5228.1,0
age:30-60,admin.,divorced,university.degree,yes,no,no,cellular,aug,mon,129,2,0,no,failure,0.00014,166,36.1,4,5228.1,0
age:30-60,management,single,university.degree,no,yes,no,cellular,apr,mon,122,3,0,no,failure,1.8,162,47.1,1,5099.1,0
age:30-60,services,divorced,high.school,no,no,no,telephone,jun,thu,138,2,0,no,failure,0.00014,176,41.8,4,5228.1,0
age:30-60,services,married,high.school,no,no,no,telephone,may,wed,124,1,0,no,failure,0.00011,171,36.4,4,5191.0,0
age:30-60,retired,married,university.degree,yes,no,no,cellular,aug,fri,217,3,0,no,failure,0.00014,166,36.1,4,5228.1,0
age:not30-60,retired,divorced,basic.4y,no,yes,yes,cellular,mar,wed,82,2,0,no,failure,1.8,160,50.0,1,5099.1,0
age:not30-60,services,divorced,high.school,no,yes,no,cellular,may,fri,548,1,0,no,failure,1.8,160,46.2,1,5099.1,0
age:30-60,blue-collar,married,basic.4y,no,no,no,telephone,may,tue,371,2,0,no,failure,0.00011,171,36.4,4,5191.0,0
age:30-60,retired,married,high.school,yes,yes,yes,cellular,aug,wed,223,8,0,no,failure,0.00014,166,36.1,4,5228.1,0
age:30-60,admin.,married,professional.course,no,yes,no,cellular,nov,thu,88,2,0,no,failure,0.1,164,42.0,4,5195.8,0
age:30-60,housemaid,divorced,basic.4y,no,yes,no,cellular,jul,mon,50,4,0,no,failure,0.00014,171,42.7,4,5228.1,0
age:30-60,blue-collar,married,unknown,no,no,no,cellular,jul,fri,124,2,0,no,failure,0.00014,171,42.7,4,5228.1,0
age:30-60,housemaid,single,professional.course,no,yes,no,cellular,jul,thu,255,1,0,no,failure,0.00014,171,42.7,4,5228.1,0
age:not30-60,blue-collar,married,basic.6y,no,yes,no,telephone,may,fri,408,2,0,no,failure,0.00011,171,36.4,4,5191.0,0
age:30-60,management,married,university.degree,no,no,yes,cellular,jul,wed,50,2,0,no,failure,0.00014,171,42.7,4,5228.1,0
age:30-60,self-employed,married,basic.9y,no,no,no,telephone,jun,tue,243,1,0,no,failure,0.00014,176,41.8,4,5228.1,0
age:30-60,technician,single,university.degree,no,no,no,cellular,aug,fri,25,4,0,no,failure,0.00014,166,36.1,4,5228.1,0
age:not30-60,blue-collar,married,basic.9y,no,yes,yes,telephone,jun,mon,60,5,0,no,failure,0.00014,176,41.8,4,5228.1,0
age:30-60,admin.,single,university.degree,no,no,no,cellular,aug,wed,172,1,0,no,failure,0.00014,166,36.1,4,5228.1,0
age:30-60,blue-collar,married,basic.4y,no,yes,no,telephone,jul,tue,86,1,0,no,failure,0.00014,171,42.7,4,5228.1,0
age:30-60,admin.,single,high.school,no,no,no,cellular,may,mon,435,7,2,yes,success,1.8,160,46.2,1,5099.1,0
age:30-60,self-employed,married,professional.course,yes,no,no,cellular,may,fri,665,1,0,no,failure,1.8,160,46.2,1,5099.1,0
age:not30-60,admin.,single,university.degree,no,no,yes,cellular,may,wed,223,1,0,no,failure,1.8,160,46.2,1,5099.1,0
age:not30-60,admin.,married,high.school,no,yes,no,cellular,nov,mon,155,1,0,no,failure,0.1,164,42.0,4,5195.8,0
age:not30-60,admin.,single,high.school,no,yes,no,cellular,may,thu,54,11,0,no,failure,1.8,160,46.2,1,5099.1,0
age:30-60,blue-collar,married,professional.course,yes,no,no,cellular,jul,tue,407,4,0,no,failure,0.00014,171,42.7,4,5228.1,0
age:30-60,services,married,high.school,no,yes,no,cellular,aug,tue,158,2,0,no,failure,0.00014,166,36.1,4,5228.1,0
age:30-60,admin.,married,university.degree,no,yes,no,cellular,nov,tue,64,1,3,yes,success,3.4,158,30.1,0,5017.5,1
age:30-60,admin.,single,university.degree,no,yes,no,telephone,oct,tue,125,1,0,no,failure,0.1,169,40.4,4,5195.8,1
age:30-60,blue-collar,married,basic.4y,no,yes,no,cellular,may,fri,58,3,0,no,failure,1.8,160,46.2,1,5099.1,0
age:30-60,blue-collar,married,basic.9y,yes,yes,no,cellular,aug,tue,439,3,0,no,failure,0.00014,166,36.1,4,5228.1,0
age:30-60,entrepreneur,married,basic.4y,yes,yes,no,cellular,apr,thu,691,1,0,no,failure,1.8,162,47.1,1,5099.1,0
age:30-60,admin.,single,university.degree,no,yes,no,cellular,jul,mon,289,1,0,yes,failure,1.7,174,40.3,0,4991.6,0
age:30-60,technician,married,professional.course,no,yes,yes,cellular,jul,thu,137,4,0,no,failure,0.00014,171,42.7,4,5228.1,0
age:30-60,technician,single,professional.course,no,no,no,cellular,jul,mon,617,2,0,no,failure,0.00014,171,42.7,4,5228.1,1
age:30-60,admin.,single,university.degree,no,no,no,cellular,nov,thu,135,1,6,yes,success,3.4,158,30.1,0,5017.5,1
age:30-60,technician,married,professional.course,no,yes,yes,cellular,jul,mon,184,2,0,no,failure,0.00014,171,42.7,4,5228.1,0
age:30-60,management,married,basic.6y,no,yes,no,cellular,jun,tue,910,1,7,yes,success,1.7,172,39.8,0,4991.6,1
age:30-60,blue-collar,single,unknown,no,yes,no,cellular,may,wed,320,4,0,no,failure,1.8,160,46.2,1,5099.1,0
age:not30-60,services,married,high.school,yes,yes,yes,telephone,may,mon,104,2,0,no,failure,0.00011,171,36.4,4,5191.0,0
age:not30-60,student,single,high.school,no,yes,no,cellular,nov,mon,61,3,0,no,failure,3.4,158,30.1,0,5017.5,0
age:30-60,admin.,divorced,university.degree,no,yes,no,cellular,aug,mon,257,1,0,no,failure,0.00014,166,36.1,4,5228.1,0
age:30-60,technician,single,professional.course,no,no,no,cellular,aug,mon,468,1,0,no,failure,0.00014,166,36.1,4,5228.1,0
age:30-60,management,married,university.degree,no,yes,no,telephone,may,mon,175,3,0,no,failure,0.00011,171,36.4,4,5191.0,0
age:30-60,retired,married,basic.6y,no,no,no,cellular,jul,tue,268,1,0,no,failure,0.00014,171,42.7,4,5228.1,0
age:not30-60,student,single,basic.9y,no,no,no,cellular,nov,mon,59,2,0,no,failure,3.4,158,30.1,0,5017.5,0
age:30-60,technician,divorced,high.school,no,yes,no,cellular,aug,tue,254,3,0,no,failure,0.00014,166,36.1,4,5228.1,0
age:30-60,technician,married,professional.course,no,yes,no,telephone,jun,wed,131,2,0,no,failure,0.00014,176,41.8,4,5228.1,0
age:30-60,admin.,divorced,university.degree,no,yes,yes,cellular,jul,mon,340,1,0,no,failure,0.00014,171,42.7,4,5228.1,0
age:30-60,services,single,high.school,no,yes,no,cellular,may,tue,456,2,0,yes,failure,1.8,160,46.2,1,5099.1,0
age:30-60,blue-collar,married,basic.6y,no,no,yes,telephone,may,mon,583,1,0,no,failure,0.00011,171,36.4,4,5191.0,0
age:30-60,technician,married,university.degree,no,no,no,cellular,nov,mon,149,2,0,no,failure,0.1,164,42.0,4,5195.8,0
age:30-60,admin.,single,university.degree,no,no,yes,cellular,aug,fri,69,2,0,no,failure,0.00014,166,36.1,4,5228.1,0
age:30-60,technician,single,professional.course,yes,yes,no,cellular,aug,mon,129,2,0,no,failure,0.00014,166,36.1,4,5228.1,0
age:30-60,blue-collar,single,basic.4y,yes,no,no,cellular,apr,tue,369,1,0,no,failure,1.8,162,47.1,1,5099.1,0
age:30-60,services,married,basic.9y,no,no,no,cellular,jul,tue,630,2,0,no,failure,0.00014,171,42.7,4,5228.1,0
age:not30-60,technician,married,university.degree,no,yes,no,cellular,may,tue,127,1,12,yes,success,1.8,160,46.2,1,5099.1,0
age:30-60,admin.,married,university.degree,no,no,no,cellular,apr,thu,90,1,0,no,failure,1.8,162,47.1,1,5099.1,0
age:30-60,blue-collar,married,basic.6y,no,yes,no,cellular,jul,tue,220,2,0,no,failure,0.00014,171,42.7,4,5228.1,0
age:30-60,blue-collar,married,basic.6y,no,yes,no,telephone,jul,wed,165,2,0,no,failure,0.00014,171,42.7,4,5228.1,0
age:30-60,admin.,single,university.degree,no,no,yes,cellular,aug,wed,1471,7,0,no,failure,0.00014,166,36.1,4,5228.1,1
age:30-60,technician,married,university.degree,no,yes,no,cellular,aug,thu,95,1,0,no,failure,0.00014,166,36.1,4,5228.1,0
age:30-60,self-employed,married,basic.9y,yes,yes,yes,telephone,may,mon,140,1,0,no,failure,0.00011,171,36.4,4,5191.0,0
age:not30-60,services,married,high.school,yes,no,no,cellular,may,wed,141,2,0,no,failure,1.8,160,46.2,1,5099.1,0
age:30-60,retired,divorced,high.school,no,yes,no,cellular,jun,tue,145,2,0,no,failure,2.9,161,40.8,1,5076.2,0
age:30-60,blue-collar,single,professional.course,no,no,no,cellular,oct,tue,123,2,0,no,failure,3.4,156,26.9,0,5017.5,0
age:not30-60,technician,single,university.degree,no,no,yes,cellular,jul,tue,67,5,0,yes,failure,2.9,156,33.6,0,5076.2,0
age:30-60,technician,divorced,professional.course,no,yes,no,cellular,aug,tue,75,2,0,no,failure,0.00014,166,36.1,4,5228.1,0
age:30-60,unemployed,married,basic.9y,no,no,no,cellular,may,mon,123,2,0,no,failure,1.8,160,46.2,1,5099.1,0
age:30-60,blue-collar,married,basic.9y,no,yes,no,cellular,may,mon,7,6,0,no,failure,1.8,160,46.2,1,5099.1,0
age:not30-60,blue-collar,married,high.school,no,yes,no,cellular,may,wed,66,1,0,no,failure,1.8,160,46.2,1,5099.1,0
age:not30-60,retired,married,high.school,no,no,no,cellular,mar,tue,881,3,0,yes,failure,1.8,165,34.8,0,5008.7,1
age:30-60,admin.,married,high.school,no,yes,yes,telephone,may,mon,62,2,0,no,failure,0.00011,171,36.4,4,5191.0,0
age:30-60,retired,divorced,professional.course,no,yes,no,cellular,may,mon,44,8,0,no,failure,1.8,160,46.2,1,5099.1,0
age:30-60,technician,married,professional.course,yes,no,yes,cellular,aug,mon,607,1,0,no,failure,0.00014,166,36.1,4,5228.1,0
age:not30-60,management,single,university.degree,no,no,no,cellular,sep,fri,351,2,0,no,failure,3.4,155,29.8,0,5017.5,0
age:30-60,services,single,high.school,no,yes,no,cellular,apr,wed,1665,3,0,no,failure,1.8,162,47.1,1,5099.1,1
age:30-60,technician,married,university.degree,no,yes,yes,cellular,apr,thu,1373,2,0,no,failure,1.8,162,47.1,1,5099.1,1
age:not30-60,admin.,single,university.degree,no,no,no,cellular,aug,wed,202,1,0,no,failure,2.9,154,31.4,0,5076.2,0
age:not30-60,services,married,high.school,no,no,no,cellular,jul,tue,262,1,0,no,failure,0.00014,171,42.7,4,5228.1,0
age:30-60,housemaid,married,university.degree,no,yes,yes,cellular,aug,thu,131,1,0,no,failure,0.00014,166,36.1,4,5228.1,0
age:30-60,services,married,high.school,no,no,no,cellular,jul,thu,156,1,0,no,failure,0.00014,171,42.7,4,5228.1,0
age:30-60,admin.,single,high.school,no,yes,no,telephone,may,fri,26,6,0,yes,failure,1.8,160,46.2,1,5099.1,0
age:30-60,self-employed,married,university.degree,no,yes,no,cellular,nov,tue,48,1,0,no,failure,0.1,164,42.0,4,5195.8,0
age:30-60,blue-collar,married,basic.9y,no,yes,no,cellular,jul,thu,58,1,0,no,failure,0.00014,171,42.7,4,5228.1,0
age:not30-60,self-employed,married,basic.9y,no,yes,no,cellular,may,fri,144,5,0,no,failure,1.8,160,46.2,1,5099.1,0
age:30-60,admin.,married,university.degree,no,yes,no,cellular,aug,tue,177,1,0,no,failure,0.00014,166,36.1,4,5228.1,0
age:30-60,technician,married,professional.course,no,no,no,telephone,may,thu,65,1,0,no,failure,0.00011,171,36.4,4,5191.0,0
age:not30-60,admin.,single,basic.9y,no,yes,no,cellular,may,mon,258,4,0,yes,failure,1.8,160,46.2,1,5099.1,0
age:30-60,admin.,married,professional.course,no,yes,yes,cellular,may,mon,238,3,0,no,failure,1.8,160,46.2,1,5099.1,0
age:30-60,blue-collar,married,basic.4y,yes,no,no,telephone,may,tue,43,1,0,no,failure,0.00011,171,36.4,4,5191.0,0
age:not30-60,services,married,unknown,no,yes,no,telephone,may,fri,137,3,0,no,failure,0.00011,171,36.4,4,5191.0,0
age:30-60,technician,married,university.degree,no,yes,no,cellular,nov,tue,39,2,0,yes,failure,0.1,164,42.0,4,5195.8,0
age:not30-60,student,married,university.degree,no,yes,yes,telephone,apr,thu,127,7,0,no,failure,1.8,162,47.1,1,5099.1,0
age:30-60,admin.,married,high.school,no,yes,no,telephone,may,mon,124,1,0,no,failure,0.00011,171,36.4,4,5191.0,0
age:30-60,admin.,married,university.degree,no,yes,yes,cellular,may,mon,173,1,0,no,failure,1.8,160,46.2,1,5099.1,0
age:30-60,management,married,university.degree,no,no,no,cellular,may,fri,262,2,0,yes,failure,1.8,160,46.2,1,5099.1,0
age:30-60,blue-collar,divorced,basic.4y,no,no,yes,telephone,jun,wed,450,2,0,no,failure,0.00014,176,41.8,4,5228.1,0
age:not30-60,blue-collar,single,basic.9y,no,yes,no,telephone,jun,wed,83,1,0,no,failure,0.00014,176,41.8,4,5228.1,0
age:30-60,technician,married,professional.course,no,no,no,telephone,jun,mon,200,3,0,no,failure,0.00014,176,41.8,4,5228.1,0
age:30-60,self-employed,married,professional.course,no,yes,no,telephone,nov,fri,47,2,0,no,failure,0.1,164,42.0,4,5195.8,0
age:not30-60,technician,married,professional.course,no,yes,no,telephone,may,tue,80,2,0,no,failure,0.00011,171,36.4,4,5191.0,0
age:30-60,management,married,university.degree,no,no,no,telephone,mar,wed,19,1,0,no,failure,1.8,165,34.8,0,5008.7,0
age:not30-60,blue-collar,single,high.school,yes,no,no,telephone,may,fri,44,3,0,no,failure,0.00011,171,36.4,4,5191.0,0
age:30-60,admin.,married,basic.6y,no,no,no,cellular,may,thu,586,1,0,yes,failure,1.8,160,46.2,1,5099.1,0
age:30-60,admin.,married,university.degree,no,no,no,cellular,jun,thu,121,4,0,no,failure,2.9,161,40.8,1,5076.2,1
age:30-60,admin.,single,professional.course,no,no,yes,cellular,may,fri,6,4,0,no,failure,1.8,160,46.2,1,5099.1,0
age:30-60,admin.,married,unknown,no,no,no,telephone,may,mon,277,1,0,no,failure,0.00011,171,36.4,4,5191.0,0
age:30-60,technician,married,unknown,yes,no,no,telephone,jun,thu,208,2,0,no,failure,0.00014,176,41.8,4,5228.1,0
age:not30-60,blue-collar,married,basic.9y,no,no,yes,telephone,jun,thu,167,1,0,no,failure,0.00014,176,41.8,4,5228.1,0
age:30-60,blue-collar,married,basic.4y,no,no,no,cellular,aug,mon,123,2,15,yes,success,2.9,154,31.4,0,5076.2,0
age:30-60,entrepreneur,married,high.school,no,yes,no,cellular,nov,wed,164,3,0,no,failure,0.1,164,42.0,4,5195.8,0
age:30-60,management,married,university.degree,no,no,no,cellular,aug,mon,1225,2,0,no,failure,2.9,154,31.4,0,5076.2,0
age:not30-60,services,single,professional.course,no,yes,no,cellular,jun,tue,392,1,0,no,failure,2.9,161,40.8,1,5076.2,0
age:not30-60,blue-collar,married,basic.4y,yes,no,no,telephone,may,thu,340,7,0,no,failure,0.00011,171,36.4,4,5191.0,0
age:30-60,technician,married,professional.course,yes,yes,no,cellular,aug,tue,731,7,0,no,failure,0.00014,166,36.1,4,5228.1,1
age:30-60,admin.,divorced,high.school,no,yes,no,cellular,may,mon,163,1,0,no,failure,1.8,160,46.2,1,5099.1,0
age:not30-60,blue-collar,single,basic.6y,yes,no,no,cellular,may,wed,793,5,0,no,failure,1.8,160,46.2,1,5099.1,0
age:not30-60,retired,married,basic.4y,no,yes,no,cellular,apr,wed,245,4,0,yes,failure,1.8,162,47.1,1,5099.1,1
