age,job,marital,education,default,housing,loan,contact,month,day_of_week,duration,campaign,pdays,previous,poutcome,emp_var_rate,cons_price_idx,cons_conf_idx,euribor3m,nr_employed,subscribed
age:30-60,blue-collar,married,basic.9y,yes,yes,no,cellular,aug,wed,127,1,0,no,failure,0.00014,166,36.1,4,5228.1,0
age:30-60,self-employed,married,professional.course,no,yes,no,telephone,may,tue,214,1,0,no,failure,0.00011,171,36.4,4,5191.0,0
age:30-60,blue-collar,single,basic.4y,no,no,no,cellular,may,tue,275,1,0,no,failure,1.8,160,46.2,1,5099.1,0
age:not30-60,blue-collar,married,basic.9y,no,no,no,telephone,may,tue,189,1,0,no,failure,0.00011,171,36.4,4,5191.0,0
age:not30-60,student,single,university.degree,no,no,no,cellular,jun,mon,223,1,0,no,failure,2.9,161,40.8,1,5076.2,0
age:30-60,services,married,high.school,yes,no,no,telephone,may,tue,392,2,0,no,failure,0.00011,171,36.4,4,5191.0,0
age:not30-60,admin.,single,university.degree,no,yes,no,cellular,may,tue,244,1,0,no,failure,1.8,160,46.2,1,5099.1,0
age:30-60,self-employed,married,basic.9y,yes,no,no,cellular,jul,thu,356,1,0,no,failure,0.00014,171,42.7,4,5228.1,0
age:30-60,retired,married,basic.4y,yes,yes,no,telephone,may,thu,217,2,0,no,failure,0.00011,171,36.4,4,5191.0,0
age:30-60,technician,divorced,professional.course,no,no,no,telephone,may,fri,57,10,0,no,failure,0.00011,171,36.4,4,5191.0,0
age:30-60,retired,married,basic.6y,no,yes,yes,telephone,jun,fri,37,3,0,no,failure,0.00014,176,41.8,4,5228.1,0
age:30-60,services,single,high.school,no,yes,no,telephone,jul,wed,340,1,0,no,failure,0.00014,171,42.7,4,5228.1,0
age:not30-60,services,single,high.school,no,yes,no,cellular,jul,fri,71,3,0,no,failure,0.00014,171,42.7,4,5228.1,0
age:30-60,technician,married,professional.course,yes,no,no,telephone,may,tue,166,4,0,no,failure,0.00011,171,36.4,4,5191.0,0
age:30-60,services,divorced,high.school,no,yes,no,cellular,jul,tue,144,1,0,no,failure,0.00014,171,42.7,4,5228.1,0
age:30-60,services,married,basic.9y,no,yes,no,telephone,may,fri,109,4,0,no,failure,0.00011,171,36.4,4,5191.0,0
age:30-60,management,married,high.school,yes,yes,no,cellular,may,tue,85,1,0,no,failure,1.8,160,46.2,1,5099.1,0
age:30-60,blue-collar,married,basic.4y,yes,no,no,telephone,may,wed,432,1,0,no,failure,0.00011,171,36.4,4,5191.0,0
age:not30-60,blue-collar,married,basic.9y,yes,no,yes,cellular,jul,mon,145,3,0,no,failure,0.00014,171,42.7,4,5228.1,0
age:30-60,technician,married,professional.course,no,yes,yes,cellular,sep,wed,121,3,0,no,failure,3.4,155,29.8,0,5017.5,1
age:30-60,admin.,divorced,high.school,no,no,no,cellular,jul,thu,188,1,0,no,failure,0.00014,171,42.7,4,5228.1,0
age:30-60,self-employed,married,basic.4y,yes,no,no,cellular,nov,wed,159,1,0,yes,failure,0.1,164,42.0,4,5195.8,0
age:not30-60,unemployed,married,university.degree,no,yes,no,cellular,jul,thu,263,2,0,no,failure,0.00014,171,42.7,4,5228.1,0
age:not30-60,admin.,single,high.school,no,no,no,telephone,may,tue,268,3,0,no,failure,0.00011,171,36.4,4,5191.0,0
age:30-60,admin.,married,basic.9y,no,no,no,cellular,apr,mon,405,2,0,no,failure,1.8,162,47.1,1,5099.1,0
age:30-60,services,married,high.school,no,no,yes,cellular,may,wed,109,1,0,no,failure,1.8,160,46.2,1,5099.1,0
age:not30-60,student,single,high.school,no,no,no,telephone,oct,tue,5,1,0,no,failure,1.1,178,49.5,0,4963.6,0
age:30-60,technician,married,university.degree,no,yes,no,telephone,aug,mon,652,2,0,no,failure,0.00014,166,36.1,4,5228.1,1
age:30-60,management,married,university.degree,no,no,no,cellular,nov,thu,73,1,0,no,failure,0.1,164,42.0,4,5195.8,0
age:30-60,management,divorced,university.degree,no,yes,no,cellular,apr,mon,182,2,6,yes,success,1.8,169,34.6,0,5008.7,1
age:not30-60,admin.,single,university.degree,no,no,no,cellular,aug,tue,140,1,0,no,failure,0.00014,166,36.1,4,5228.1,0
age:30-60,technician,divorced,high.school,no,yes,yes,cellular,aug,tue,194,1,0,no,failure,0.00014,166,36.1,4,5228.1,0
age:30-60,services,divorced,basic.9y,no,no,no,telephone,jun,fri,158,2,0,no,failure,0.00014,176,41.8,4,5228.1,0
age:30-60,admin.,single,university.degree,no,no,no,telephone,may,mon,259,4,0,no,failure,1.8,160,46.2,1,5099.1,0
age:not30-60,admin.,single,university.degree,no,yes,no,cellular,apr,mon,393,3,0,no,failure,1.8,162,47.1,1,5099.1,0
age:30-60,blue-collar,married,basic.9y,no,yes,no,cellular,mar,tue,158,1,0,yes,failure,1.8,165,34.8,0,5008.7,0
age:30-60,services,married,high.school,no,yes,no,cellular,may,mon,49,1,0,yes,failure,1.8,160,46.2,1,5099.1,0
age:30-60,blue-collar,married,basic.9y,no,yes,no,cellular,jul,tue,1412,4,0,no,failure,0.00014,171,42.7,4,5228.1,0
age:30-60,self-employed,married,professional.course,no,yes,no,telephone,mar,tue,110,1,0,no,failure,1.8,165,34.8,0,5008.7,1
age:30-60,admin.,married,university.degree,no,yes,no,cellular,mar,wed,278,8,0,no,failure,1.8,160,50.0,1,5099.1,1
age:30-60,technician,married,university.degree,no,yes,yes,telephone,may,tue,232,4,0,no,failure,0.00011,171,36.4,4,5191.0,0
age:30-60,blue-collar,single,basic.6y,no,no,yes,telephone,may,tue,73,6,0,no,failure,0.00011,171,36.4,4,5191.0,0
age:30-60,entrepreneur,single,high.school,no,no,no,cellular,nov,thu,189,1,0,no,failure,0.1,164,42.0,4,5195.8,0
age:30-60,technician,married,professional.course,no,no,no,telephone,may,fri,145,1,0,no,failure,0.00011,171,36.4,4,5191.0,0
age:30-60,services,married,university.degree,no,no,no,telephone,jun,mon,119,1,0,no,failure,0.00014,176,41.8,4,5228.1,0
age:30-60,technician,single,university.degree,no,no,no,cellular,nov,mon,105,2,3,yes,success,3.4,158,30.1,0,5017.5,1
age:not30-60,student,single,high.school,no,yes,no,cellular,sep,thu,574,3,0,no,failure,1.1,173,37.5,0,4963.6,1
age:30-60,services,married,high.school,no,no,no,telephone,may,wed,74,3,0,no,failure,0.00011,171,36.4,4,5191.0,0
age:30-60,admin.,divorced,unknown,no,no,no,telephone,may,fri,152,1,0,no,failure,0.00011,171,36.4,4,5191.0,0
age:not30-60,services,married,high.school,no,no,no,cellular,jul,tue,171,1,0,no,failure,0.00014,171,42.7,4,5228.1,0
age:30-60,blue-collar,married,basic.4y,no,yes,no,cellular,jul,thu,467,1,0,no,failure,0.00014,171,42.7,4,5228.1,0
age:30-60,blue-collar,married,high.school,no,yes,no,telephone,may,fri,230,1,0,no,failure,0.00011,171,36.4,4,5191.0,0
age:30-60,services,single,high.school,no,no,no,telephone,may,tue,147,2,0,no,failure,0.00011,171,36.4,4,5191.0,0
age:30-60,services,married,high.school,no,no,no,telephone,may,tue,443,1,0,no,failure,0.00011,171,36.4,4,5191.0,0
age:30-60,admin.,married,high.school,no,yes,no,cellular,apr,mon,185,3,0,no,failure,1.8,162,47.1,1,5099.1,0
age:30-60,blue-collar,married,basic.9y,no,no,no,telephone,may,thu,441,1,0,no,failure,0.00011,171,36.4,4,5191.0,0
age:30-60,admin.,married,high.school,no,yes,no,cellular,aug,fri,183,1,0,no,failure,0.00014,166,36.1,4,5228.1,0
age:30-60,admin.,single,university.degree,no,yes,no,cellular,aug,thu,244,3,0,no,failure,0.00014,166,36.1,4,5228.1,0
age:30-60,management,married,university.degree,no,yes,no,cellular,nov,tue,313,2,0,no,failure,0.1,164,42.0,4,5195.8,0
age:30-60,unemployed,married,professional.course,no,no,yes,telephone,may,tue,277,2,0,no,failure,0.00011,171,36.4,4,5191.0,0
age:30-60,services,divorced,high.school,no,yes,no,cellular,nov,tue,46,1,0,no,failure,0.1,164,42.0,4,5195.8,0
age:not30-60,admin.,single,university.degree,no,yes,no,cellular,jul,mon,71,9,0,no,failure,0.00014,171,42.7,4,5228.1,0
age:30-60,housemaid,married,basic.4y,no,no,no,telephone,may,wed,506,2,0,no,failure,0.00011,171,36.4,4,5191.0,1
age:30-60,admin.,married,university.degree,no,yes,no,cellular,aug,thu,168,2,0,no,failure,0.00014,166,36.1,4,5228.1,0
age:30-60,retired,divorced,basic.4y,no,yes,yes,cellular,may,tue,209,2,0,yes,failure,1.8,160,46.2,1,5099.1,0
age:30-60,blue-collar,married,high.school,yes,no,no,cellular,jul,thu,134,1,0,no,failure,0.00014,171,42.7,4,5228.1,0
age:30-60,technician,married,professional.course,no,no,no,cellular,aug,fri,108,1,0,no,failure,0.00014,166,36.1,4,5228.1,0
age:30-60,admin.,married,high.school,no,yes,no,telephone,may,mon,124,1,0,no,failure,0.00011,171,36.4,4,5191.0,0
age:not30-60,technician,single,professional.course,no,yes,no,cellular,jun,tue,211,1,0,no,failure,2.9,161,40.8,1,5076.2,0
age:30-60,admin.,single,high.school,no,no,no,telephone,apr,fri,51,3,0,no,failure,1.8,162,47.1,1,5099.1,0
age:30-60,admin.,married,university.degree,no,no,yes,cellular,aug,fri,24,9,0,no,failure,0.00014,166,36.1,4,5228.1,0
age:30-60,entrepreneur,married,basic.4y,no,yes,no,cellular,jul,mon,120,1,0,no,failure,0.00014,171,42.7,4,5228.1,0
age:30-60,blue-collar,single,basic.9y,no,no,no,telephone,may,wed,143,1,0,no,failure,0.00011,171,36.4,4,5191.0,0
age:30-60,admin.,married,basic.9y,no,no,no,telephone,may,tue,83,1,0,no,failure,0.00011,171,36.4,4,5191.0,0
age:30-60,blue-collar,divorced,basic.9y,no,yes,no,telephone,nov,thu,1025,2,0,no,failure,0.1,164,42.0,4,5195.8,1
age:30-60,technician,divorced,professional.course,no,no,yes,cellular,aug,thu,388,1,0,no,failure,0.00014,166,36.1,4,5228.1,0
age:30-60,management,single,university.degree,no,no,no,cellular,nov,tue,82,2,0,no,failure,0.1,164,42.0,4,5195.8,0
age:30-60,technician,married,basic.6y,yes,yes,yes,telephone,may,wed,163,3,0,no,failure,0.00011,171,36.4,4,5191.0,0
age:30-60,admin.,married,high.school,no,yes,no,cellular,jul,wed,106,2,0,no,failure,0.00014,171,42.7,4,5228.1,0
age:30-60,technician,married,professional.course,no,yes,yes,cellular,may,fri,10,7,0,no,failure,1.8,160,46.2,1,5099.1,0
age:30-60,admin.,single,university.degree,no,no,yes,telephone,jun,wed,174,1,0,no,failure,0.00014,176,41.8,4,5228.1,0
age:30-60,housemaid,married,basic.4y,no,no,no,telephone,may,tue,283,3,0,no,failure,0.00011,171,36.4,4,5191.0,0
age:30-60,blue-collar,divorced,high.school,no,yes,no,cellular,may,wed,204,2,0,no,failure,1.8,160,46.2,1,5099.1,0
age:30-60,blue-collar,married,basic.6y,yes,no,no,telephone,jun,fri,161,1,0,no,failure,0.00014,176,41.8,4,5228.1,0
age:30-60,blue-collar,married,basic.9y,no,no,no,cellular,nov,wed,138,1,7,yes,failure,3.4,158,30.1,0,5017.5,0
age:not30-60,student,single,high.school,no,yes,no,cellular,oct,fri,234,1,3,yes,success,1.1,178,49.5,1,4963.6,1
age:30-60,admin.,single,university.degree,no,yes,no,cellular,dec,tue,449,2,0,no,failure,3.0,159,33.0,0,5023.5,1
age:30-60,admin.,single,high.school,no,yes,no,telephone,jul,fri,143,3,0,no,failure,0.00014,171,42.7,4,5228.1,0
age:30-60,technician,single,university.degree,no,yes,yes,cellular,aug,mon,508,3,0,no,failure,0.00014,166,36.1,4,5228.1,0
age:30-60,management,married,university.degree,no,yes,no,cellular,jul,thu,161,2,0,no,failure,0.00014,171,42.7,4,5228.1,0
age:30-60,management,single,university.degree,yes,yes,no,telephone,may,tue,174,2,0,no,failure,0.00011,171,36.4,4,5191.0,0
age:30-60,services,divorced,unknown,no,no,no,cellular,apr,fri,211,2,0,yes,failure,1.8,162,47.1,1,5099.1,0
age:30-60,blue-collar,married,basic.4y,no,no,no,cellular,jul,mon,297,1,0,no,failure,0.00014,171,42.7,4,5228.1,0
age:not30-60,retired,married,professional.course,no,yes,no,cellular,aug,thu,135,2,0,no,failure,2.9,154,31.4,0,5076.2,0
age:30-60,unemployed,married,basic.4y,yes,yes,no,cellular,may,wed,804,1,0,no,failure,1.8,160,46.2,1,5099.1,0
age:30-60,services,divorced,unknown,no,yes,no,telephone,may,tue,1063,5,0,no,failure,0.00011,171,36.4,4,5191.0,1
age:30-60,retired,married,high.school,yes,no,no,telephone,may,wed,151,1,0,no,failure,0.00011,171,36.4,4,5191.0,0
age:not30-60,retired,married,unknown,no,yes,yes,cellular,dec,thu,182,1,0,yes,failure,3.0,159,33.0,0,5023.5,0
age:30-60,management,married,university.degree,no,no,no,telephone,jun,mon,61,2,0,no,failure,0.00014,176,41.8,4,5228.1,0
age:30-60,blue-collar,married,basic.9y,no,no,no,cellular,may,wed,428,1,0,no,failure,1.8,160,46.2,1,5099.1,0
age:30-60,entrepreneur,married,basic.4y,no,yes,no,cellular,nov,wed,111,1,0,no,failure,0.1,164,42.0,4,5195.8,0
age:30-60,management,married,university.degree,no,no,no,telephone,may,mon,64,1,0,no,failure,0.00011,171,36.4,4,5191.0,0
age:30-60,services,single,high.school,no,yes,no,telephone,may,tue,179,1,0,no,failure,0.00011,171,36.4,4,5191.0,0
age:30-60,technician,single,professional.course,no,no,no,cellular,oct,thu,212,2,0,no,failure,1.1,178,49.5,1,4963.6,1
age:30-60,services,married,university.degree,no,no,no,telephone,may,thu,73,1,0,no,failure,0.00011,171,36.4,4,5191.0,0
age:30-60,management,married,university.degree,no,yes,no,cellular,apr,thu,137,2,0,no,failure,1.8,162,47.1,1,5099.1,0
age:30-60,admin.,single,university.degree,no,yes,no,cellular,aug,thu,273,3,0,no,failure,0.00014,166,36.1,4,5228.1,0
age:30-60,technician,married,professional.course,no,no,no,cellular,apr,mon,322,2,0,yes,failure,1.8,162,47.1,1,5099.1,0
age:30-60,management,divorced,university.degree,no,yes,no,cellular,jun,mon,422,1,3,yes,success,1.7,172,39.8,0,4991.6,1
age:30-60,technician,single,university.degree,no,yes,no,cellular,nov,thu,354,2,0,no,failure,0.1,164,42.0,4,5195.8,0
age:30-60,admin.,single,basic.6y,no,no,no,telephone,may,tue,470,1,0,no,failure,0.00011,171,36.4,4,5191.0,1
age:30-60,management,married,university.degree,no,yes,no,telephone,jul,fri,199,1,0,no,failure,0.00014,171,42.7,4,5228.1,0
age:30-60,technician,married,high.school,no,yes,no,telephone,may,fri,136,1,0,no,failure,0.00011,171,36.4,4,5191.0,0
age:30-60,admin.,single,university.degree,no,yes,no,cellular,aug,mon,432,1,0,no,failure,0.00014,166,36.1,4,5228.1,0
age:30-60,admin.,married,university.degree,no,yes,no,telephone,aug,wed,328,1,0,yes,failure,2.9,154,31.4,0,5076.2,0
age:30-60,admin.,single,high.school,no,no,no,cellular,may,fri,57,11,0,no,failure,1.8,160,46.2,1,5099.1,0
age:30-60,management,married,university.degree,no,yes,no,cellular,nov,wed,286,1,0,no,failure,0.1,164,42.0,4,5195.8,0
age:30-60,technician,married,basic.9y,no,yes,no,telephone,may,wed,52,2,0,no,failure,0.00011,171,36.4,4,5191.0,0
age:30-60,management,divorced,university.degree,no,yes,no,cellular,nov,wed,168,1,0,no,failure,0.1,164,42.0,4,5195.8,0
age:30-60,technician,married,university.degree,no,yes,no,cellular,nov,tue,82,1,0,yes,failure,0.1,164,42.0,4,5195.8,0
age:30-60,technician,divorced,basic.9y,no,no,no,telephone,jul,wed,372,1,0,no,failure,0.00014,171,42.7,4,5228.1,0
age:30-60,admin.,divorced,high.school,no,no,no,telephone,may,mon,170,2,0,no,failure,0.00011,171,36.4,4,5191.0,0
age:30-60,management,married,university.degree,no,no,no,cellular,nov,thu,203,1,0,no,failure,0.1,164,42.0,4,5195.8,0
age:not30-60,blue-collar,married,basic.4y,no,no,no,cellular,may,fri,114,2,0,no,failure,1.8,160,46.2,1,5099.1,0
age:not30-60,technician,married,professional.course,no,yes,no,cellular,jul,tue,136,1,0,no,failure,0.00014,171,42.7,4,5228.1,0
age:30-60,management,single,university.degree,no,no,yes,cellular,may,wed,155,1,0,no,failure,1.8,160,46.2,1,5099.1,0
age:30-60,blue-collar,single,unknown,no,yes,no,cellular,mar,fri,360,1,0,yes,failure,1.8,165,34.8,0,5008.7,1
age:30-60,blue-collar,married,university.degree,no,yes,yes,cellular,may,fri,183,1,0,no,failure,1.8,160,46.2,1,5099.1,0
age:30-60,blue-collar,married,basic.4y,yes,no,yes,telephone,may,mon,125,1,0,no,failure,0.00011,171,36.4,4,5191.0,0
age:30-60,services,married,basic.6y,yes,yes,no,telephone,jun,mon,52,1,0,no,failure,0.00014,176,41.8,4,5228.1,0
age:30-60,admin.,married,university.degree,yes,no,no,cellular,jul,wed,183,1,0,no,failure,0.00014,171,42.7,4,5228.1,0
age:30-60,blue-collar,married,basic.9y,no,no,no,cellular,aug,mon,68,1,0,no,failure,0.00014,166,36.1,4,5228.1,0
age:not30-60,admin.,single,university.degree,no,no,yes,cellular,aug,mon,119,6,0,no,failure,0.00014,166,36.1,4,5228.1,0
age:30-60,blue-collar,married,basic.4y,yes,yes,no,telephone,jun,wed,71,5,0,no,failure,0.00014,176,41.8,4,5228.1,0
age:30-60,technician,single,high.school,no,yes,no,cellular,aug,tue,276,2,0,no,failure,0.00014,166,36.1,4,5228.1,0
age:30-60,self-employed,married,university.degree,no,yes,yes,cellular,aug,wed,585,2,0,no,failure,0.00014,166,36.1,4,5228.1,0
age:30-60,technician,married,professional.course,no,yes,no,cellular,nov,mon,52,1,0,no,failure,0.1,164,42.0,4,5195.8,0
age:30-60,admin.,married,university.degree,no,no,no,cellular,aug,tue,100,1,0,no,failure,0.00014,166,36.1,4,5228.1,0
age:30-60,admin.,divorced,university.degree,no,yes,no,cellular,sep,wed,211,1,0,yes,failure,1.1,173,37.5,0,4963.6,0
age:30-60,entrepreneur,married,university.degree,yes,no,no,cellular,nov,thu,392,2,3,yes,success,0.1,164,42.0,4,5195.8,0
age:30-60,unemployed,married,basic.9y,yes,no,no,cellular,nov,tue,149,1,0,yes,failure,0.1,164,42.0,4,5195.8,0
age:30-60,technician,married,professional.course,no,no,yes,telephone,jul,fri,395,6,0,no,failure,0.00014,171,42.7,4,5228.1,0
age:30-60,self-employed,married,university.degree,no,yes,no,cellular,mar,wed,239,1,0,no,failure,1.8,165,34.8,0,5008.7,1
age:not30-60,entrepreneur,divorced,basic.9y,no,yes,no,telephone,may,thu,596,1,0,no,failure,0.00011,171,36.4,4,5191.0,0
age:not30-60,admin.,married,high.school,no,yes,no,cellular,may,wed,308,3,0,no,failure,1.8,160,46.2,1,5099.1,0
age:30-60,admin.,married,university.degree,yes,yes,yes,cellular,nov,mon,205,2,0,no,failure,0.1,164,42.0,4,5195.8,0
age:not30-60,student,single,high.school,no,no,no,telephone,may,thu,360,5,0,no,failure,0.00011,171,36.4,4,5191.0,0
age:not30-60,student,single,professional.course,no,no,no,telephone,jun,fri,168,2,0,no,failure,0.00014,176,41.8,4,5228.1,0
age:30-60,entrepreneur,single,basic.9y,no,no,no,telephone,may,wed,232,4,0,no,failure,0.00011,171,36.4,4,5191.0,0
age:30-60,technician,married,professional.course,no,no,no,cellular,may,mon,13,6,0,yes,failure,1.8,160,46.2,1,5099.1,0
age:30-60,self-employed,married,basic.9y,yes,no,no,cellular,aug,fri,116,1,0,no,failure,0.00014,166,36.1,4,5228.1,0
age:30-60,admin.,divorced,basic.4y,no,yes,no,cellular,may,wed,193,1,0,no,failure,1.8,170,40.0,0,5008.7,1
age:30-60,blue-collar,single,high.school,no,no,no,telephone,nov,wed,201,1,0,no,failure,0.1,164,42.0,4,5195.8,0
age:30-60,admin.,single,high.school,no,yes,no,cellular,oct,mon,61,2,6,yes,failure,3.4,156,26.9,0,5017.5,0
age:30-60,technician,divorced,university.degree,no,no,no,cellular,aug,mon,731,3,0,no,failure,0.00014,166,36.1,4,5228.1,1
age:not30-60,services,single,professional.course,no,yes,no,cellular,jul,thu,384,1,0,no,failure,0.00014,171,42.7,4,5228.1,0
age:not30-60,technician,single,high.school,no,yes,no,cellular,aug,wed,212,3,0,no,failure,0.00014,166,36.1,4,5228.1,0
age:not30-60,management,divorced,university.degree,no,no,yes,cellular,dec,thu,421,1,0,yes,failure,3.0,159,33.0,0,5023.5,0
age:not30-60,blue-collar,married,basic.9y,no,yes,no,telephone,jun,mon,102,35,0,no,failure,0.00014,176,41.8,4,5228.1,0
age:not30-60,student,single,basic.4y,no,no,no,cellular,jul,fri,159,1,0,no,failure,0.00014,171,42.7,4,5228.1,0
age:not30-60,admin.,single,high.school,no,yes,no,cellular,may,tue,91,1,0,no,failure,1.8,160,46.2,1,5099.1,0
age:30-60,admin.,married,high.school,no,no,no,telephone,may,fri,283,1,0,no,failure,0.00011,171,36.4,4,5191.0,0
age:not30-60,admin.,single,high.school,no,no,no,telephone,may,mon,197,4,0,no,failure,0.00011,171,36.4,4,5191.0,0
age:30-60,services,married,basic.4y,yes,yes,no,telephone,may,mon,160,4,0,no,failure,0.00011,171,36.4,4,5191.0,0
age:30-60,self-employed,divorced,university.degree,no,no,no,cellular,jul,mon,179,8,0,no,failure,0.00014,171,42.7,4,5228.1,0
age:30-60,admin.,married,professional.course,yes,yes,yes,cellular,aug,thu,157,1,0,no,failure,0.00014,166,36.1,4,5228.1,0
age:not30-60,services,single,university.degree,no,yes,no,cellular,jul,fri,337,1,0,no,failure,0.00014,171,42.7,4,5228.1,0
age:30-60,admin.,married,university.degree,no,no,no,cellular,aug,wed,54,6,0,no,failure,0.00014,166,36.1,4,5228.1,0
age:30-60,admin.,single,high.school,no,no,no,cellular,jul,mon,88,1,0,no,failure,0.00014,171,42.7,4,5228.1,0
age:30-60,admin.,divorced,university.degree,yes,no,no,cellular,may,tue,158,2,0,no,failure,1.8,160,46.2,1,5099.1,0
age:30-60,technician,married,university.degree,no,no,no,cellular,apr,thu,82,6,0,no,failure,1.8,162,47.1,1,5099.1,0
age:30-60,admin.,married,high.school,no,yes,no,cellular,aug,tue,101,2,0,no,failure,0.00014,166,36.1,4,5228.1,0
age:30-60,blue-collar,married,basic.4y,yes,no,no,telephone,may,fri,118,6,0,no,failure,0.00011,171,36.4,4,5191.0,0
age:30-60,entrepreneur,married,basic.9y,no,yes,no,cellular,apr,fri,1013,2,0,no,failure,1.8,162,47.1,1,5099.1,0
age:30-60,self-employed,married,university.degree,no,yes,no,cellular,jun,mon,322,1,3,yes,success,2.9,161,40.8,1,5076.2,1
age:30-60,management,married,unknown,no,yes,no,cellular,sep,thu,107,1,0,no,failure,3.4,155,29.8,0,5017.5,0
age:30-60,blue-collar,married,basic.6y,yes,no,no,cellular,jul,wed,221,1,0,no,failure,0.00014,171,42.7,4,5228.1,0
age:30-60,housemaid,married,basic.4y,yes,no,no,cellular,aug,mon,80,7,0,no,failure,0.00014,166,36.1,4,5228.1,0
age:30-60,services,married,high.school,no,no,no,telephone,apr,mon,60,1,0,no,failure,1.8,162,47.1,1,5099.1,0
age:30-60,blue-collar,married,basic.9y,yes,yes,no,telephone,may,wed,142,1,0,no,failure,0.00011,171,36.4,4,5191.0,0
age:30-60,technician,married,professional.course,no,no,no,telephone,may,tue,154,1,0,no,failure,0.00011,171,36.4,4,5191.0,0
age:30-60,technician,married,professional.course,no,yes,no,cellular,jul,tue,83,3,0,no,failure,0.00014,171,42.7,4,5228.1,0
age:not30-60,admin.,single,high.school,no,yes,no,telephone,apr,wed,170,3,0,no,failure,1.8,162,47.1,1,5099.1,1
age:not30-60,admin.,single,high.school,no,yes,no,cellular,apr,wed,122,1,0,no,failure,1.8,162,47.1,1,5099.1,0
age:30-60,admin.,single,university.degree,no,yes,yes,cellular,nov,wed,457,2,0,no,failure,0.1,164,42.0,4,5195.8,0
age:30-60,entrepreneur,married,university.degree,no,no,no,cellular,apr,thu,457,1,2,yes,success,1.8,162,47.1,1,5099.1,1
age:30-60,management,married,university.degree,no,yes,no,cellular,nov,wed,581,2,0,no,failure,0.1,164,42.0,4,5195.8,0
age:30-60,blue-collar,unknown,basic.4y,no,no,no,cellular,may,thu,610,3,0,no,failure,1.8,160,46.2,1,5099.1,0
age:30-60,technician,married,basic.9y,no,yes,no,cellular,jul,thu,144,1,0,no,failure,0.00014,171,42.7,4,5228.1,0
age:30-60,management,married,basic.4y,yes,no,no,cellular,may,thu,165,4,0,yes,failure,1.8,160,46.2,1,5099.1,0
age:30-60,management,married,university.degree,no,no,no,cellular,nov,thu,110,2,0,no,failure,0.1,164,42.0,4,5195.8,0
age:30-60,services,married,high.school,yes,no,no,telephone,may,thu,267,1,0,no,failure,0.00011,171,36.4,4,5191.0,0
age:30-60,management,married,basic.9y,no,yes,no,cellular,aug,tue,284,4,0,no,failure,0.00014,166,36.1,4,5228.1,0
age:30-60,management,married,basic.4y,yes,yes,no,telephone,jun,mon,227,1,0,no,failure,0.00014,176,41.8,4,5228.1,0
age:not30-60,management,single,university.degree,no,no,no,cellular,jul,fri,292,3,0,no,failure,0.00014,171,42.7,4,5228.1,0
age:30-60,admin.,single,professional.course,no,yes,no,cellular,may,mon,74,3,0,yes,failure,1.8,160,46.2,1,5099.1,0
age:30-60,technician,married,university.degree,no,no,no,telephone,may,mon,349,1,0,no,failure,0.00011,171,36.4,4,5191.0,0
age:30-60,admin.,married,professional.course,yes,no,no,cellular,jul,wed,100,3,0,no,failure,0.00014,171,42.7,4,5228.1,0
age:30-60,technician,married,professional.course,no,no,no,cellular,jul,thu,71,1,0,no,failure,0.00014,171,42.7,4,5228.1,0
age:30-60,technician,single,high.school,yes,no,no,telephone,may,tue,264,3,0,no,failure,0.00011,171,36.4,4,5191.0,0
age:30-60,technician,married,university.degree,no,yes,yes,cellular,sep,thu,62,3,0,no,failure,3.4,155,29.8,0,5017.5,0
age:not30-60,housemaid,married,basic.4y,no,yes,no,cellular,sep,wed,299,1,3,yes,success,3.4,155,29.8,0,5017.5,1
age:30-60,technician,single,professional.course,no,yes,no,cellular,may,mon,87,5,0,no,failure,1.8,160,46.2,1,5099.1,0
age:30-60,unemployed,married,professional.course,no,yes,no,telephone,nov,thu,226,1,0,no,failure,3.4,158,30.1,0,5017.5,1
age:30-60,admin.,married,university.degree,no,yes,no,telephone,nov,wed,449,1,0,yes,failure,0.1,164,42.0,4,5195.8,0
age:30-60,blue-collar,married,basic.9y,no,no,no,cellular,apr,tue,110,1,0,yes,failure,1.8,162,47.1,1,5099.1,0
age:30-60,admin.,divorced,university.degree,no,yes,yes,cellular,apr,mon,121,1,0,no,failure,1.8,162,47.1,1,5099.1,1
age:30-60,technician,single,professional.course,no,no,no,cellular,may,tue,1221,2,0,yes,failure,1.8,160,46.2,1,5099.1,1
age:30-60,blue-collar,single,basic.9y,no,no,yes,cellular,may,thu,1516,2,0,no,failure,1.8,160,46.2,1,5099.1,1
age:30-60,admin.,divorced,high.school,no,yes,yes,telephone,jun,wed,967,2,0,no,failure,0.00014,176,41.8,4,5228.1,1
age:not30-60,admin.,married,university.degree,no,no,no,cellular,jul,wed,118,1,0,no,failure,0.00014,171,42.7,4,5228.1,0
age:30-60,admin.,single,university.degree,no,no,no,cellular,aug,wed,160,1,0,no,failure,0.00014,166,36.1,4,5228.1,0
age:30-60,unemployed,single,university.degree,no,no,yes,telephone,jun,mon,16,13,0,no,failure,0.00014,176,41.8,4,5228.1,0
age:30-60,admin.,single,university.degree,no,no,no,telephone,may,wed,25,1,0,no,failure,0.00011,171,36.4,4,5191.0,0
age:30-60,technician,married,professional.course,no,no,no,cellular,jul,thu,223,1,0,no,failure,0.00014,171,42.7,4,5228.1,0
age:30-60,technician,married,university.degree,no,no,no,cellular,oct,tue,146,2,12,yes,failure,1.1,178,49.5,0,4963.6,0
